account_name,taxonomy_account_name,account_code,values
เงินสด,เงินสด,100100,"['925,740,583', '925,410,582']"
รายการระหว่างธนาคารและตลาดเงินสุทธิ,รายการระหว่างธนาคารและตลาดเงินสุทธิ,100200,"['7,116,434,326', '6,858,845,108']"
สินทรัพย์ทางการเงินที่วัดมูลค่าด้วยมูลค่ายุติธรรมผ่านกำไรหรือขาดทุน,สินทรัพย์ทางการเงินที่วัดมูลค่าด้วยมูลค่ายุติธรรมผ่านกำไรหรือขาดทุน,100690,"['65,183,980,838', '65,183,980,838']"
สินทรัพย์ตราสารอนุพันธ์ทางการเงิน,สินทรัพย์ตราสารอนุพันธ์ทางการเงิน,103000,"['70,430,856,837', '70,430,856,837']"
เงินลงทุนสุทธิ,เงินลงทุนสุทธิ,101600,"['84,634,546,423', '84,433,189,101']"
เงินลงทุนในบริษัทย่อยสุทธิ,เงินลงทุนในบริษัทย่อยสุทธิ,102710,"['-', '2,895,420,707']"
เงินให้สินเชื่อแก่ลูกหนี้และดอกเบี้ยค้างรับสุทธิ,เงินให้สินเชื่อแก่ลูกหนี้และดอกเบี้ยค้างรับสุทธิ,102000,"['248,417,049,147', '244,601,869,758']"
ทรัพย์สินรอการขายสุทธิ,ทรัพย์สินรอการขายสุทธิ,103500,"['1,434,129,133', '1,074,934,174']"
ที่ดินอาคารและอุปกรณ์สุทธิ,ที่ดินอาคารและอุปกรณ์สุทธิ,103800,"['3,388,166,554', '3,248,512,421']"
สินทรัพย์สิทธิการใช้สุทธิ,สินทรัพย์สิทธิการใช้สุทธิ,103900,"['207,832,541', '181,428,408']"
สินทรัพย์ไม่มีตัวตนสุทธิ,สินทรัพย์ไม่มีตัวตนสุทธิ,104000,"['975,561,550', '952,459,843']"
สินทรัพย์ภาษีเงินได้รอตัดบัญชี,สินทรัพย์ภาษีเงินได้รอตัดบัญชี,104400,"['2,052,895,550', '1,125,248,823']"
เงินวางหลักประกันของตราสารอนุพันธ์,เงินวางหลักประกันของตราสารอนุพันธ์,104600,"['18,108,739,288', '18,108,739,288']"
ด้วยมูลค่ายุติธรรมผ่านกำไรหรือขาดทุนและเงินลงทุน,ด้วยมูลค่ายุติธรรมผ่านกำไรหรือขาดทุนและเงินลงทุน,109900,"['3,066,747,389', '3,066,747,389']"
สินทรัพย์อื่นสุทธิ,สินทรัพย์อื่นสุทธิ,109900,"['2,052,107,858', '1,880,135,868']"
รวมสินทรัพย์,รวมสินทรัพย์,109999,"['507,994,788,017', '504,967,779,145']"
เงินรับฝาก,เงินรับฝาก,200100,"['268,688,904,949', '269,293,558,894']"
รายการระหว่างธนาคารและตลาดเงิน,รายการระหว่างธนาคารและตลาดเงิน,200200,"['52,891,412,272', '52,891,412,272']"
หนี้สินจ่ายคืนเมื่อทวงถาม,หนี้สินจ่ายคืนเมื่อทวงถาม,200300,"['664,886,871', '664,886,871']"
หนี้สินทางการเงินที่วัดมูลค่าด้วยมูลค่ายุติธรรมผ่านกำไรหรือขาดทุน,หนี้สินทางการเงินที่วัดมูลค่าด้วยมูลค่ายุติธรรมผ่านกำไรหรือขาดทุน,200490,"['18,303,617,951', '18,303,617,951']"
หนี้สินตราสารอนุพันธ์ทางการเงิน,หนี้สินตราสารอนุพันธ์ทางการเงิน,202100,"['70,206,002,759', '70,206,002,759']"
ตราสารหนี้ที่ออกและเงินกู้ยืม,ตราสารหนี้ที่ออกและเงินกู้ยืม,202090,"['20,334,161,420', '20,334,161,420']"
หนี้สินตามสัญญาเช่า,หนี้สินตามสัญญาเช่า,202400,"['212,472,707', '185,380,897']"
ประมาณการหนี้สิน,ประมาณการหนี้สิน,202800,"['2,001,839,816', '1,886,093,185']"
เงินรับหลักประกันของตราสารอนุพันธ์,เงินรับหลักประกันของตราสารอนุพันธ์,209900,"['17,527,610,588', '17,527,610,588']"
ด้วยมูลค่ายุติธรรมผ่านกำไรหรือขาดทุนและเงินลงทุน,ด้วยมูลค่ายุติธรรมผ่านกำไรหรือขาดทุนและเงินลงทุน,209900,"['3,738,869,273', '3,738,869,273']"
หนี้สินอื่น,หนี้สินอื่น,209900,"['4,653,302,342', '3,932,698,653']"
รวมหนี้สิน,รวมหนี้สิน,209999,"['459,223,080,948', '458,964,292,763']"
หุ้นสามัญ{{number}}หุ้นมูลค่าที่ตราไว้หุ้นละ{{number}}บาท,หุ้นสามัญ{{number}}หุ้นมูลค่าที่ตราไว้หุ้นละ{{number}}บาท,310120,"['17,411,130,874', '17,411,130,874']"
หุ้นสามัญ{{number}}หุ้นมูลค่าที่ตราไว้หุ้นละ{{number}}บาท,หุ้นสามัญ{{number}}หุ้นมูลค่าที่ตราไว้หุ้นละ{{number}}บาท,310220,"['17,411,130,874', '17,411,130,874']"
ส่วนเกินมูลค่าหุ้นสามัญ,ส่วนเกินมูลค่าหุ้นสามัญ,310420,"['10,145,965,854', '10,145,965,854']"
องค์ประกอบอื่นของส่วนของเจ้าของ,องค์ประกอบอื่นของส่วนของเจ้าของ,319990,"['1,299,012,013', '1,321,380,410']"
ส่วนเกินจากการเปลี่ยนแปลงส่วนได้เสียของธนาคารในบริษัทย่อย,ส่วนเกินจากการเปลี่ยนแปลงส่วนได้เสียของธนาคารในบริษัทย่อย,319921,"['(42,753,751)', '-']"
จัดสรรแล้ว-สำรองตามกฎหมาย,จัดสรรแล้ว-สำรองตามกฎหมาย,310611,"['832,101,000', '832,101,000']"
ยังไม่ได้จัดสรร,ยังไม่ได้จัดสรร,310620,"['19,126,251,079', '16,292,908,244']"
รวมส่วนของเจ้าของ,รวมส่วนของเจ้าของ,309998,"['48,771,707,069', '46,003,486,382']"
รวมหนี้สินและส่วนของเจ้าของ,รวมหนี้สินและส่วนของเจ้าของ,309999,"['507,994,788,017', '504,967,779,145']"
รายได้ดอกเบี้ย,รายได้ดอกเบี้ย,410108,"['4,709,905,839', '4,115,621,861']"
ค่าใช้จ่ายดอกเบี้ย,ค่าใช้จ่ายดอกเบี้ย,429900,"['(2,287,901,185)', '(2,287,762,151)']"
รายได้ดอกเบี้ยสุทธิ,รายได้ดอกเบี้ยสุทธิ,400599,"['2,422,004,654', '1,827,859,710']"
รายได้ค่าธรรมเนียมและบริการ,รายได้ค่าธรรมเนียมและบริการ,410113,"['482,409,633', '360,895,108']"
ค่าใช้จ่ายค่าธรรมเนียมและบริการ,ค่าใช้จ่ายค่าธรรมเนียมและบริการ,422200,"['(174,365,514)', '(109,994,399)']"
กำไรสุทธิจากเครื่องมือทางการเงินที่วัดมูลค่าด้วยมูลค่ายุติธรรมผ่านกำไรหรือขาดทุน,กำไรสุทธิจากเครื่องมือทางการเงินที่วัดมูลค่าด้วยมูลค่ายุติธรรมผ่านกำไรหรือขาดทุน,431390,"['290,061,843', '290,061,843']"
กำไรสุทธิจากเงินลงทุน,กำไรสุทธิจากเงินลงทุน,431400,"['175,258,853', '175,258,853']"
รายได้จากการดำเนินงานอื่นๆ,รายได้จากการดำเนินงานอื่นๆ,410200,"['317,999,968', '216,293,174']"
ค่าใช้จ่ายเกี่ยวกับพนักงาน,ค่าใช้จ่ายเกี่ยวกับพนักงาน,422400,"['918,464,117', '797,943,675']"
ค่าตอบแทนกรรมการ,ค่าตอบแทนกรรมการ,422600,"['3,590,000', '3,590,000']"
