account_name,taxonomy_account_name,account_code,parent_account_code,values
เงินสดและรายการเทียบเท่าเงินสด,เงินสดและรายการเทียบเท่าเงินสด,110100,119999,"['54,120,340']"
เงินลงทุนในตราสารหนี้ที่วัดมูลค่าด้วยราคาทุนตัดจำหน่าย,เงินลงทุนในตราสารหนี้ที่วัดมูลค่าด้วยราคาทุนตัดจำหน่าย,111630,111600,"['2,210,982']"
เงินลงทุนในตราสารหนี้ที่วัดมูลค่าด้วยมูลค่ายุติธรรมผ่านกำไรหรือขาดทุน,เงินลงทุนในตราสารหนี้ที่วัดมูลค่าด้วยมูลค่ายุติธรรมผ่านกำไรหรือขาดทุน,111610,111600,"['1,517,518']"
ลูกหนี้การค้าและตั๋วเงินรับสุทธิ,ลูกหนี้การค้าและตั๋วเงินรับสุทธิ,112000,119999,"['19,467,489']"
เงินทดรองจ่ายและลูกหนี้กิจการที่เกี่ยวข้องกัน,เงินทดรองจ่ายและลูกหนี้กิจการที่เกี่ยวข้องกัน,112020,112000,"['79,402']"
เงินปันผลค้างรับจากกิจการที่เกี่ยวข้องกัน,เงินปันผลค้างรับ,112071,119999,"['1,382,657']"
เงินให้กู้ยืมระยะสั้นแก่กิจการที่เกี่ยวข้องกัน,เงินให้กู้ยืมระยะสั้นแก่กิจการที่เกี่ยวข้องกัน,112320,112300,"['211,200']"
ส่วนของเงินให้กู้ยืมระยะยาวแก่กิจการที่เกี่ยวข้องกันที่ถึงกำหนดรับชำระภายในหนึ่งปี,ส่วนของเงินให้กู้ยืมระยะยาวแก่กิจการที่เกี่ยวข้องกันที่ถึงกำหนดรับชำระภายในหนึ่งปี,112420,112400,"['42,489']"
สินค้าคงเหลือสุทธิ,สินค้าคงเหลือสุทธิ,112900,119999,"['5,424,003']"
อะไหล่และวัสดุเครื่องจักรสุทธิ,อะไหล่และวัสดุเครื่องจักรสุทธิ,112960,112900,"['2,454,017']"
สินทรัพย์อนุพันธ์การเงินที่ถึงกำหนดภายในหนึ่งปี,สินทรัพย์อนุพันธ์การเงินที่ถึงกำหนดภายในหนึ่งปี,113000,119999,"['1,793,559']"
