account_name,taxonomy_account_name,account_code,values
เงินกู้ยืมประเภทด้อยสิทธิ,เงินกู้ยืมประเภทด้อยสิทธิ,221890,"['84,074', '0.0']"
ประมาณการหนี้สินสำหรับผลประโยชน์พนักงาน,ประมาณการหนี้สินสำหรับผลประโยชน์พนักงาน,222700,"['478,451', '435,929']"
หนี้สินไม่หมุนเวียนอื่น,หนี้สินไม่หมุนเวียนอื่น,229900,"['83,804', '72,198']"
รวมหนี้สินไม่หมุนเวียน,รวมหนี้สินไม่หมุนเวียน,229999,"['47,728,177', '45,057,386']"
รวมหนี้สิน,รวมหนี้สิน,209999,"['70,716,698', '66,097,698']"
หุ้นสามัญ{{number}}หุ้นมูลค่าหุ้นละ{{number}}บาท,หุ้นสามัญ{{number}}หุ้นมูลค่าหุ้นละ{{number}}บาท,310120,"['250,000', '250,000']"
หุ้นสามัญ{{number}}หุ้นมูลค่าหุ้นละ{{number}}บาทชำระครบแล้ว,หุ้นสามัญ{{number}}หุ้นมูลค่าหุ้นละ{{number}}บาทชำระครบแล้ว,310220,"['250,000', '250,000']"
ส่วนเกินมูลค่าหุ้นสามัญ,ส่วนเกินมูลค่าหุ้นสามัญ,310420,"['478,000', '478,000']"
ส่วนเกินทุนจากการจ่ายโดยใช้หุ้นเป็นเกณฑ์,ส่วนเกินทุนจากการจ่ายโดยใช้หุ้นเป็นเกณฑ์,319920,"['13,696', '12,503']"
ส่วนต่ำกว่าทุนจากการเปลี่ยนแปลงสัดส่วนการถือหุ้นในบริษัทย่อย,ส่วนเกิน (ต่ำกว่า) ทุนจากการเปลี่ยนแปลงส่วนได้เสียในความเป็นเจ้าของในบริษัทย่อย,319921,"['(16)', '0.0']"
ทุนสำรองตามกฎหมาย,ทุนสำรองตามกฎหมาย,310611,"['25,000', '25,000']"
ทุนสำรองเพื่อการขยายกิจการ,ทุนสำรองเพื่อการขยายกิจการ,310619,"['4,850,000', '4,850,000']"
ยังไม่ได้จัดสรร,ยังไม่ได้จัดสรร,310620,"['18,103,912', '17,867,587']"
ผลต่างของอัตราแลกเปลี่ยนจากการแปลงค่างบการเงินต่างประเทศ,ผลต่างของอัตราแลกเปลี่ยนจากการแปลงค่างบการเงินต่างประเทศ,319950,"['(63,952)', '0.0']"
ผลขาดทุนสะสมจากการป้องกันความเสี่ยงกระแสเงินสด,ผลขาดทุนสะสมจากการป้องกันความเสี่ยงกระแสเงินสด,319917,"['(20,485)', '(20,485)']"
รวมส่วนของผู้ถือหุ้นบริษัทใหญ่,รวมส่วนของผู้ถือหุ้นบริษัทใหญ่,319999,"['23,636,155', '23,462,605']"
ส่วนได้เสียที่ไม่มีอำนาจควบคุม,ส่วนได้เสียที่ไม่มีอำนาจควบคุม,320130,"['593,344', '0.0']"
รวมส่วนของผู้ถือหุ้น,รวมส่วนของผู้ถือหุ้น,309998,"['24,229,499', '23,462,605']"
รวมหนี้สินและส่วนของผู้ถือหุ้น,รวมหนี้สินและส่วนของผู้ถือหุ้น,309999,"['94,946,197', '89,560,303']"
รายได้จากบัตรเครดิต,รายได้จากบัตรเครดิต,410109,"['1,967,930', '1,927,439']"
รายได้จากการให้กู้ยืม,รายได้จากการให้กู้ยืม,410109,"['2,554,225', '2,484,297']"
รายได้จากการให้เช่าซื้อ,รายได้จากการให้เช่าซื้อ,410110,"['247,668', '64,117']"
หนี้สูญรับคืน,หนี้สูญรับคืน,430700,"['450,786', '436,313']"
กำไรจากการขายลูกหนี้ที่ตัดจำหน่ายแล้ว,กำไรจากการขายลูกหนี้ที่ตัดจำหน่ายแล้ว,439790,"['167,108', '167,108']"
รายได้จากการให้บริการติดตามหนี้,รายได้จากการให้บริการติดตามหนี้,410103,"['58,333', '0.0']"
รายได้จากธุรกิจนายหน้าประกันภัย,รายได้จากธุรกิจนายหน้าประกันภัย,410119,"['160,346', '160,346']"
อื่นๆ,อื่นๆ,410200,"['69,975', '40,382']"
ค่าใช้จ่ายในการดำเนินงานและการบริหาร,ค่าใช้จ่ายในการดำเนินงานและการบริหาร,422120,"['2,014,676', '1,833,790']"
ค่าตอบแทนกรรมการและผู้บริหาร,ค่าตอบแทนกรรมการและผู้บริหาร,422600,"['55,182', '45,811']"
ขาดทุนจากการขายและตัดจำหน่ายส่วนปรับปรุงอาคารเช่าและอุปกรณ์และสินทรัพย์ไม่มีตัวตนอื่นนอกจากค่าความนิยม,ขาดทุนจากการขายและตัดจำหน่ายส่วนปรับปรุงอาคารเช่าและอุปกรณ์และสินทรัพย์ไม่มีตัวตนอื่นนอกจากค่าความนิยม,439740,"['1,434', '1,422']"
ต้นทุนทางการเงิน,ต้นทุนทางการเงิน,429900,"['574,148', '540,170']"
ผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น,ผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น,430700,"['1,948,740', '1,901,078']"
ค่าใช้จ่ายภาษีเงินได้,ค่าใช้จ่ายภาษีเงินได้,439800,"['218,472', '190,154']"
กำไรสำหรับงวด,กำไรสำหรับงวด,409996,"['863,719', '767,577']"
ส่วนที่เป็นของบริษัทใหญ่,ส่วนที่เป็นของบริษัทใหญ่,460100,"['841,878', '767,577']"
ส่วนที่เป็นของส่วนได้เสียที่ไม่มีอำนาจควบคุม,ส่วนที่เป็นของส่วนได้เสียที่ไม่มีอำนาจควบคุม,460200,"['21,841', '0.0']"
กำไรต่อหุ้นขั้นพื้นฐาน,กำไรต่อหุ้นขั้นพื้นฐาน,480100,"['3.37', '3.07']"
-ส่วนที่เป็นของบริษัทใหญ่,-ส่วนที่เป็นของบริษัทใหญ่,440500,"['26,300', '0.0']"
-ส่วนที่เป็นของส่วนได้เสียที่ไม่มีอำนาจควบคุม,-ส่วนที่เป็นของส่วนได้เสียที่ไม่มีอำนาจควบคุม,440500,"['30,064', '0.0']"
ผลกำไร(ขาดทุน)จากการป้องกันความเสี่ยงกระแสเงินสด,ผลกำไร(ขาดทุน)จากการป้องกันความเสี่ยงกระแสเงินสด,440500,"['156,749', '156,749']"
กำไรเบ็ดเสร็จรวมสำหรับงวด,กำไรเบ็ดเสร็จรวมสำหรับงวด,409999,"['1,076,832', '924,326']"
ส่วนที่เป็นของบริษัทใหญ่,ส่วนที่เป็นของบริษัทใหญ่,470100,"['1,024,927', '924,326']"
