account_name,taxonomy_account_name,account_code,values
เงินสด,เงินสด,100100,"['35,478,716', '-']"
รายการระหว่างธนาคารและตลาดเงินสุทธิ,รายการระหว่างธนาคารและตลาดเงินสุทธิ,100200,"['459,883,199', '12,661,712']"
สินทรัพย์ทางการเงินที่วัดมูลค่าด้วยมูลค่ายุติธรรมผ่านกำไรหรือขาดทุน,สินทรัพย์ทางการเงินที่วัดมูลค่าด้วยมูลค่ายุติธรรมผ่านกำไรหรือขาดทุน,100690,"['138,367,442', '13,633,673']"
สินทรัพย์อนุพันธ์,สินทรัพย์อนุพันธ์,103000,"['53,733,094', '40,924']"
เงินลงทุนสุทธิ,เงินลงทุนสุทธิ,101600,"['346,881,082', '-']"
เงินลงทุนในบริษัทย่อยบริษัทร่วมและการร่วมค้าสุทธิ,เงินลงทุนในบริษัทย่อยบริษัทร่วมและการร่วมค้าสุทธิ,102600,"['1,810,075', '507,448,947']"
เงินให้สินเชื่อแก่ลูกหนี้และดอกเบี้ยค้างรับสุทธิ,เงินให้สินเชื่อแก่ลูกหนี้และดอกเบี้ยค้างรับสุทธิ,102000,"['2,312,513,705', '145,872,187']"
ทรัพย์สินรอการขายสุทธิ,ทรัพย์สินรอการขายสุทธิ,103500,"['27,011,483', '-']"
อสังหาริมทรัพย์เพื่อการลงทุนสุทธิ,อสังหาริมทรัพย์เพื่อการลงทุนสุทธิ,103700,"['478,032', '-']"
ที่ดินอาคารและอุปกรณ์สุทธิ,ที่ดินอาคารและอุปกรณ์สุทธิ,103800,"['45,314,686', '37,971']"
ค่าความนิยมและสินทรัพย์ไม่มีตัวตนอื่นสุทธิ,ค่าความนิยมและสินทรัพย์ไม่มีตัวตนอื่นสุทธิ,104000,"['20,747,458', '635,119']"
สินทรัพย์ภาษีเงินได้รอตัดบัญชี,สินทรัพย์ภาษีเงินได้รอตัดบัญชี,104400,"['6,010,657', '-']"
สินทรัพย์อื่นสุทธิ,สินทรัพย์อื่นสุทธิ,109900,"['36,084,554', '1,484,368']"
รวมสินทรัพย์,รวมสินทรัพย์,109999,"['3,484,314,183', '681,814,901']"
เงินรับฝาก,เงินรับฝาก,200100,"['2,457,273,819', '-']"
รายการระหว่างธนาคารและตลาดเงิน,รายการระหว่างธนาคารและตลาดเงิน,200200,"['249,082,172', '84,101,524']"
หนี้สินจ่ายคืนเมื่อทวงถาม,หนี้สินจ่ายคืนเมื่อทวงถาม,200300,"['16,159,506', '-']"
หนี้สินทางการเงินที่วัดมูลค่าด้วยมูลค่ายุติธรรมผ่านกำไรหรือขาดทุน,หนี้สินทางการเงินที่วัดมูลค่าด้วยมูลค่ายุติธรรมผ่านกำไรหรือขาดทุน,200490,"['1,973,031', '-']"
หนี้สินอนุพันธ์,หนี้สินอนุพันธ์,202100,"['54,633,399', '1,946,830']"
ตราสารหนี้ที่ออกและเงินกู้ยืม,ตราสารหนี้ที่ออกและเงินกู้ยืม,202090,"['118,866,333', '83,374,604']"
ประมาณการหนี้สิน,ประมาณการหนี้สิน,202800,"['18,096,585', '129,752']"
หนี้สินภาษีเงินได้รอตัดบัญชี,หนี้สินภาษีเงินได้รอตัดบัญชี,203200,"['1,176,677', '-']"
หนี้สินอื่น,หนี้สินอื่น,209900,"['88,553,782', '1,826,775']"
รวมหนี้สิน,รวมหนี้สิน,209999,"['3,005,815,304', '171,379,485']"
หุ้นสามัญ{{number}}หุ้นมูลค่าหุ้นละ{{number}}บาท,หุ้นสามัญ{{number}}หุ้นมูลค่าหุ้นละ{{number}}บาท,310120,"['33,991,922', '33,991,922']"
หุ้นสามัญ{{number}}หุ้นมูลค่าหุ้นละ{{number}}บาท,หุ้นสามัญ{{number}}หุ้นมูลค่าหุ้นละ{{number}}บาท,310220,"['33,671,073', '33,671,073']"
ส่วนเกินมูลค่าหุ้นสามัญ,ส่วนเกินมูลค่าหุ้นสามัญ,310420,"['11,019,190', '407,069,914']"
องค์ประกอบอื่นของส่วนของเจ้าของ,องค์ประกอบอื่นของส่วนของเจ้าของ,319990,"['20,425,561', '-']"
ทุนสำรองตามกฎหมาย,ทุนสำรองตามกฎหมาย,310611,"['3,400,000', '3,400,000']"
ยังไม่ได้จัดสรร,ยังไม่ได้จัดสรร,310620,"['404,255,057', '66,294,429']"
รวมส่วนของบริษัทใหญ่,รวมส่วนของบริษัทใหญ่,319999,"['472,770,881', '510,435,416']"
ส่วนได้เสียที่ไม่มีอำนาจควบคุม,ส่วนได้เสียที่ไม่มีอำนาจควบคุม,320130,"['5,727,998', '-']"
รวมส่วนของเจ้าของ,รวมส่วนของเจ้าของ,309998,"['478,498,879', '510,435,416']"
รวมหนี้สินและส่วนของเจ้าของ,รวมหนี้สินและส่วนของเจ้าของ,309999,"['3,484,314,183', '681,814,901']"
รายได้ดอกเบี้ย,รายได้ดอกเบี้ย,410108,"['42,405,740', '1,184,224']"
ค่าใช้จ่ายดอกเบี้ย,ค่าใช้จ่ายดอกเบี้ย,429900,"['9,830,056', '1,199,183']"
รายได้ดอกเบี้ยสุทธิ,รายได้ดอกเบี้ยสุทธิ,400599,"['32,575,684', '(14,959)']"
รายได้ค่าธรรมเนียมและบริการ,รายได้ค่าธรรมเนียมและบริการ,410113,"['10,434,498', '579,671']"
ค่าใช้จ่ายค่าธรรมเนียมและบริการ,ค่าใช้จ่ายค่าธรรมเนียมและบริการ,422200,"['2,905,099', '384']"
รายได้ค่าธรรมเนียมและบริการสุทธิ,รายได้ค่าธรรมเนียมและบริการสุทธิ,400699,"['7,529,399', '579,287']"
มูลค่ายุติธรรมผ่านกำไรหรือขาดทุน,มูลค่ายุติธรรมผ่านกำไรหรือขาดทุน,431390,"['1,922,939', '(500,957)']"
กำไร(ขาดทุน)สุทธิจากเงินลงทุน,กำไร(ขาดทุน)สุทธิจากเงินลงทุน,431400,"['(33,254)', '(7,565,415)']"
