account_name,taxonomy_account_name,account_code,values
ดอกเบี้ยค้างรับเพิ่มขึ้น,ดอกเบี้ยค้างรับเพิ่มขึ้น,565800,['(12)']
สินทรัพย์อื่นลดลง,สินทรัพย์อื่นลดลง,566600,"['3,834']"
เจ้าหนี้อื่นและค่าใช้จ่ายค้างจ่ายลดลง,เจ้าหนี้อื่นและค่าใช้จ่ายค้างจ่ายลดลง,567600,['(617)']
ภาษีธุรกิจเฉพาะค้างจ่ายเพิ่มขึ้น,เจ้าหนี้ที่เกิดจากภาษีอื่นหรือรายการอื่นภายใต้กฎหมาย เพิ่มขึ้น (ลดลง),568800,"['1,791']"
หนี้สินอื่นเพิ่มขึ้น(ลดลง),หนี้สินอื่นเพิ่มขึ้น(ลดลง),568300,['372']
ส่วนลดมูลค่าเงินลงทุนในหลักทรัพย์ตัดจำหน่าย,ส่วนลดมูลค่าเงินลงทุนในหลักทรัพย์ตัดจำหน่าย,564720,"['(11,383)']"
เงินสดสุทธิจากกิจกรรมดำเนินงาน,เงินสดสุทธิจากกิจกรรมดำเนินงาน,569999,"['2,083,617']"
การจ่ายคืนมูลค่าหน่วยลงทุนจากการลดทุน,การจ่ายคืนมูลค่าหน่วยลงทุนจากการลดทุน,531000,"['(2,077,892)']"
เงินสดสุทธิใช้ไปในกิจกรรมจัดหาเงิน,เงินสดสุทธิใช้ไปในกิจกรรมจัดหาเงิน,539999,"['(2,077,892)']"
เงินสดและรายการเทียบเท่าเงินสดเพิ่มขึ้นสุทธิ,เงินสดและรายการเทียบเท่าเงินสดเพิ่มขึ้นสุทธิ,509999,"['5,725']"
เงินสดและรายการเทียบเท่าเงินสดณวันต้นงวด,เงินสดและรายการเทียบเท่าเงินสดณวันต้นงวด,599998,"['53,084']"
เงินสดและรายการเทียบเท่าเงินสดณวันปลายงวด,เงินสดและรายการเทียบเท่าเงินสดณวันปลายงวด,599999,"['58,809']"
