account_name,taxonomy_account_name,account_code,values
กำไร(ขาดทุน)ก่อนภาษีเงินได้สำหรับรอบระยะเวลา,กำไร(ขาดทุน)ก่อนภาษีเงินได้สำหรับรอบระยะเวลา,510200,"['38,619,130', '38,619,130']"
-ค่าเสื่อมราคาและค่าตัดจำหน่าย,-ค่าเสื่อมราคาและค่าตัดจำหน่าย,510300,"['12,854,281', '12,854,281']"
-(โอนกลับ)ค่าเผื่อผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น,(โอนกลับ) ผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น,510400,"['28,721,342', '28,721,342']"
-ผลขาดทุนจากการเปลี่ยนแปลงสัญญาเงินกู้,รายการปรับปรุงอื่น ๆ,515000,"['102,909,454', '102,909,454']"
-ขาดทุนที่ยังไม่เกิดขึ้นจริงจากการเปลี่ยนแปลงในมูลค่ายุติธรรมในเงินลงทุน,-ขาดทุนที่ยังไม่เกิดขึ้นจริงจากการเปลี่ยนแปลงในมูลค่ายุติธรรมในเงินลงทุน,511400,"['60,023,799', '60,023,799']"
-(กำไร)ขาดทุนที่ยังไม่เกิดขึ้นจริงจากการตีราคาอนุพันธ์,(กำไร) ขาดทุนจากการเปลี่ยนแปลงมูลค่ายุติธรรมของเครื่องมือทางการเงินอื่น,511100,"['2,355,921', '2,355,921']"
-(กำไร)ขาดทุนจากการขายเงินลงทุน,-(กำไร)ขาดทุนจากการขายเงินลงทุน,511000,"['(73,066,440)', '(73,066,440)']"
-ประมาณการหนี้สินจากคดีความ,-ประมาณการหนี้สินจากคดีความ,514920,"['3,262,000', '3,262,000']"
-ค่าใช้จ่ายผลประโยชน์พนักงาน,-ค่าใช้จ่ายผลประโยชน์พนักงาน,514910,"['2,703,067', '2,703,067']"
-ค่าใช้จ่ายดอกเบี้ย,-ค่าใช้จ่ายดอกเบี้ย,514800,"['2,208,326', '2,208,326']"
-รายได้ดอกเบี้ยและเงินปันผล,-รายได้ดอกเบี้ยและเงินปันผล,514700,"['(322,531,472)', '(322,531,472)']"
ขาดทุนจากการดำเนินงานก่อนการเปลี่ยนแปลงในสินทรัพย์และหนี้สินดำเนินงาน,ขาดทุนจากการดำเนินงานก่อนการเปลี่ยนแปลงในสินทรัพย์และหนี้สินดำเนินงาน,519997,"['(141,940,592)', '(141,940,592)']"
