account_name,taxonomy_account_name,account_code,parent_account_code,values
ค่าเสื่อมราคา,ค่าเสื่อมราคา,510310,510300,"['27,130,185', '27,130,185']"
ค่าตัดจำหน่าย,ค่าตัดจำหน่าย,510320,510300,"['404,492', '404,492']"
(กลับรายการ)ผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น,(โอนกลับ) ผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น,510400,519997,"['(146,847)', '(146,847)']"
อาคารและอุปกรณ์,อาคารและอุปกรณ์,511510,511500,"['10,927', '10,927']"
กำไรจากการยกเลิกสัญญาเช่า,กำไรจากการยกเลิกสัญญาเช่า,511600,519997,"['(26,327)', '(26,327)']"
ภาระผูกพันผลประโยชน์พนักงาน,ภาระผูกพันผลประโยชน์พนักงาน,514910,519997,"['1,831,093', '1,831,093']"
ต้นทุนทางการเงิน,ต้นทุนทางการเงิน,514800,519997,"['3,535,291', '3,535,291']"
กลับรายการค่าเผื่อการลดมูลค่าในสินค้าคงเหลือ,กลับรายการค่าเผื่อการลดมูลค่าในสินค้าคงเหลือ,510500,519997,"['(4,486,756)', '(4,486,756)']"
ขาดทุนจากอัตราแลกเปลี่ยนที่ยังไม่เกิดขึ้น,ขาดทุนจากอัตราแลกเปลี่ยนที่ยังไม่เกิดขึ้น,510800,519997,"['31,427', '31,427']"
ลูกหนี้การค้าและลูกหนี้หมุนเวียนอื่น,ลูกหนี้การค้าและลูกหนี้หมุนเวียนอื่น,515800,519998,"['(37,902,412)', '(37,902,412)']"
สินค้าคงเหลือ,สินค้าคงเหลือ,516300,519998,"['44,069,130', '44,069,130']"
สินทรัพย์หมุนเวียนอื่น,สินทรัพย์หมุนเวียนอื่น,516600,519998,"['978,440', '978,440']"
สินทรัพย์ไม่หมุนเวียนอื่น,สินทรัพย์ไม่หมุนเวียนอื่น,516600,519998,"['495,240', '495,240']"
เจ้าหนี้การค้าและเจ้าหนี้หมุนเวียนอื่น,เจ้าหนี้การค้าและเจ้าหนี้หมุนเวียนอื่น,517600,519998,"['(3,962,435)', '(3,962,435)']"
หนี้สินอนุพันธ์ทางการเงิน,หนี้สินอนุพันธ์ทางการเงิน,518300,519998,"['(56,458)', '(56,458)']"
หนี้สินหมุนเวียนอื่น,หนี้สินหมุนเวียนอื่น,518300,519998,"['(385,645)', '(385,645)']"
ภาระผูกพันผลประโยชน์พนักงานจ่าย,ภาระผูกพันผลประโยชน์พนักงานจ่าย,518700,519998,"['(1,172,826)', '(1,172,826)']"
หนี้สินไม่หมุนเวียนอื่น,หนี้สินไม่หมุนเวียนอื่น,518300,519998,"['731,318', '731,318']"
จ่ายดอกเบี้ย,จ่ายดอกเบี้ย,519600,519999,"['(3,537,748)', '(3,537,748)']"
จ่ายภาษีเงินได้,จ่ายภาษีเงินได้,519900,519999,"['(7,000,488)', '(7,000,488)']"
เงินสดสุทธิได้มาจากกิจกรรมดำเนินงาน,เงินสดสุทธิได้มาจากกิจกรรมดำเนินงาน,519999,509999,"['82,106,703', '82,106,703']"
เงินสดจ่ายเพื่อซื้อที่ดินอาคารและอุปกรณ์,เงินสดจ่ายเพื่อซื้อที่ดินอาคารและอุปกรณ์,521700,529999,"['(17,092,131)', '(17,092,131)']"
เงินสดจ่ายเพื่อซื้อสินทรัพย์ไม่มีตัวตน,เงินสดจ่ายเพื่อซื้อสินทรัพย์ไม่มีตัวตน,521720,521700,"['(100,927)', '(100,927)']"
เงินสดจ่ายสำหรับสินทรัพย์สิทธิการใช้,เงินสดจ่ายสำหรับสินทรัพย์สิทธิการใช้,521740,521700,"['(169,557)', '(169,557)']"
เงินสดสุทธิใช้ไปในกิจกรรมลงทุน,เงินสดสุทธิใช้ไปในกิจกรรมลงทุน,529999,509999,"['(17,362,615)', '(17,362,615)']"
เงินสดรับจากเงินกู้ยืมระยะสั้นจากสถาบันการเงิน,เงินสดรับจากเงินกู้ยืมระยะสั้นจากสถาบันการเงิน,530313,530310,"['85,370,527', '85,370,527']"
เงินสดจ่ายคืนเงินกู้ยืมระยะสั้นจากสถาบันการเงิน,เงินสดจ่ายคืนเงินกู้ยืมระยะสั้นจากสถาบันการเงิน,530413,530410,"['(76,721,377)', '(76,721,377)']"
เงินสดจ่ายคืนเงินกู้ยืมระยะยาวจากสถาบันการเงิน,เงินสดจ่ายคืนเงินกู้ยืมระยะยาวจากสถาบันการเงิน,530423,530420,"['(23,580,000)', '(23,580,000)']"
เงินสดจ่ายคืนเงินต้นตามสัญญาเช่า,เงินสดจ่ายคืนเงินต้นตามสัญญาเช่า,530500,539999,"['(5,689,151)', '(5,689,151)']"
เงินปันผลจ่าย,เงินปันผลจ่าย,539800,539999,"['(20,409,604)', '(20,409,604)']"
เงินสดและรายการเทียบเท่าเงินสดเพิ่มขึ้นสุทธิ,เงินสดและรายการเทียบเท่าเงินสดเพิ่มขึ้นสุทธิ,509999,599999,"['23,714,483', '23,714,483']"
เงินสดและรายการเทียบเท่าเงินสดต้นงวด,เงินสดและรายการเทียบเท่าเงินสดต้นงวด,599998,599999,"['156,187,880', '156,187,880']"
เงินสดและรายการเทียบเท่าเงินสดคงเหลือสิ้นงวด,เงินสดและรายการเทียบเท่าเงินสดคงเหลือสิ้นงวด,599999,,"['179,902,363', '179,902,363']"
