account_name,taxonomy_account_name,account_code,parent_account_code,values
หนี้สินตามสัญญาเช่า,หนี้สินตามสัญญาเช่า,202400,209999,"['616,583', '6,489']"
ประมาณการหนี้สิน,ประมาณการหนี้สิน,202800,209999,"['607,857', '55,602']"
ภาษีเงินได้ค้างจ่าย,ภาษีเงินได้ค้างจ่าย,203000,209999,"['794,614', '1,816']"
รายได้รับล่วงหน้า,รายได้รับล่วงหน้า,209900,209999,"['222,067', '-']"
เจ้าหนี้สำนักหักบัญชี,เจ้าหนี้สำนักหักบัญชี,200700,209999,"['66,575', '-']"
เจ้าหนี้ธุรกิจหลักทรัพย์,เจ้าหนี้ธุรกิจหลักทรัพย์,200700,209999,"['59,238', '-']"
หนี้สินอื่น,หนี้สินอื่น,209900,209999,"['1,170,000', '5,338']"
รวมหนี้สิน,รวมหนี้สิน,209999,309999,"['271,800,285', '5,039,485']"
หุ้นสามัญ{{number}}หุ้นมูลค่าหุ้นละ{{number}}บาท,หุ้นสามัญ{{number}}หุ้นมูลค่าหุ้นละ{{number}}บาท,310120,310100,"['21,183,661', '21,183,661']"
หุ้นสามัญ{{number}}หุ้นมูลค่าหุ้นละ{{number}}บาท,หุ้นสามัญ{{number}}หุ้นมูลค่าหุ้นละ{{number}}บาท,310220,310200,"['21,183,661', '21,183,661']"
ส่วนเกินมูลค่าหุ้น,ส่วนเกินมูลค่าหุ้น,310420,310400,"['9,627,913', '9,627,913']"
ส่วนเกินทุนหุ้นทุนซื้อคืน-หุ้นสามัญ,ส่วนเกินทุนหุ้นทุนซื้อคืน-หุ้นสามัญ,319911,319910,"['890', '890']"
องค์ประกอบอื่นของส่วนของเจ้าของ,องค์ประกอบอื่นของส่วนของเจ้าของ,319990,319900,"['(7,107,977)', '(2,439,173)']"
ทุนสำรองตามกฎหมาย,ทุนสำรองตามกฎหมาย,310611,310610,"['1,880,867', '719,900']"
ยังไม่ได้จัดสรร,ยังไม่ได้จัดสรร,310620,310600,"['10,524,887', '2,146,393']"
รวมส่วนของบริษัทใหญ่,รวมส่วนของบริษัทใหญ่,319999,309998,"['36,110,241', '31,239,584']"
ส่วนได้เสียที่ไม่มีอำนาจควบคุม,ส่วนได้เสียที่ไม่มีอำนาจควบคุม,320130,309998,"['2', '-']"
รวมส่วนของเจ้าของ,รวมส่วนของเจ้าของ,309998,309999,"['36,110,243', '31,239,584']"
รวมหนี้สินและส่วนของเจ้าของ,รวมหนี้สินและส่วนของเจ้าของ,309999,,"['307,910,528', '36,279,069']"
รายได้ดอกเบี้ย,รายได้ดอกเบี้ย,410108,400599,"['3,242,424', '17']"
ค่าใช้จ่ายดอกเบี้ย,ค่าใช้จ่ายดอกเบี้ย,429900,400599,"['(1,533,730)', '(36,160)']"
รายได้ค่าธรรมเนียมและบริการ,รายได้ค่าธรรมเนียมและบริการ,410113,400699,"['238,620', '-']"
ค่าใช้จ่ายค่าธรรมเนียมและบริการ,ค่าใช้จ่ายค่าธรรมเนียมและบริการ,422200,400699,"['(56,653)', '(2,565)']"
รายได้(ค่าใช้จ่าย)ค่าธรรมเนียมและบริการสุทธิ,รายได้(ค่าใช้จ่าย)ค่าธรรมเนียมและบริการสุทธิ,400699,409994,"['181,967', '(2,565)']"
กำไร(ขาดทุน)สุทธิจากเครื่องมือทางการเงินที่วัดมูลค่าด้วยมูลค่ายุติธรรมผ่านกำไรหรือขาดทุน,กำไร(ขาดทุน)สุทธิจากเครื่องมือทางการเงินที่วัดมูลค่าด้วยมูลค่ายุติธรรมผ่านกำไรหรือขาดทุน,431390,431300,"['25,172', '-']"
ขาดทุนสุทธิจากเงินลงทุน,ขาดทุนสุทธิจากเงินลงทุน,431400,409994,"['(32,969)', '-']"
รายได้เงินปันผล,รายได้เงินปันผล,410202,409994,"['126,619', '81,860']"
รายได้ค่าบริการด้านงานสนับสนุน,รายได้ค่าบริการด้านงานสนับสนุน,410200,409994,"['-', '87,399']"
รายได้จากการดำเนินงานอื่นๆ,รายได้จากการดำเนินงานอื่นๆ,410200,409994,"['21,281', '513']"
ค่าใช้จ่ายเกี่ยวกับพนักงาน,ค่าใช้จ่ายเกี่ยวกับพนักงาน,422400,429800,"['586,233', '82,790']"
ค่าตอบแทนกรรมการ,ค่าตอบแทนกรรมการ,422600,429800,"['17,902', '10,919']"
ค่าใช้จ่ายเกี่ยวกับอาคารและอุปกรณ์,ค่าใช้จ่ายเกี่ยวกับอาคารและอุปกรณ์,429820,429800,"['218,844', '2,646']"
ค่าภาษีอากร,ค่าภาษีอากร,429830,429800,"['95,987', '314']"
ค่าใช้จ่ายส่งเสริมการขายและโฆษณา,ค่าใช้จ่ายส่งเสริมการขายและโฆษณา,429890,429800,"['37,098', '450']"
ค่าตัดจำหน่ายสินทรัพย์ไม่มีตัวตน,ค่าตัดจำหน่ายสินทรัพย์ไม่มีตัวตน,429890,429800,"['23,953', '182']"
อื่นๆ,อื่นๆ,429890,429800,"['76,353', '2,747']"
ผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น,ผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น,430700,409994,"['357,639', '-']"
กำไรจากการดำเนินงานก่อนภาษีเงินได้,กำไรจากการดำเนินงานก่อนภาษีเงินได้,409994,409995,"['616,755', '31,016']"
ภาษีเงินได้,ภาษีเงินได้,439800,409995,"['125,312', '-']"
กำไรสุทธิ,กำไรสุทธิ,409991,409999,"['491,443', '31,016']"
ขาดทุนจากการวัดมูลค่าเงินลงทุนในตราสารหนี้ด้วยมูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จอื่น,ขาดทุนจากการวัดมูลค่าเงินลงทุนในตราสารหนี้ด้วยมูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จอื่น,440100,409998,"['(72,134)', '-']"
ภาษีเงินได้เกี่ยวกับองค์ประกอบของกำไรขาดทุนเบ็ดเสร็จอื่นสำหรับรายการที่จัดประเภทรายการใหม่เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง,ภาษีเงินได้เกี่ยวกับองค์ประกอบของกำไรขาดทุนเบ็ดเสร็จอื่นสำหรับรายการที่จัดประเภทรายการใหม่เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง,449900,409998,"['14,427', '-']"
ขาดทุนจากเงินลงทุนในตราสารทุนที่กำหนดให้วัดมูลค่าด้วยมูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จอื่น,ขาดทุนจากเงินลงทุนในตราสารทุนที่กำหนดให้วัดมูลค่าด้วยมูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จอื่น,450200,409998,"['(297,035)', '(89,189)']"
ภาษีเงินได้เกี่ยวกับองค์ประกอบของกำไรขาดทุนเบ็ดเสร็จอื่นสำหรับรายการที่ไม่จัดประเภทรายการใหม่เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง,ภาษีเงินได้เกี่ยวกับองค์ประกอบของกำไรขาดทุนเบ็ดเสร็จอื่นสำหรับรายการที่ไม่จัดประเภทรายการใหม่เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง,459900,409998,"['23,248', '-']"
รวมกำไรขาดทุนเบ็ดเสร็จอื่นสุทธิ,รวมกำไรขาดทุนเบ็ดเสร็จอื่นสุทธิ,409998,409999,"['(331,494)', '(89,189)']"
กำไรขาดทุนเบ็ดเสร็จรวม,กำไรขาดทุนเบ็ดเสร็จรวม,409999,,"['159,949', '(58,173)']"
ส่วนที่เป็นของบริษัทใหญ่,ส่วนที่เป็นของบริษัทใหญ่,460100,,"['491,417', '31,016']"
ส่วนที่เป็นของส่วนได้เสียที่ไม่มีอำนาจควบคุม,ส่วนที่เป็นของส่วนได้เสียที่ไม่มีอำนาจควบคุม,460200,,"['26', '-']"
ส่วนที่เป็นของบริษัทใหญ่,ส่วนที่เป็นของบริษัทใหญ่,470100,,"['159,923', '(58,173)']"
ส่วนที่เป็นของส่วนได้เสียที่ไม่มีอำนาจควบคุม,ส่วนที่เป็นของส่วนได้เสียที่ไม่มีอำนาจควบคุม,470200,,"['26', '-']"
กำไรต่อหุ้นขั้นพื้นฐาน(บาท),กำไรต่อหุ้นขั้นพื้นฐาน(บาท),480100,,"['0.023', '0.001']"
รายได้ดอกเบี้ย,รายได้ดอกเบี้ย,410108,400599,"['6,507,043', '30']"
ค่าใช้จ่ายดอกเบี้ย,ค่าใช้จ่ายดอกเบี้ย,429900,400599,"['(3,099,469)', '(73,847)']"
รายได้(ค่าใช้จ่าย)ดอกเบี้ยสุทธิ,รายได้(ค่าใช้จ่าย)ดอกเบี้ยสุทธิ,400599,409994,"['3,407,574', '(73,817)']"
รายได้ค่าธรรมเนียมและบริการ,รายได้ค่าธรรมเนียมและบริการ,410113,400699,"['473,010', '-']"
ค่าใช้จ่ายค่าธรรมเนียมและบริการ,ค่าใช้จ่ายค่าธรรมเนียมและบริการ,422200,400699,"['(109,940)', '(4,021)']"
รายได้(ค่าใช้จ่าย)ค่าธรรมเนียมและบริการสุทธิ,รายได้(ค่าใช้จ่าย)ค่าธรรมเนียมและบริการสุทธิ,400699,409994,"['363,070', '(4,021)']"
กำไรสุทธิจากเครื่องมือทางการเงินที่วัดมูลค่าด้วยมูลค่ายุติธรรมผ่านกำไรหรือขาดทุน,กำไรสุทธิจากเครื่องมือทางการเงินที่วัดมูลค่าด้วยมูลค่ายุติธรรมผ่านกำไรหรือขาดทุน,431390,431300,"['50,065', '-']"
(ขาดทุน)กำไรสุทธิจากเงินลงทุน,(ขาดทุน)กำไรสุทธิจากเงินลงทุน,431400,409994,"['(25,619)', '-']"
รายได้เงินปันผล,รายได้เงินปันผล,410202,409994,"['258,538', '179,024']"
รายได้ค่าบริการด้านงานสนับสนุน,รายได้ค่าบริการด้านงานสนับสนุน,410200,409994,"['-', '174,426']"
รายได้จากการดำเนินงานอื่นๆ,รายได้จากการดำเนินงานอื่นๆ,410200,409994,"['51,839', '876']"
ค่าใช้จ่ายเกี่ยวกับพนักงาน,ค่าใช้จ่ายเกี่ยวกับพนักงาน,422400,429800,"['1,151,992', '165,699']"
ค่าตอบแทนกรรมการ,ค่าตอบแทนกรรมการ,422600,429800,"['25,599', '13,659']"
ค่าใช้จ่ายเกี่ยวกับอาคารและอุปกรณ์,ค่าใช้จ่ายเกี่ยวกับอาคารและอุปกรณ์,429820,429800,"['419,087', '5,321']"
ค่าภาษีอากร,ค่าภาษีอากร,429830,429800,"['197,994', '403']"
ค่าใช้จ่ายส่งเสริมการขายและโฆษณา,ค่าใช้จ่ายส่งเสริมการขายและโฆษณา,429890,429800,"['65,885', '897']"
ค่าตัดจำหน่ายสินทรัพย์ไม่มีตัวตน,ค่าตัดจำหน่ายสินทรัพย์ไม่มีตัวตน,429890,429800,"['50,830', '364']"
อื่นๆ,อื่นๆ,429890,429800,"['204,162', '5,145']"
ผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น,ผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น,430700,409994,"['884,242', '-']"
ภาษีเงินได้,ภาษีเงินได้,439800,409995,"['215,035', '-']"
กำไรสุทธิ,กำไรสุทธิ,409996,,"['890,641', '85,000']"
กำไร(ขาดทุน)จากการวัดมูลค่าเงินลงทุนในตราสารหนี้ด้วยมูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จอื่น,กำไร(ขาดทุน)จากการวัดมูลค่าเงินลงทุนในตราสารหนี้ด้วยมูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จอื่น,440100,409998,"['197,135', '-']"
ภาษีเงินได้เกี่ยวกับองค์ประกอบของกำไรขาดทุนเบ็ดเสร็จอื่นสำหรับรายการที่จัดประเภทรายการใหม่เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง,ภาษีเงินได้เกี่ยวกับองค์ประกอบของกำไรขาดทุนเบ็ดเสร็จอื่นสำหรับรายการที่จัดประเภทรายการใหม่เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง,449900,409998,"['(39,427)', '-']"
ขาดทุนจากเงินลงทุนในตราสารทุนที่กำหนดให้วัดมูลค่าด้วยมูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จอื่น,ขาดทุนจากเงินลงทุนในตราสารทุนที่กำหนดให้วัดมูลค่าด้วยมูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จอื่น,450200,409998,"['(262,235)', '(66,371)']"
ภาษีเงินได้เกี่ยวกับองค์ประกอบของกำไรขาดทุนเบ็ดเสร็จอื่นสำหรับรายการที่ไม่จัดประเภทรายการใหม่เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง,ภาษีเงินได้เกี่ยวกับองค์ประกอบของกำไรขาดทุนเบ็ดเสร็จอื่นสำหรับรายการที่ไม่จัดประเภทรายการใหม่เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง,459900,409998,"['(1,197)', '-']"
รวมกำไรขาดทุนเบ็ดเสร็จอื่นสุทธิ,รวมกำไรขาดทุนเบ็ดเสร็จอื่นสุทธิ,409998,409999,"['(105,724)', '(66,371)']"
กำไรขาดทุนเบ็ดเสร็จรวม,กำไรขาดทุนเบ็ดเสร็จรวม,409999,,"['784,917', '18,629']"
ส่วนที่เป็นของบริษัทใหญ่,ส่วนที่เป็นของบริษัทใหญ่,460100,,"['890,615', '85,000']"
ส่วนที่เป็นของส่วนได้เสียที่ไม่มีอำนาจควบคุม,ส่วนที่เป็นของส่วนได้เสียที่ไม่มีอำนาจควบคุม,460200,,"['26', '-']"
ส่วนที่เป็นของบริษัทใหญ่,ส่วนที่เป็นของบริษัทใหญ่,470100,,"['784,891', '18,629']"
ส่วนที่เป็นของส่วนได้เสียที่ไม่มีอำนาจควบคุม,ส่วนที่เป็นของส่วนได้เสียที่ไม่มีอำนาจควบคุม,470200,,"['26', '-']"
กำไรต่อหุ้นขั้นพื้นฐาน(บาท),กำไรต่อหุ้นขั้นพื้นฐาน(บาท),480100,,"['0.042', '0.004']"
กำไรจากการดำเนินงานก่อนภาษีเงินได้,กำไรจากการดำเนินงานก่อนภาษีเงินได้,510200,519997,"['1,105,676', '85,000']"
ค่าเสื่อมราคาและค่าตัดจำหน่าย,ค่าเสื่อมราคาและค่าตัดจำหน่าย,510300,519997,"['237,702', '4,508']"
ผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น,ผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น,510400,519997,"['884,242', '-']"
ประมาณการหนี้สินสำหรับผลประโยชน์ของพนักงาน,ประมาณการหนี้สินสำหรับผลประโยชน์ของพนักงาน,514910,519997,"['31,397', '4,598']"
ประมาณการหนี้สินสำหรับคดีความ,ประมาณการหนี้สินสำหรับคดีความ,514920,519997,"['63,304', '-']"
(กำไร)ขาดทุนจากเครื่องมือทางการเงินที่วัดมูลค่าด้วยมูลค่ายุติธรรมผ่านกำไรหรือขาดทุน,(กำไร)ขาดทุนจากเครื่องมือทางการเงินที่วัดมูลค่าด้วยมูลค่ายุติธรรมผ่านกำไรหรือขาดทุน,512300,519997,"['(712,035)', '-']"
ขาดทุน(กำไร)จากการจำหน่ายส่วนปรับปรุงอาคารเช่าและอุปกรณ์,ขาดทุน(กำไร)จากการจำหน่ายส่วนปรับปรุงอาคารเช่าและอุปกรณ์,511510,511500,"['98', '21']"
ขาดทุน(กำไร)จากการเปลี่ยนแปลงสัญญาเช่า,ขาดทุน(กำไร)จากการเปลี่ยนแปลงสัญญาเช่า,515000,519997,"['204', '36']"
ขาดทุน(กำไร)จากการจำหน่ายเงินลงทุน,ขาดทุน(กำไร)จากการจำหน่ายเงินลงทุน,511000,519997,"['25,619', '-']"
(รายได้)ค่าใช้จ่ายดอกเบี้ยสุทธิ,(รายได้)ค่าใช้จ่ายดอกเบี้ยสุทธิ,514500,519997,"['(3,407,574)', '73,817']"
รายได้เงินปันผล,รายได้เงินปันผล,514710,519997,"['(258,538)', '(179,024)']"
เงินสดรับจากดอกเบี้ย,เงินสดรับจากดอกเบี้ย,519500,519999,"['5,815,353', '-']"
เงินสดจ่ายดอกเบี้ย,เงินสดจ่ายดอกเบี้ย,519600,519999,"['(2,650,420)', '(62,363)']"
เงินสดจ่ายภาษีเงินได้,เงินสดจ่ายภาษีเงินได้,519900,519999,"['(58,149)', '(2,996)']"
รายการระหว่างธนาคารและตลาดเงิน,รายการระหว่างธนาคารและตลาดเงิน,515200,519998,"['16,543,343', '(45,043)']"
สินทรัพย์ทางการเงินที่วัดมูลค่าด้วยมูลค่ายุติธรรมผ่านกำไรหรือขาดทุน,สินทรัพย์ทางการเงินที่วัดมูลค่าด้วยมูลค่ายุติธรรมผ่านกำไรหรือขาดทุน,515300,519998,"['37,614', '-']"
เงินให้สินเชื่อแก่ลูกหนี้,เงินให้สินเชื่อแก่ลูกหนี้,515800,519998,"['(2,318,691)', '-']"
ทรัพย์สินรอการขาย,ทรัพย์สินรอการขาย,516400,519998,"['114,637', '-']"
ลูกหนี้ซื้อขายหลักทรัพย์ด้วยเงินสด,ลูกหนี้ซื้อขายหลักทรัพย์ด้วยเงินสด,518400,519998,"['(17,219)', '-']"
ลูกหนี้สำนักหักบัญชี,ลูกหนี้สำนักหักบัญชี,518400,519998,"['72,506', '-']"
สินทรัพย์อื่น,สินทรัพย์อื่น,516600,519998,"['(6,730)', '(4,853)']"
เงินรับฝาก,เงินรับฝาก,516800,519998,"['(6,675,092)', '-']"
รายการระหว่างธนาคารและตลาดเงิน,รายการระหว่างธนาคารและตลาดเงิน,516900,519998,"['(742,583)', '1,678,000']"
หนี้สินจ่ายคืนเมื่อทวงถาม,หนี้สินจ่ายคืนเมื่อทวงถาม,517000,519998,"['450,970', '-']"
ตราสารหนี้ที่ออกและเงินกู้ยืมระยะสั้น,ตราสารหนี้ที่ออกและเงินกู้ยืมระยะสั้น,518500,519998,"['(9,992,000)', '(1,800,000)']"
ค่าใช้จ่ายค้างจ่าย,ค่าใช้จ่ายค้างจ่าย,518300,519998,"['(131,504)', '(37,251)']"
ประมาณการหนี้สิน,ประมาณการหนี้สิน,518000,519998,"['(14,849)', '-']"
รายได้รับล่วงหน้า,รายได้รับล่วงหน้า,518300,519998,"['47,269', '-']"
เจ้าหนี้สำนักหักบัญชี,เจ้าหนี้สำนักหักบัญชี,518600,519998,"['66,575', '-']"
เจ้าหนี้ธุรกิจหลักทรัพย์,เจ้าหนี้ธุรกิจหลักทรัพย์,518600,519998,"['(123,847)', '-']"
หนี้สินอื่น,หนี้สินอื่น,518300,519998,"['468,164', '199']"
เงินสดสุทธิ(ใช้ไปใน)ได้มาจากกิจกรรมดำเนินงาน,เงินสดสุทธิ(ใช้ไปใน)ได้มาจากกิจกรรมดำเนินงาน,519999,509999,"['(1,144,558)', '(285,351)']"
เงินสดรับจากดอกเบี้ย,เงินสดรับจากดอกเบี้ย,529900,529999,"['454,645', '30']"
เงินสดรับจากเงินปันผล,เงินสดรับจากเงินปันผล,529700,529999,"['258,545', '113,542']"
เงินสดรับจากเงินปันผลจากเงินลงทุนในบริษัทย่อย,เงินสดรับจากเงินปันผลจากเงินลงทุนในบริษัทย่อย,529700,529999,"['-', '65,482']"
เงินสดจ่ายในการซื้อเงินลงทุนในตราสารหนี้ที่วัดมูลค่าด้วยราคาทุนตัดจำหน่าย,เงินสดจ่ายในการซื้อเงินลงทุนในตราสารหนี้ที่วัดมูลค่าด้วยราคาทุนตัดจำหน่าย,520300,529999,"['(49,510)', '-']"
เงินสดรับจากการไถ่ถอนเงินลงทุนในตราสารหนี้ที่วัดมูลค่าด้วยราคาทุนตัดจำหน่าย,เงินสดรับจากการไถ่ถอนเงินลงทุนในตราสารหนี้ที่วัดมูลค่าด้วยราคาทุนตัดจำหน่าย,520220,520200,"['119,015', '-']"
เงินสดจ่ายในการซื้อเงินลงทุนในตราสารหนี้ที่วัดมูลค่าด้วยมูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จอื่น,เงินสดจ่ายในการซื้อเงินลงทุนในตราสารหนี้ที่วัดมูลค่าด้วยมูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จอื่น,520300,529999,"['(7,806,397)', '-']"
เงินสดรับจากการจำหน่ายและไถ่ถอนเงินลงทุนในตราสารหนี้ที่วัดมูลค่าด้วยมูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จอื่น,เงินสดรับจากการจำหน่ายและไถ่ถอนเงินลงทุนในตราสารหนี้ที่วัดมูลค่าด้วยมูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จอื่น,520200,529999,"['7,653,381', '-']"
เงินสดรับจากการจำหน่ายและรับคืนทุนจากเงินลงทุนในตราสารทุนที่กำหนดให้วัดมูลค่าด้วยมูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จอื่น,เงินสดรับจากการจำหน่ายและรับคืนทุนจากเงินลงทุนในตราสารทุนที่กำหนดให้วัดมูลค่าด้วยมูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จอื่น,520210,520200,"['1,533,943', '745,099']"
เงินสดจ่ายในการซื้ออาคารและอุปกรณ์,เงินสดจ่ายในการซื้ออาคารและอุปกรณ์,521710,521700,"['(82,045)', '-']"
เงินสดรับจากการจำหน่ายอุปกรณ์,เงินสดรับจากการจำหน่ายอุปกรณ์,521610,521600,"['97', '-']"
เงินสดจ่ายในการซื้อสินทรัพย์ไม่มีตัวตน,เงินสดจ่ายในการซื้อสินทรัพย์ไม่มีตัวตน,521720,521700,"['(72,660)', '-']"
เงินสดสุทธิได้มาจาก(ใช้ไปใน)กิจกรรมลงทุน,เงินสดสุทธิได้มาจาก(ใช้ไปใน)กิจกรรมลงทุน,529999,509999,"['2,009,014', '924,153']"
เงินสดจ่ายชำระหนี้สินตามสัญญาเช่า,เงินสดจ่ายชำระหนี้สินตามสัญญาเช่า,530500,539999,"['(129,034)', '(3,295)']"
เงินปันผลจ่ายให้ผู้ถือหุ้นของบริษัท,เงินปันผลจ่ายให้ผู้ถือหุ้นของบริษัท,539800,539999,"['(635,534)', '(635,508)']"
เงินสดสุทธิใช้ไปในกิจกรรมจัดหาเงิน,เงินสดสุทธิใช้ไปในกิจกรรมจัดหาเงิน,539999,509999,"['(764,568)', '(638,803)']"
เงินสดเพิ่มขึ้น(ลดลง)สุทธิ,เงินสดเพิ่มขึ้น(ลดลง)สุทธิ,509999,599999,"['99,888', '(1)']"
เงินสดณวันที่{{number}}{{month_one}},เงินสดณวันที่{{number}}{{month_one}},599998,599999,"['691,505', '10']"
เงินสดณวันที่{{number}}{{month_six}},เงินสดณวันที่{{number}}{{month_six}},599999,,"['791,393', '9']"
