account_name,taxonomy_account_name,account_code,values
เงินสดและรายการเทียบเท่าเงินสด,เงินสดและรายการเทียบเท่าเงินสด,110100,"['561,396', '131,383']"
ลูกหนี้สำนักหักบัญชีและบริษัทหลักทรัพย์,ลูกหนี้สำนักหักบัญชีและบริษัทหลักทรัพย์,110900,"['50,715', '-']"
ลูกหนี้ธุรกิจหลักทรัพย์และสัญญาซื้อขายล่วงหน้า,ลูกหนี้ธุรกิจหลักทรัพย์และสัญญาซื้อขายล่วงหน้า,111000,"['2,175,247', '-']"
ลูกหนี้จากการซื้อสิทธิเรียกร้อง,ลูกหนี้จากการซื้อสิทธิเรียกร้อง,112050,"['1,629,934', '-']"
ลูกหนี้ตามสัญญาเช่าเงินทุนที่ถึงกำหนดชำระภายในหนึ่งปี,ลูกหนี้ตามสัญญาเช่าเงินทุนที่ถึงกำหนดชำระภายในหนึ่งปี,112200,"['119,874', '-']"
ลูกหนี้ตามสัญญาเช่าซื้อที่ถึงกำหนดชำระภายในหนึ่งปี,ลูกหนี้ตามสัญญาเช่าซื้อที่ถึงกำหนดชำระภายในหนึ่งปี,112200,"['224,913', '-']"
ลูกหนี้เงินให้กู้ยืมที่ถึงกำหนดชำระภายในหนึ่งปี,ลูกหนี้เงินให้กู้ยืมที่ถึงกำหนดชำระภายในหนึ่งปี,112050,"['304,625', '-']"
เงินให้กู้ยืมระยะสั้นแก่กิจการที่เกี่ยวข้องกัน,เงินให้กู้ยืมระยะสั้นแก่กิจการที่เกี่ยวข้องกัน,112320,"['-', '651,513']"
ลูกหนี้อื่น,ลูกหนี้อื่น,113130,"['72,222', '1,457']"
ภาษีมูลค่าเพิ่มรอขอคืน,ภาษีมูลค่าเพิ่มรอขอคืน,115010,"['1,547', '-']"
สินทรัพย์ทางการเงินหมุนเวียนอื่น,สินทรัพย์ทางการเงินหมุนเวียนอื่น,113190,"['534,372', '-']"
สินทรัพย์หมุนเวียนอื่น,สินทรัพย์หมุนเวียนอื่น,119990,"['54,727', '689']"
รวมสินทรัพย์หมุนเวียน,รวมสินทรัพย์หมุนเวียน,119999,"['5,729,572', '785,042']"
เงินฝากธนาคารที่มีภาระค้ำประกัน,เงินฝากธนาคารที่มีภาระค้ำประกัน,120300,"['663', '-']"
ลูกหนี้ตามสัญญาเช่าเงินทุน-สุทธิจากส่วนที่ถึงกำหนดชำระภายในหนึ่งปี,ลูกหนี้ตามสัญญาเช่าเงินทุน-สุทธิจากส่วนที่ถึงกำหนดชำระภายในหนึ่งปี,122200,"['243,785', '-']"
ลูกหนี้ตามสัญญาเช่าซื้อ-สุทธิจากส่วนที่ถึงกำหนดชำระภายในหนึ่งปี,ลูกหนี้ตามสัญญาเช่าซื้อ-สุทธิจากส่วนที่ถึงกำหนดชำระภายในหนึ่งปี,122200,"['327,233', '-']"
ลูกหนี้เงินให้กู้ยืม-สุทธิจากส่วนที่ถึงกำหนดชำระภายในหนึ่งปี,ลูกหนี้เงินให้กู้ยืม-สุทธิจากส่วนที่ถึงกำหนดชำระภายในหนึ่งปี,122200,"['41,717', '-']"
