account_name,taxonomy_account_name,account_code,values
รายได้ดอกเบี้ย,รายได้ดอกเบี้ย,410108,"['3,559,682', '342,078']"
กำไรและผลตอบแทนจากเครื่องมือทางการเงิน,กำไรและผลตอบแทนจากเครื่องมือทางการเงิน,430190,"['3,916,315', '3,875,484']"
รายได้อื่น,รายได้อื่น,410200,"['164,766', '164,766']"
รวมรายได้,รวมรายได้,419999,"['337,659,140', '334,407,714']"
ค่าใช้จ่ายผลประโยชน์พนักงาน,ค่าใช้จ่ายผลประโยชน์พนักงาน,422400,"['109,264,422', '109,264,422']"
ค่าธรรมเนียมและบริการจ่าย,ค่าธรรมเนียมและบริการจ่าย,422200,"['84,085,738', '84,085,738']"
ค่าใช้จ่ายดอกเบี้ย,ค่าใช้จ่ายดอกเบี้ย,429900,"['1,520,630', '1,520,630']"
ค่าใช้จ่ายอื่น,ค่าใช้จ่ายอื่น,429800,"['28,226,210', '28,176,583']"
รวมค่าใช้จ่าย,รวมค่าใช้จ่าย,429999,"['223,097,000', '223,047,373']"
กำไรก่อนภาษีเงินได้,กำไรก่อนภาษีเงินได้,409994,"['114,562,140', '111,360,341']"
ภาษีเงินได้,ภาษีเงินได้,439800,"['22,288,087', '21,646,736']"
กำไรสำหรับงวด,กำไรสำหรับงวด,409991,"['92,274,053', '89,713,605']"
กำไรจากเงินลงทุนในตราสารทุนที่กำหนดให้วัดมูลค่าด้วยมูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จอื่น,กำไรจากเงินลงทุนในตราสารทุนที่กำหนดให้วัดมูลค่าด้วยมูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จอื่น,450200,"['9,744,468', '8,938,774']"
ภาษีเงินได้ของรายการที่จะไม่ถูกจัดประเภทรายการใหม่เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง,ภาษีเงินได้ของรายการที่จะไม่ถูกจัดประเภทรายการใหม่เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง,459900,"['(1,948,894)', '(1,787,755)']"
กำไรเบ็ดเสร็จรวมสำหรับงวด,กำไรเบ็ดเสร็จรวมสำหรับงวด,409999,"['100,069,627 ', '96,864,624 ']"
ส่วนที่เป็นของบริษัทใหญ่,ส่วนที่เป็นของบริษัทใหญ่,460100,"['92,274,053', '89,713,605 ']"
ส่วนที่เป็นของบริษัทใหญ่,การแบ่งปันกำไร (ขาดทุน) เบ็ดเสร็จรวม : ผู้ถือหุ้นบริษัทใหญ่,470100,"['100,069,626 ', '96,864,624 ']"
ส่วนที่เป็นของส่วนได้ส่วนเสียที่ไม่มีอำนาจควบคุม,ส่วนที่เป็นของส่วนได้ส่วนเสียที่ไม่มีอำนาจควบคุม,470200,"['1', '-']"
กำไรต่อหุ้นขั้นพื้นฐาน,กำไรต่อหุ้นขั้นพื้นฐาน,480100,"['0.73 ', '0.71 ']"
รายได้ค่าธรรมเนียมและบริการ,รายได้ค่าธรรมเนียมและบริการ,410113,"['810,280,454', '810,294,473']"
รายได้ดอกเบี้ย,รายได้ดอกเบี้ย,410108,"['6,987,815', '648,197']"
กำไรและผลตอบแทนจากเครื่องมือทางการเงิน,กำไรและผลตอบแทนจากเครื่องมือทางการเงิน,430190,"['8,938,603 ', '7,416,795']"
รายได้อื่น,รายได้อื่น,410200,"['421,419', '421,419']"
รวมรายได้,รวมรายได้,419999,"['826,628,291', '818,780,884']"
ค่าใช้จ่ายผลประโยชน์พนักงาน,ค่าใช้จ่ายผลประโยชน์พนักงาน,422400,"['220,676,025', '220,676,025']"
ค่าธรรมเนียมและบริการจ่าย,ค่าธรรมเนียมและบริการจ่าย,422200,"['318,130,316', '318,130,316']"
ค่าใช้จ่ายดอกเบี้ย,ค่าใช้จ่ายดอกเบี้ย,429900,"['3,159,032', '3,159,032']"
ค่าใช้จ่ายอื่น,ค่าใช้จ่ายอื่น,429800,"['56,766,578', '56,663,959']"
รวมค่าใช้จ่าย,รวมค่าใช้จ่าย,429999,"['598,731,951', '598,629,332']"
กำไรก่อนภาษีเงินได้,กำไรก่อนภาษีเงินได้,409994,"['227,896,340', '220,151,552']"
ภาษีเงินได้,ภาษีเงินได้,439800,"['44,317,353 ', '42,916,495']"
กำไรสำหรับงวด,กำไรสำหรับงวด,409996,"['183,578,987', '177,235,057']"
ด้วยมูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จอื่น,ด้วยมูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จอื่น,450200,"['67,254,379 ', '22,455,895 ']"
ภาษีเงินได้ของรายการที่จะไม่ถูกจัดประเภทรายการใหม่เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง,ภาษีเงินได้ของรายการที่จะไม่ถูกจัดประเภทรายการใหม่เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง,459900,"['(13,450,876)', '(4,491,179)']"
กำไร(ขาดทุน)เบ็ดเสร็จอื่นรวม-สุทธิจากภาษี,กำไร(ขาดทุน)เบ็ดเสร็จอื่นรวม-สุทธิจากภาษี,409998,"['53,803,503 ', '17,964,716 ']"
กำไรเบ็ดเสร็จรวมสำหรับงวด,กำไรเบ็ดเสร็จรวมสำหรับงวด,409999,"['237,382,490 ', '195,199,773 ']"
ส่วนที่เป็นของบริษัทใหญ่,ส่วนที่เป็นของบริษัทใหญ่,460100,"['183,578,986 ', '177,235,057 ']"
ส่วนที่เป็นของส่วนได้ส่วนเสียที่ไม่มีอำนาจควบคุม,การแบ่งปันกำไร (ขาดทุน) สุทธิ : ส่วนได้เสียที่ไม่มีอำนาจควบคุม,460200,"['1', '-']"
ส่วนที่เป็นของบริษัทใหญ่,ส่วนที่เป็นของบริษัทใหญ่,470100,"['237,382,484 ', '195,199,773 ']"
ส่วนที่เป็นของส่วนได้ส่วนเสียที่ไม่มีอำนาจควบคุม,การแบ่งปันกำไร (ขาดทุน) เบ็ดเสร็จรวม : ส่วนได้เสียที่ไม่มีอำนาจควบคุม,470200,"['6', '-']"
กำไรต่อหุ้นขั้นพื้นฐาน,กำไรต่อหุ้นขั้นพื้นฐาน,480100,"['1.46 ', '1.41 ']"
กำไรก่อนภาษีเงินได้,กำไรก่อนภาษีเงินได้,510200,"['227,896,340', '220,151,552']"
