account_name,taxonomy_account_name,account_code,values
เงินสดและรายการเทียบเท่าเงินสด,เงินสดและรายการเทียบเท่าเงินสด,100100,"['665,102,808', '281,851,612']"
หลักทรัพย์ซื้อโดยมีสัญญาขายคืน,หลักทรัพย์ซื้อโดยมีสัญญาขายคืน,100700,"['1,000,000,000', '1,000,000,000']"
ลูกหนี้สำนักหักบัญชีและบริษัทหลักทรัพย์,ลูกหนี้สำนักหักบัญชีและบริษัทหลักทรัพย์,100900,"['1,861,536,529', '1,861,536,529']"
ลูกหนี้ธุรกิจหลักทรัพย์และสัญญาซื้อขายล่วงหน้า,ลูกหนี้ธุรกิจหลักทรัพย์และสัญญาซื้อขายล่วงหน้า,101000,"['14,893,497,204', '14,893,497,204']"
รายได้ค่าธรรมเนียมและบริการค้างรับจากธุรกิจจัดการลงทุน,รายได้ค่าธรรมเนียมและบริการค้างรับจากธุรกิจจัดการลงทุน,101100,"['104,065,081', '0.0']"
สินทรัพย์อนุพันธ์,สินทรัพย์อนุพันธ์,103000,"['36,757,354', '36,757,354']"
เงินลงทุนที่ไม่ได้วางเป็นประกัน,เงินลงทุนที่ไม่ได้วางเป็นประกัน,101660,"['6,943,411,000', '6,422,513,125']"
เงินลงทุนที่วางเป็นประกันและไม่ได้ให้สิทธิผู้รับโอนขายหรือวางประกันอีกทอดหนึ่ง,เงินลงทุนที่วางเป็นประกันและไม่ได้ให้สิทธิผู้รับโอนขายหรือวางประกันอีกทอดหนึ่ง,101671,"['8,474,282', '0.0']"
เงินลงทุนที่วางเป็นประกันและให้สิทธิผู้รับโอนขายหรือวางประกันอีกทอดหนึ่ง,เงินลงทุนที่วางเป็นประกันและให้สิทธิผู้รับโอนขายหรือวางประกันอีกทอดหนึ่ง,101672,"['351,868,778', '351,868,778']"
เงินลงทุนในบริษัทย่อย,เงินลงทุนในบริษัทย่อย,102610,"['0.0', '2,848,238,568']"
ที่ดินอาคารและอุปกรณ์,ที่ดินอาคารและอุปกรณ์,103800,"['76,621,546', '66,409,382']"
สินทรัพย์สิทธิการใช้,สินทรัพย์สิทธิการใช้,103900,"['217,652,401', '182,157,843']"
สินทรัพย์ไม่มีตัวตน,สินทรัพย์ไม่มีตัวตน,104100,"['55,461,601', '32,081,721']"
ค่าความนิยม,ค่าความนิยม,104200,"['26,713,599', '0.0']"
ทรัพย์สินรอการขาย,ทรัพย์สินรอการขาย,104700,"['10,313,182', '10,313,182']"
สินทรัพย์ภาษีเงินได้รอการตัดบัญชี,สินทรัพย์ภาษีเงินได้รอการตัดบัญชี,104400,"['64,846,323', '53,512,147']"
สินทรัพย์อื่น,สินทรัพย์อื่น,109900,"['346,838,587', '296,617,210']"
รวมสินทรัพย์,รวมสินทรัพย์,109999,"['26,663,160,275', '28,337,354,655']"
เงินกู้ยืมจากสถาบันการเงิน,เงินกู้ยืมจากสถาบันการเงิน,201900,"['3,952,271,037', '3,952,271,037']"
หลักทรัพย์ขายโดยมีสัญญาซื้อคืน,หลักทรัพย์ขายโดยมีสัญญาซื้อคืน,200600,"['1,555,000,000', '1,555,000,000']"
เจ้าหนี้ธุรกิจหลักทรัพย์และสัญญาซื้อขายล่วงหน้า,เจ้าหนี้ธุรกิจหลักทรัพย์และสัญญาซื้อขายล่วงหน้า,200900,"['12,475,070,468', '12,475,070,468']"
ค่าธรรมเนียมและบริการค้างจ่ายจากธุรกิจจัดการลงทุน,ค่าธรรมเนียมและบริการค้างจ่ายจากธุรกิจจัดการลงทุน,201000,"['35,061,610', '0.0']"
หนี้สินอนุพันธ์,หนี้สินอนุพันธ์,202100,"['353,683,678', '353,683,678']"
ค่าใช้จ่ายค้างจ่าย,ค่าใช้จ่ายค้างจ่าย,202500,"['562,442,260', '453,797,268']"
ภาษีเงินได้ค้างจ่าย,ภาษีเงินได้ค้างจ่าย,203000,"['289,778,105', '258,677,218']"
ตราสารหนี้ที่ออกและเงินกู้ยืมอื่น,ตราสารหนี้ที่ออกและเงินกู้ยืมอื่น,201710,"['121,574,224', '121,574,224']"
หนี้สินตามสัญญาเช่า,หนี้สินตามสัญญาเช่า,202400,"['229,677,828', '193,198,675']"
เงินกู้ด้อยสิทธิจากบริษัทย่อย,เงินกู้ด้อยสิทธิจากบริษัทย่อย,201820,"['0.0', '1,984,791,569']"
สำรองผลประโยชน์ระยะยาวของพนักงาน,สำรองผลประโยชน์ระยะยาวของพนักงาน,202700,"['205,390,861', '161,449,206']"
ประมาณการหนี้สิน,ประมาณการหนี้สิน,202800,"['20,932,663', '16,884,163']"
หนี้สินอื่น,หนี้สินอื่น,209900,"['70,852,364', '24,408,102']"
รวมหนี้สิน,รวมหนี้สิน,209999,"['19,871,735,098', '21,550,805,608']"
ทุนจดทะเบียนทุนที่ออกและชำระแล้วหุ้นสามัญ{{number}}หุ้นมูลค่าหุ้นละ{{number}}บาท,ทุนจดทะเบียนทุนที่ออกและชำระแล้วหุ้นสามัญ{{number}}หุ้นมูลค่าหุ้นละ{{number}}บาท,310120,"['1,991,763,130', '1,991,763,130']"
ส่วนเกินมูลค่าหุ้นสามัญ,ส่วนเกินมูลค่าหุ้นสามัญ,310420,"['982,166,480', '982,166,480']"
ส่วนเกินทุนจากการไม่ใช้สิทธิของใบสำคัญแสดงสิทธิ,ส่วนเกินทุนจากการไม่ใช้สิทธิของใบสำคัญแสดงสิทธิ,319919,"['101,922,580', '101,922,580']"
จัดสรรแล้ว-ทุนสำรองตามกฎหมาย,จัดสรรแล้ว-ทุนสำรองตามกฎหมาย,310611,"['199,176,313', '199,176,313']"
ยังไม่ได้จัดสรร,ยังไม่ได้จัดสรร,310620,"['3,565,885,090', '3,565,885,090']"
องค์ประกอบอื่นของส่วนของเจ้าของ,องค์ประกอบอื่นของส่วนของเจ้าของ,319950,"['(54,364,546)', '(54,364,546)']"
รวมส่วนของบริษัทใหญ่,รวมส่วนของบริษัทใหญ่,319999,"['6,786,549,047', '6,786,549,047']"
ส่วนได้เสียที่ไม่มีอำนาจควบคุม,ส่วนได้เสียที่ไม่มีอำนาจควบคุม,320130,"['4,876,130', '0.0']"
รวมส่วนของเจ้าของ,รวมส่วนของเจ้าของ,309998,"['6,791,425,177', '6,786,549,047']"
รวมหนี้สินและส่วนของเจ้าของ,รวมหนี้สินและส่วนของเจ้าของ,309999,"['26,663,160,275', '28,337,354,655']"
รายได้ค่านายหน้า,รายได้ค่านายหน้า,410115,"['329,164,167', '329,164,167']"
รายได้ค่าธรรมเนียมและบริการ,รายได้ค่าธรรมเนียมและบริการ,410113,"['409,385,630', '93,186,114']"
รายได้ดอกเบี้ย,รายได้ดอกเบี้ย,410108,"['58,536,456', '57,739,231']"
กำไรและผลตอบแทนจากเครื่องมือทางการเงิน,กำไรและผลตอบแทนจากเครื่องมือทางการเงิน,430190,"['490,967,285', '497,388,631']"
ส่วนแบ่งกำไรจากเงินลงทุนในบริษัทย่อย,ส่วนแบ่งกำไรจากเงินลงทุนในบริษัทย่อย,431100,"['0.0', '123,761,698']"
รายได้อื่น,รายได้อื่น,410200,"['17,763,907', '17,383,312']"
รวมรายได้,รวมรายได้,419999,"['1,305,817,445', '1,118,623,153']"
ค่าใช้จ่ายผลประโยชน์พนักงาน,ค่าใช้จ่ายผลประโยชน์พนักงาน,422400,"['381,646,451', '281,090,012']"
ค่าธรรมเนียมและบริการจ่าย,ค่าธรรมเนียมและบริการจ่าย,422200,"['277,774,105', '203,041,130']"
ค่าใช้จ่ายดอกเบี้ย,ค่าใช้จ่ายดอกเบี้ย,429900,"['19,018,083', '18,818,734']"
โอนกลับผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น,โอนกลับผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น,430700,"['(388,375)', '(388,375)']"
ขาดทุนจากอัตราแลกเปลี่ยนจากเงินกู้ด้อยสิทธิที่ยังไม่เกิดขึ้น,ค่าใช้จ่ายอื่น,429800,"['0.0', '44,105,515']"
ค่าใช้จ่ายอื่น,ค่าใช้จ่ายอื่น,429800,"['107,102,918', '76,055,769']"
รวมค่าใช้จ่าย,รวมค่าใช้จ่าย,429999,"['785,153,182', '622,722,785']"
กำไรก่อนภาษีเงินได้,กำไรก่อนภาษีเงินได้,409994,"['520,664,263', '495,900,368']"
ค่าใช้จ่ายภาษีเงินได้,ค่าใช้จ่ายภาษีเงินได้,439800,"['(97,993,332)', '(73,945,702)']"
กำไรสำหรับงวด,กำไรสำหรับงวด,409996,"['422,670,931', '421,954,666']"
ผลต่างอัตราแลกเปลี่ยนจากการแปลงค่างบการเงิน,ผลต่างอัตราแลกเปลี่ยนจากการแปลงค่างบการเงิน,440500,"['4,963,816', '4,963,816']"
กำไรเบ็ดเสร็จรวมสำหรับงวด,กำไรเบ็ดเสร็จรวมสำหรับงวด,409999,"['427,634,747', '426,918,482']"
