account_name,taxonomy_account_name,account_code,values
เงินสด,เงินสด,100100,"['27,738,846', '26,547,379']"
รายการระหว่างธนาคารและตลาดเงินสุทธิ,รายการระหว่างธนาคารและตลาดเงินสุทธิ,100200,"['581,292,409', '572,500,741']"
สินทรัพย์ทางการเงินที่วัดมูลค่าด้วยมูลค่ายุติธรรมผ่านกำไรหรือขาดทุน,สินทรัพย์ทางการเงินที่วัดมูลค่าด้วยมูลค่ายุติธรรมผ่านกำไรหรือขาดทุน,100690,"['2,003,053', '1,895,341']"
สินทรัพย์อนุพันธ์,สินทรัพย์อนุพันธ์,103000,"['31,547,900', '31,703,437']"
เงินลงทุนสุทธิ,เงินลงทุนสุทธิ,101600,"['169,928,287', '165,990,792']"
เงินลงทุนในบริษัทย่อยบริษัทร่วมและการร่วมค้าสุทธิ,เงินลงทุนในบริษัทย่อย บริษัทร่วม และการร่วมค้า ที่บันทึกโดยวิธีส่วนได้เสีย - สุทธิ,102600,"['13,663,147', '61,965,806']"
เงินให้สินเชื่อแก่ลูกหนี้และดอกเบี้ยค้างรับสุทธิ,เงินให้สินเชื่อแก่ลูกหนี้และดอกเบี้ยค้างรับสุทธิ,102000,"['1,750,097,586', '1,586,491,474']"
ทรัพย์สินรอการขายสุทธิ,ทรัพย์สินรอการขายสุทธิ,103500,"['3,172,781', '2,623,293']"
ที่ดินอาคารและอุปกรณ์สุทธิ,ที่ดินอาคารและอุปกรณ์สุทธิ,103800,"['30,710,136', '28,048,517']"
ค่าความนิยมและสินทรัพย์ไม่มีตัวตนอื่นสุทธิ,ค่าความนิยมและสินทรัพย์ไม่มีตัวตนอื่นสุทธิ,104000,"['17,005,573', '3,838,319']"
สินทรัพย์ภาษีเงินได้รอตัดบัญชี,สินทรัพย์ภาษีเงินได้รอตัดบัญชี,104400,"['4,627,378', '586,925']"
สินทรัพย์อื่นสุทธิ,สินทรัพย์อื่นสุทธิ,109900,"['27,515,243', '22,076,239']"
รวมสินทรัพย์,รวมสินทรัพย์,109999,"['2,659,302,339', '2,504,268,263']"
เงินรับฝาก,เงินรับฝาก,200100,"['1,890,938,611', '1,872,480,954']"
รายการระหว่างธนาคารและตลาดเงิน,รายการระหว่างธนาคารและตลาดเงิน,200200,"['231,908,682', '222,653,979']"
หนี้สินจ่ายคืนเมื่อทวงถาม,หนี้สินจ่ายคืนเมื่อทวงถาม,200300,"['4,278,854', '4,278,436']"
หนี้สินอนุพันธ์,หนี้สินอนุพันธ์,202100,"['27,111,857', '27,215,494']"
ตราสารหนี้ที่ออกและเงินกู้ยืม,ตราสารหนี้ที่ออกและเงินกู้ยืม,202090,"['144,839,061', '111,087,791']"
ประมาณการหนี้สิน,ประมาณการหนี้สิน,202800,"['14,004,482', '11,350,870']"
หนี้สินภาษีเงินได้รอตัดบัญชี,หนี้สินภาษีเงินได้รอตัดบัญชี,203200,"['784,906', '-']"
หนี้สินอื่น,หนี้สินอื่น,209900,"['38,382,843', '24,435,510']"
รวมหนี้สิน,รวมหนี้สิน,209999,"['2,352,249,296', '2,273,503,034']"
หุ้นสามัญ{{number}}หุ้นมูลค่าหุ้นละ{{number}}บาท,หุ้นสามัญ{{number}}หุ้นมูลค่าหุ้นละ{{number}}บาท,310120,"['75,741,437', '75,741,437']"
หุ้นสามัญ{{number}}หุ้นมูลค่าหุ้นละ{{number}}บาท,หุ้นสามัญ{{number}}หุ้นมูลค่าหุ้นละ{{number}}บาท,310220,"['73,557,618', '73,557,618']"
ส่วนเกินมูลค่าหุ้นสามัญ,ส่วนเกินมูลค่าหุ้นสามัญ,310420,"['52,878,749', '52,878,749']"
องค์ประกอบอื่นของส่วนของเจ้าของ,องค์ประกอบอื่นของส่วนของเจ้าของ,319990,"['4,567,575', '5,405,512']"
ทุนสำรองตามกฎหมาย,ทุนสำรองตามกฎหมาย,310611,"['7,279,800', '7,279,800']"
ยังไม่ได้จัดสรร,ยังไม่ได้จัดสรร,310620,"['168,152,904', '91,643,550']"
รวมส่วนของธนาคาร,รวมส่วนของธนาคาร,319999,"['306,436,646', '230,765,229']"
ส่วนได้เสียที่ไม่มีอำนาจควบคุม,ส่วนได้เสียที่ไม่มีอำนาจควบคุม,320130,"['616,397', '-']"
รวมส่วนของเจ้าของ,รวมส่วนของเจ้าของ,309998,"['307,053,043', '230,765,229']"
รวมหนี้สินและส่วนของเจ้าของ,รวมหนี้สินและส่วนของเจ้าของ,309999,"['2,659,302,339', '2,504,268,263']"
รายได้ดอกเบี้ย,รายได้ดอกเบี้ย,410108,"['25,016,329', '17,355,036']"
ค่าใช้จ่ายดอกเบี้ย,ค่าใช้จ่ายดอกเบี้ย,429900,"['5,653,142', '4,864,833']"
รายได้ดอกเบี้ยสุทธิ,รายได้ดอกเบี้ยสุทธิ,400599,"['19,363,187', '12,490,203']"
รายได้ค่าธรรมเนียมและบริการ,รายได้ค่าธรรมเนียมและบริการ,410113,"['5,705,299', '2,893,078']"
ค่าใช้จ่ายค่าธรรมเนียมและบริการ,ค่าใช้จ่ายค่าธรรมเนียมและบริการ,422200,"['1,748,187', '1,201,806']"
รายได้ค่าธรรมเนียมและบริการสุทธิ,รายได้ค่าธรรมเนียมและบริการสุทธิ,400699,"['3,957,112', '1,691,272']"
กำไรสุทธิจากเครื่องมือทางการเงินที่วัดมูลค่าด้วยมูลค่ายุติธรรมผ่านกำไรหรือขาดทุน,กำไรสุทธิจากเครื่องมือทางการเงินที่วัดมูลค่าด้วยมูลค่ายุติธรรมผ่านกำไรหรือขาดทุน,431390,"['1,137,389', '1,180,314']"
กำไรสุทธิจากเงินลงทุน,กำไร (ขาดทุน) สุทธิจากเงินลงทุน,431400,"['10,809,855', '10,981,513']"
ส่วนแบ่งกำไรจากเงินลงทุนตามวิธีส่วนได้เสีย,ส่วนแบ่งกำไรจากเงินลงทุนตามวิธีส่วนได้เสีย,431100,"['557,799', '-']"
รายได้จากเงินปันผล,รายได้จากเงินปันผล,410202,"['107,956', '4,991,260']"
หนี้สูญรับคืน,รายได้จากการดําเนินงานอื่น ๆ,410200,"['1,577,777', '594,169']"
รายได้จากการดำเนินงานอื่นๆ,รายได้จากการดำเนินงานอื่นๆ,410200,"['1,187,800', '632,510']"
ค่าใช้จ่ายเกี่ยวกับพนักงาน,ค่าใช้จ่ายเกี่ยวกับพนักงาน,422400,"['6,573,818', '4,958,333']"
ค่าตอบแทนกรรมการ,ค่าตอบแทนกรรมการ,422600,"['16,378', '14,679']"
ค่าใช้จ่ายเกี่ยวกับอาคารสถานที่และอุปกรณ์,ค่าใช้จ่ายเกี่ยวกับอาคารสถานที่และอุปกรณ์,429820,"['1,837,564', '1,515,766']"
ค่าภาษีอากร,ค่าภาษีอากร,429830,"['573,441', '382,197']"
อื่นๆ,อื่นๆ,429890,"['3,537,206', '2,409,426']"
ผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น,ผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น,430700,"['8,027,866', '5,191,143']"
กำไรจากการดำเนินงานก่อนภาษีเงินได้,กำไรจากการดำเนินงานก่อนภาษีเงินได้,409994,"['18,132,602', '18,089,697']"
