account_name,taxonomy_account_name,account_code,values
ส่วนเกินมูลค่าหุ้นและหุ้นทุนซื้อคืน,ส่วนเกินมูลค่าหุ้นและหุ้นทุนซื้อคืน,310420,"['542,789,399']"
จัดสรรแล้ว-ทุนสำรองตามกฎหมาย,จัดสรรแล้ว-ทุนสำรองตามกฎหมาย,310611,"['286,125,000']"
ยังไม่ได้จัดสรร,ยังไม่ได้จัดสรร,310620,"['1,079,136,912']"
องค์ประกอบอื่นของส่วนของเจ้าของ,องค์ประกอบอื่นของส่วนของเจ้าของ,319990,"['2,171,084']"
รวมส่วนของเจ้าของ,รวมส่วนของเจ้าของ,309998,"['4,764,294,895']"
รวมหนี้สินและส่วนของเจ้าของ,รวมหนี้สินและส่วนของเจ้าของ,309999,"['23,162,199,786']"
รายได้ค่านายหน้า,รายได้ค่านายหน้า,410115,"['652,814,819']"
รายได้ค่าธรรมเนียมและบริการ,รายได้ค่าธรรมเนียมและบริการ,410113,"['22,119,028']"
รายได้ดอกเบี้ย,รายได้ดอกเบี้ย,410108,"['158,917,571']"
กำไรและผลตอบแทนจากเครื่องมือทางการเงิน,กำไร (ขาดทุน) และผลตอบแทนจากเครื่องมือทางการเงิน - อื่น ๆ,430190,"['10,816,837']"
รายได้อื่น,รายได้อื่น,410200,"['11,696,724']"
รวมรายได้,รวมรายได้,419999,"['856,364,979']"
ค่าใช้จ่ายผลประโยชน์พนักงาน,ค่าใช้จ่ายผลประโยชน์พนักงาน,422400,"['386,687,606']"
ค่าธรรมเนียมและบริการจ่าย,ค่าธรรมเนียมและบริการจ่าย,422200,"['54,889,539']"
ค่าใช้จ่ายดอกเบี้ย,ค่าใช้จ่ายดอกเบี้ย,429900,"['56,400,319']"
ผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น(โอนกลับ),(กลับรายการ) ผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น,430700,"['(20,881)']"
ค่าใช้จ่ายอื่น,ค่าใช้จ่ายอื่น,429800,"['144,049,113']"
รวมค่าใช้จ่าย,รวมค่าใช้จ่าย,429999,"['642,005,696']"
กำไรก่อนภาษีเงินได้,กำไรก่อนภาษีเงินได้,409994,"['214,359,283']"
