account_name,taxonomy_account_name,account_code,values
ผลต่างจากการยกเลิกสัญญาเช่า,ผลต่างจากการยกเลิกสัญญาเช่า,515000,"['(1,982)', '(1,982)']"
กำไรจากการขายและตัดจำหน่ายสินทรัพย์ถาวรและสินทรัพย์ไม่มีตัวตน,กำไรจากการขายและตัดจำหน่ายสินทรัพย์ถาวรและสินทรัพย์ไม่มีตัวตน,511500,"['(3,318)', '(4,365)']"
กำไรจากอัตราแลกเปลี่ยนที่ยังไม่เกิดขึ้นจริง,กำไรจากอัตราแลกเปลี่ยนที่ยังไม่เกิดขึ้นจริง,510800,"['(24,321)', '(23,537)']"
กำไรจากการจำหน่ายสินทรัพย์ทางการเงินหมุนเวียนอื่น,กำไรจากการจำหน่ายสินทรัพย์ทางการเงินหมุนเวียนอื่น,511000,"['(405)', '(405)']"
(กำไร)ขาดทุนที่ยังไม่เกิดขึ้นจากการปรับมูลค่าของสินทรัพย์ทางการเงินหมุนเวียนอื่น,(กำไร)ขาดทุนที่ยังไม่เกิดขึ้นจากการปรับมูลค่าของสินทรัพย์ทางการเงินหมุนเวียนอื่น,511400,"['(597)', '(597)']"
ส่วนแบ่งขาดทุนจากเงินลงทุนการร่วมค้า,ส่วนแบ่ง (กำไร) ขาดทุนจากเงินลงทุนตามวิธีส่วนได้เสีย,510600,"['77', '-']"
ค่าใช้จ่ายภาระผูกพันผลประโยชน์พนักงาน,ค่าใช้จ่ายภาระผูกพันผลประโยชน์พนักงาน,514910,"['2,884', '2,692']"
รายได้ดอกเบี้ย,รายได้ดอกเบี้ย,514720,"['(569)', '(2,069)']"
ต้นทุนทางการเงิน,ต้นทุนทางการเงิน,514800,"['5,403', '4,935']"
กำไรจากการดำเนินงานก่อนการเปลี่ยนแปลงในสินทรัพย์และหนี้สินดำเนินงาน,กำไรจากการดำเนินงานก่อนการเปลี่ยนแปลงในสินทรัพย์และหนี้สินดำเนินงาน,519997,"['470,556', '466,521']"
ลูกหนี้การค้าและลูกหนี้หมุนเวียนอื่น,ลูกหนี้การค้าและลูกหนี้หมุนเวียนอื่น,515800,"['(55,562)', '(58,994)']"
สินค้าคงเหลือ,สินค้าคงเหลือ,516300,"['(213,424)', '(210,526)']"
สินทรัพย์หมุนเวียนอื่น,สินทรัพย์หมุนเวียนอื่น,516600,"['11,244', '11,206']"
สินทรัพย์ไม่หมุนเวียนอื่น,สินทรัพย์ไม่หมุนเวียนอื่น,516600,"['(544)', '-']"
เจ้าหนี้การค้าและเจ้าหนี้หมุนเวียนอื่น,เจ้าหนี้การค้าและเจ้าหนี้หมุนเวียนอื่น,517600,"['37,317', '40,633']"
หนี้สินหมุนเวียนอื่น,หนี้สินหมุนเวียนอื่น,518300,"['5,714', '7,111']"
หนี้สินไม่หมุนเวียนอื่น,หนี้สินไม่หมุนเวียนอื่น,518300,"['(558)', '-']"
เงินสดรับจากการดำเนินงาน,เงินสดรับจากการดำเนินงาน,519998,"['254,743', '255,951']"
จ่ายภาษีเงินได้,จ่ายภาษีเงินได้,519900,"['(22,638)', '(22,610)']"
เงินสดสุทธิได้มาจากกิจกรรมดำเนินงาน,เงินสดสุทธิได้มาจากกิจกรรมดำเนินงาน,519999,"['232,105', '233,341']"
เงินจ่ายล่วงหน้าค่าซื้อสินทรัพย์ถาวรและสินทรัพย์ไม่มีตัวตน,เงินจ่ายล่วงหน้าค่าซื้อสินทรัพย์ถาวรและสินทรัพย์ไม่มีตัวตน,521700,"['(15,631)', '(15,572)']"
เงินสดจ่ายเพื่อซื้อสินทรัพย์ถาวรและสินทรัพย์ไม่มีตัวตน,เงินสดจ่ายเพื่อซื้อสินทรัพย์ถาวรและสินทรัพย์ไม่มีตัวตน,521700,"['(44,698)', '(41,576)']"
เงินสดจ่ายเพื่อซื้อทรัพย์สินสิทธิการใช้,เงินสดจ่ายจากการซื้อสินทรัพย์ถาวร,521700,"['(3,601)', '(3,601)']"
เงินสดรับจากการจำหน่ายสินทรัพย์ถาวร,เงินสดรับจากการจำหน่ายสินทรัพย์ถาวร,521600,"['10,138', '10,138']"
เงินสดจ่ายเงินให้กู้ยืมระยะสั้นแก่บริษัทย่อย,เงินสดจ่ายเงินให้กู้ยืมระยะสั้นแก่บริษัทย่อย,521411,"['-', '(30,000)']"
เงินสดจ่ายเงินให้กู้ยืมระยะยาวแก่บริษัทร่วม,เงินสดจ่ายจากเงินให้กู้ยืมระยะยาว - บุคคลหรือกิจการที่เกี่ยวข้องกัน,521421,"['(7,100)', '(7,100)']"
รับดอกเบี้ย,รับดอกเบี้ย,529500,"['530', '2,030']"
เงินสดสุทธิ(ใช้ไปใน)ได้มาจากกิจกรรมลงทุน,เงินสดสุทธิ(ใช้ไปใน)ได้มาจากกิจกรรมลงทุน,529999,"['(60,362)', '(85,681)']"
เงินสดจ่ายคืนเงินกู้ยืมระยะสั้นจากสถาบันการเงิน,เงินสดจ่ายคืนเงินกู้ยืมระยะสั้นจากสถาบันการเงิน,530413,"['(286,900)', '(286,900)']"
เงินสดรับจากเงินกู้ยืมระยะสั้นจากสถาบันการเงิน,เงินสดรับจากเงินกู้ยืมระยะสั้นจากสถาบันการเงิน,530313,"['176,900', '176,900']"
เงินสดจ่ายชำระเงินกู้ยืมระยะสั้น,เงินสดจ่ายชำระเงินกู้ยืมระยะสั้น,530412,"['(2,135)', '-']"
เงินสดจ่ายคืนเงินกู้ยืมระยะยาวจากสถาบันการเงิน,เงินสดจ่ายชำระเงินกู้ยืมระยะยาว - สถาบันการเงิน,530423,"['(17,400)', '(17,400)']"
เงินสดจ่ายชำระหนี้สินตามสัญญาเช่า,เงินสดจ่ายชำระหนี้สินตามสัญญาเช่า,530500,"['(13,366)', '(10,235)']"
เงินปันผลจ่าย,เงินปันผลจ่าย,539800,"['(165,599)', '(165,599)']"
จ่ายดอกเบี้ย,จ่ายดอกเบี้ย,539600,"['(5,634)', '(5,164)']"
เงินสดสุทธิใช้ไปในกิจกรรมจัดหาเงิน,เงินสดสุทธิใช้ไปในกิจกรรมจัดหาเงิน,539999,"['(314,134)', '(308,398)']"
ผลกระทบจากการเปลี่ยนแปลงอัตราแลกเปลี่ยน,ผลกระทบจากการเปลี่ยนแปลงอัตราแลกเปลี่ยน,540200,"['(967)', '-']"
เงินสดและรายการเทียบเท่าเงินสดณวันที่{{number}}{{month_one}},เงินสดและรายการเทียบเท่าเงินสดณวันที่{{number}}{{month_one}},599998,"['460,590', '425,451']"
เงินสดและรายการเทียบเท่าเงินสดณวันที่{{number}}{{month_six}},เงินสดและรายการเทียบเท่าเงินสดณวันที่{{number}}{{month_six}},599999,"['317,232', '264,713']"
