account_name,taxonomy_account_name,account_code,values
เงินสดและรายการเทียบเท่าเงินสด,เงินสดและรายการเทียบเท่าเงินสด,100100,"['1,738,404,933', '1,738,404,933']"
ลูกหนี้สำนักหักบัญชีและบริษัทหลักทรัพย์,ลูกหนี้สำนักหักบัญชีและบริษัทหลักทรัพย์,100900,"['47,793,163', '47,793,163']"
ลูกหนี้ธุรกิจหลักทรัพย์และสัญญาซื้อขายล่วงหน้า,ลูกหนี้ธุรกิจหลักทรัพย์และสัญญาซื้อขายล่วงหน้า,101000,"['550,974,430', '550,974,430']"
สินทรัพย์อนุพันธ์,สินทรัพย์อนุพันธ์,103000,"['7,120,000', '7,120,000']"
เงินลงทุนที่ไม่ได้วางเป็นประกัน,เงินลงทุนที่ไม่ได้วางเป็นประกัน,101660,"['385,503,860', '385,503,860']"
เงินลงทุนที่วางเป็นประกันและไม่ได้ให้สิทธิผู้รับโอนขายหรือวางประกันอีกทอดหนึ่ง,เงินลงทุนที่วางเป็นประกันและไม่ได้ให้สิทธิผู้รับโอนขายหรือวางประกันอีกทอดหนึ่ง,101671,"['31,580,823', '31,580,823']"
เงินให้กู้ยืมแก่กิจการที่เกี่ยวข้องกัน,เงินให้กู้ยืมแก่กิจการที่เกี่ยวข้องกัน,102520,"['8,592,164,383', '8,592,164,383']"
เงินลงทุนในบริษัทร่วม,เงินลงทุนในบริษัทร่วม,102720,"['-', '1,145,410,000']"
ส่วนปรับปรุงอาคารและอุปกรณ์,ส่วนปรับปรุงอาคารและอุปกรณ์,103800,"['27,978,294', '27,978,294']"
สินทรัพย์สิทธิการใช้,สินทรัพย์สิทธิการใช้,103900,"['22,513,232', '22,513,232']"
สินทรัพย์ไม่มีตัวตน,สินทรัพย์ไม่มีตัวตน,104100,"['8,238,521', '8,238,521']"
สินทรัพย์ภาษีเงินได้รอการตัดบัญชี,สินทรัพย์ภาษีเงินได้รอการตัดบัญชี,104400,"['51,143,118', '51,143,118']"
สินทรัพย์อื่นสุทธิ,สินทรัพย์อื่นสุทธิ,109900,"['95,495,683', '95,495,683']"
รวมสินทรัพย์,รวมสินทรัพย์,109999,"['11,558,910,440', '12,704,320,440']"
เจ้าหนี้สำนักหักบัญชีและบริษัทหลักทรัพย์,เจ้าหนี้สำนักหักบัญชีและบริษัทหลักทรัพย์,200800,"['7,472,358', '7,472,358']"
เจ้าหนี้ธุรกิจหลักทรัพย์และสัญญาซื้อขายล่วงหน้า,เจ้าหนี้ธุรกิจหลักทรัพย์และสัญญาซื้อขายล่วงหน้า,200900,"['76,160,009', '76,160,009']"
ประมาณการหนี้สิน,ประมาณการหนี้สิน,202800,"['81,820,724', '81,820,724']"
หนี้สินตามสัญญาเช่า,หนี้สินตามสัญญาเช่า,202400,"['22,297,721', '22,297,721']"
สำรองผลประโยชน์ระยะยาวของพนักงาน,สำรองผลประโยชน์ระยะยาวของพนักงาน,202700,"['4,429,372', '4,429,372']"
เงินรับล่วงหน้าค่าหุ้นสามัญ,เงินรับล่วงหน้าค่าหุ้นสามัญ,202320,"['7,855,740', '7,855,740']"
หนี้สินอื่น,หนี้สินอื่น,209900,"['34,389,471', '34,389,471']"
รวมหนี้สิน,รวมหนี้สิน,209999,"['234,425,395', '234,425,395']"
ทุนจดทะเบียน-หุ้นสามัญจำนวน{{number}}หุ้นมูลค่าที่ตราไว้หุ้นละ{{number}}บาท,ทุนจดทะเบียน-หุ้นสามัญจำนวน{{number}}หุ้นมูลค่าที่ตราไว้หุ้นละ{{number}}บาท,310120,"['27,511,712,220', '27,511,712,220']"
ทุนที่ออกและชำระแล้ว-หุ้นสามัญจำนวน{{number}}หุ้นมูลค่าที่ได้รับชำระแล้วหุ้นละ{{number}}บาท({{number}}{{month_twelve}}พ.ศ.{{number}}หุ้นสามัญจำนวน{{number}}หุ้นมูลค่าที่ได้รับชำระแล้วหุ้นละ{{number}}บาท),ทุนที่ออกและชำระแล้ว-หุ้นสามัญจำนวน{{number}}หุ้นมูลค่าที่ได้รับชำระแล้วหุ้นละ{{number}}บาท({{number}}{{month_twelve}}พ.ศ.{{number}}หุ้นสามัญจำนวน{{number}}หุ้นมูลค่าที่ได้รับชำระแล้วหุ้นละ{{number}}บาท),310220,"['21,131,203,235', '21,131,203,235']"
ส่วนต่ำกว่ามูลค่าหุ้น,ส่วนต่ำกว่ามูลค่าหุ้น,310420,"['(7,783,457,117)', '(7,783,457,117)']"
ยังไม่ได้จัดสรร,ยังไม่ได้จัดสรร,310620,"['(1,858,175,361)', '(712,765,361)']"
องค์ประกอบอื่นของส่วนของเจ้าของ,องค์ประกอบอื่นของส่วนของเจ้าของ,319990,"['(165,085,712)', '(165,085,712)']"
รวมส่วนของเจ้าของ,รวมส่วนของเจ้าของ,309998,"['11,324,485,045', '12,469,895,045']"
รวมหนี้สินและส่วนของเจ้าของ,รวมหนี้สินและส่วนของเจ้าของ,309999,"['11,558,910,440', '12,704,320,440']"
รายได้ค่านายหน้า,รายได้ค่านายหน้า,410115,"['14,582,236', '14,582,236']"
รายได้ค่าธรรมเนียมและบริการ,รายได้ค่าธรรมเนียมและบริการ,410113,"['19,222,570', '19,222,570']"
รายได้ดอกเบี้ย,รายได้ดอกเบี้ย,410108,"['141,809,405', '141,809,405']"
ขาดทุนและผลตอบแทนจากเครื่องมือทางการเงิน,กำไร (ขาดทุน) และผลตอบแทนจากเครื่องมือทางการเงิน - อื่น ๆ,430190,"['(8,617,405)', '(8,617,405)']"
ส่วนแบ่งขาดทุนจากเงินลงทุนในบริษัทร่วม,,,"['(443,938,405)', '-']"
รายได้อื่น,รายได้อื่น,410200,"['1,716,911', '1,716,911']"
ค่าใช้จ่ายผลประโยชน์พนักงาน,ค่าใช้จ่ายผลประโยชน์พนักงาน,422400,"['(40,593,247)', '(40,593,247)']"
ค่าธรรมเนียมและบริการจ่าย,ค่าธรรมเนียมและบริการจ่าย,422200,"['(11,425,136)', '(11,425,136)']"
ค่าใช้จ่ายดอกเบี้ย,ค่าใช้จ่ายดอกเบี้ย,429900,"['(730,006)', '(730,006)']"
กลับรายการผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น,(กลับรายการ) ผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น,430700,"['3,109,848', '3,109,848']"
ค่าใช้จ่ายอื่น,ค่าใช้จ่ายอื่น,429800,"['(23,736,031)', '(23,736,031)']"
กำไร(ขาดทุน)ก่อนภาษีเงินได้,,,"['(348,599,260)', '95,339,145']"
ภาษีเงินได้,ภาษีเงินได้,439800,"['(19,083,967)', '(19,083,967)']"
กำไร(ขาดทุน)สำหรับงวด,การแบ่งปันกำไร (ขาดทุน) สุทธิ : ผู้ถือหุ้นบริษัทใหญ่,460100,"['(367,683,227)', '76,255,178']"
กำไรขาดทุนเบ็ดเสร็จอื่น,กำไร (ขาดทุน) จากการวัดมูลค่าเงินลงทุนในตราสารทุนด้วยมูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จอื่น,450200,"['(6,487,754)', '(6,487,754)']"
