account_name,taxonomy_account_name,account_code,values
เงินลงทุนที่แสดงด้วยมูลค่ายุติธรรมผ่านกำไรหรือขาดทุน(ราคาทุน:{{number}}ล้านบาท({{date_twelve}}:{{number}}ล้านบาท)),เงินลงทุนที่แสดงด้วยมูลค่ายุติธรรมผ่านกำไรหรือขาดทุน(ราคาทุน:{{number}}ล้านบาท({{date_twelve}}:{{number}}ล้านบาท)),100400,"['2,420,569']"
เงินลงทุนในทรัพย์สินเส้นใยแก้วนำแสงตามมูลค่ายุติธรรม(ราคาทุน:{{number}}ล้านบาท),เงินลงทุนในทรัพย์สินเส้นใยแก้วนำแสงตามมูลค่ายุติธรรม(ราคาทุน:{{number}}ล้านบาท),100500,"['88,900,000']"
เงินสดและรายการเทียบเท่าเงินสด,เงินสดและรายการเทียบเท่าเงินสด,100100,"['2,507,134']"
ลูกหนี้จากดอกเบี้ยค้างรับ,ลูกหนี้จากดอกเบี้ยค้างรับ,102072,['212']
สินทรัพย์อื่น,สินทรัพย์อื่น,109990,"['11,889']"
รวมสินทรัพย์,รวมสินทรัพย์,109999,"['93,839,804']"
ค่าใช้จ่ายค้างจ่าย,ค่าใช้จ่ายค้างจ่าย,202500,"['203,670']"
เงินกู้ยืมระยะยาวจากธนาคาร,เงินกู้ยืมระยะยาวจากธนาคาร,201860,"['12,716,144']"
รายได้ค่าเช่ารับล่วงหน้า,รายได้ค่าเช่ารับล่วงหน้า,202310,"['816,510']"
รวมหนี้สิน,รวมหนี้สิน,209999,"['13,736,324']"
ทุนที่ได้รับจากผู้ถือหน่วยลงทุน,ทุนที่ได้รับจากผู้ถือหน่วยลงทุน,310200,"['76,683,800']"
กำไรสะสม,กำไรสะสม,310600,"['3,419,680']"
สินทรัพย์สุทธิ,สินทรัพย์สุทธิ,309998,"['80,103,480']"
สินทรัพย์สุทธิต่อหน่วย(บาท),สินทรัพย์สุทธิต่อหน่วย(บาท),330101,['10.0129']
จำนวนหน่วยลงทุนที่จำหน่ายแล้วทั้งหมดณวันสิ้นงวด(พันหน่วย),จำนวนหน่วยลงทุนที่จำหน่ายแล้วทั้งหมดณวันสิ้นงวด(พันหน่วย),330201,"['8,000,000']"
รายได้ค่าเช่า,รายได้ค่าเช่า,410123,"['2,644,166']"
รายได้ดอกเบี้ย,รายได้ดอกเบี้ย,410108,"['17,105']"
รายได้อื่น,รายได้อื่น,410200,['800']
รวมรายได้,รวมรายได้,419999,"['2,662,071']"
ค่าธรรมเนียมการจัดการ,ค่าธรรมเนียมการจัดการ,421300,"['20,336']"
ค่าธรรมเนียมผู้ดูแลผลประโยชน์,ค่าธรรมเนียมผู้ดูแลผลประโยชน์,421400,"['3,660']"
ค่าธรรมเนียมนายทะเบียน,ค่าธรรมเนียมนายทะเบียน,421600,['998']
ค่าธรรมเนียมวิชาชีพ,ค่าธรรมเนียมวิชาชีพ,421520,"['3,503']"
ค่าใช้จ่ายในการดำเนินงาน,ค่าใช้จ่ายในการดำเนินงาน,422120,"['140,200']"
ต้นทุนทางการเงิน,ต้นทุนทางการเงิน,429900,"['221,305']"
ค่าใช้จ่ายภาษีจากการลงทุน,ค่าใช้จ่ายภาษีจากการลงทุน,422120,['135']
ค่าใช้จ่ายอื่น,ค่าใช้จ่ายอื่น,429800,"['5,386']"
รวมค่าใช้จ่าย,รวมค่าใช้จ่าย,429999,"['395,523']"
กำไรจากการลงทุนสุทธิ,กำไรจากการลงทุนสุทธิ,409993,"['2,266,548']"
รายการขาดทุนจากการเปลี่ยนแปลงในมูลค่ายุติธรรมของเงินลงทุน,รายการขาดทุนจากการเปลี่ยนแปลงในมูลค่ายุติธรรมของเงินลงทุน,439702,"['(2,199,903)']"
การเพิ่มขึ้นในสินทรัพย์สุทธิจากการดำเนินงาน,การเพิ่มขึ้นในสินทรัพย์สุทธิจากการดำเนินงาน,409996,"['66,645']"
รายได้ค่าเช่า,รายได้ค่าเช่า,410123,"['5,288,332']"
รายได้ดอกเบี้ย,รายได้ดอกเบี้ย,410108,"['28,932']"
รายได้อื่น,รายได้อื่น,410200,"['1,033']"
รวมรายได้,รวมรายได้,419999,"['5,318,297']"
ค่าธรรมเนียมการจัดการ,ค่าธรรมเนียมการจัดการ,421300,"['41,185']"
ค่าธรรมเนียมผู้ดูแลผลประโยชน์,ค่าธรรมเนียมผู้ดูแลผลประโยชน์,421400,"['7,413']"
ค่าธรรมเนียมนายทะเบียน,ค่าธรรมเนียมนายทะเบียน,421600,"['1,984']"
ค่าธรรมเนียมวิชาชีพ,ค่าธรรมเนียมวิชาชีพ,421520,"['6,637']"
ค่าใช้จ่ายในการดำเนินงาน,ค่าใช้จ่ายในการดำเนินงาน,422120,"['280,414']"
ต้นทุนทางการเงิน,ต้นทุนทางการเงิน,429900,"['436,998']"
ค่าใช้จ่ายภาษีจากการลงทุน,ค่าใช้จ่ายภาษีจากการลงทุน,422120,['264']
ค่าใช้จ่ายอื่น,ค่าใช้จ่ายอื่น,429800,"['6,863']"
