account_name,taxonomy_account_name,account_code,values
เงินสดและรายการเทียบเท่าเงินสด,เงินสดและรายการเทียบเท่าเงินสด,100100,"['586,649,286', '142,960,069']"
หลักทรัพย์ซื้อโดยมีสัญญาขายคืน,หลักทรัพย์ซื้อโดยมีสัญญาขายคืน,100700,"['1,310,000,000', '1,310,000,000']"
ลูกหนี้สำนักหักบัญชีและบริษัทหลักทรัพย์,ลูกหนี้สำนักหักบัญชีและบริษัทหลักทรัพย์,100900,"['1,240,055,795', '1,240,055,795']"
ลูกหนี้ธุรกิจหลักทรัพย์และสัญญาซื้อขายล่วงหน้า,ลูกหนี้ธุรกิจหลักทรัพย์และสัญญาซื้อขายล่วงหน้า,101000,"['8,353,396,786', '8,353,396,786']"
รายได้ค่าธรรมเนียมและบริการค้างรับจากธุรกิจจัดการลงทุน,รายได้ค่าธรรมเนียมและบริการค้างรับจากธุรกิจจัดการลงทุน,101100,"['105,310,493', '0.0']"
สินทรัพย์อนุพันธ์,สินทรัพย์อนุพันธ์,103000,"['168,911,746', '168,911,746']"
เงินลงทุนที่ไม่ได้วางเป็นประกัน,เงินลงทุนที่ไม่ได้วางเป็นประกัน,101660,"['4,671,677,681', '4,255,098,458']"
เงินลงทุนที่วางเป็นประกันและไม่ได้ให้สิทธิผู้รับโอนขายหรือวางประกันอีกทอดหนึ่ง,เงินลงทุนที่วางเป็นประกันและไม่ได้ให้สิทธิผู้รับโอนขายหรือวางประกันอีกทอดหนึ่ง,101671,"['8,920,701', '0.0']"
เงินฝากธนาคารในนามบริษัทเพื่อลูกค้าที่ถูกยึดและอายัด,เงินฝากธนาคารในนามบริษัทเพื่อลูกค้าที่ถูกยึดและอายัด,109900,"['105,411,362', '105,411,362']"
เงินลงทุนในบริษัทย่อย,เงินลงทุนในบริษัทย่อย,102610,"['-', '3,109,635,534']"
ที่ดินอาคารและอุปกรณ์,ที่ดินอาคารและอุปกรณ์,103800,"['88,623,743', '78,440,477']"
สินทรัพย์สิทธิการใช้,สินทรัพย์สิทธิการใช้,103900,"['122,511,925', '67,275,783']"
สินทรัพย์ไม่มีตัวตน,สินทรัพย์ไม่มีตัวตน,104100,"['56,393,540', '33,724,398']"
ค่าความนิยม,ค่าความนิยม,104200,"['26,713,599', '0.0']"
ทรัพย์สินรอการขาย,ทรัพย์สินรอการขาย,104700,"['6,416,155', '6,416,155']"
สินทรัพย์ภาษีเงินได้รอการตัดบัญชี,สินทรัพย์ภาษีเงินได้รอการตัดบัญชี,104400,"['133,205,143', '122,261,042']"
สินทรัพย์อื่น,สินทรัพย์อื่น,109900,"['393,504,717', '369,504,325']"
รวมสินทรัพย์,รวมสินทรัพย์,109999,"['17,377,702,672', '19,363,091,930']"
เงินกู้ยืมจากสถาบันการเงิน,เงินกู้ยืมจากสถาบันการเงิน,201900,"['1,129,440,529', '1,129,440,529']"
หลักทรัพย์ขายโดยมีสัญญาซื้อคืน,หลักทรัพย์ขายโดยมีสัญญาซื้อคืน,200600,"['1,335,000,000', '1,335,000,000']"
เจ้าหนี้ธุรกิจหลักทรัพย์และสัญญาซื้อขายล่วงหน้า,เจ้าหนี้ธุรกิจหลักทรัพย์และสัญญาซื้อขายล่วงหน้า,200900,"['4,846,903,468', '4,846,903,468']"
ค่าธรรมเนียมและบริการค้างจ่ายจากธุรกิจจัดการลงทุน,ค่าธรรมเนียมและบริการค้างจ่ายจากธุรกิจจัดการลงทุน,201000,"['25,342,547', '-']"
หนี้สินอนุพันธ์,หนี้สินอนุพันธ์,202100,"['156,091,054', '156,091,054']"
ค่าใช้จ่ายค้างจ่าย,ค่าใช้จ่ายค้างจ่าย,202500,"['371,725,836', '300,677,750']"
ภาษีเงินได้ค้างจ่าย,ภาษีเงินได้ค้างจ่าย,203000,"['114,587,957', '99,862,259']"
ตราสารหนี้ที่ออกและเงินกู้ยืมอื่น,ตราสารหนี้ที่ออกและเงินกู้ยืมอื่น,201710,"['1,644,071,739', '1,644,071,739']"
เจ้าหนี้ของทรัพย์สินที่ถูกยึดและอายัด,เจ้าหนี้ของทรัพย์สินที่ถูกยึดและอายัด,209900,"['105,411,362', '105,411,362']"
หนี้สินตามสัญญาเช่า,หนี้สินตามสัญญาเช่า,202400,"['127,035,500', '71,015,385']"
เงินกู้ด้อยสิทธิจากบริษัทย่อย,เงินกู้ด้อยสิทธิจากบริษัทย่อย,201820,"['0.0', '2,204,395,110']"
สำรองผลประโยชน์ระยะยาวของพนักงาน,สำรองผลประโยชน์ระยะยาวของพนักงาน,202700,"['215,154,244', '172,673,153']"
ประมาณการหนี้สิน,ประมาณการหนี้สิน,202800,"['54,085,287', '50,036,787']"
หนี้สินอื่น,หนี้สินอื่น,209900,"['29,875,015', '28,968,440']"
รวมหนี้สิน,รวมหนี้สิน,209999,"['10,154,724,538', '12,144,547,036']"
ทุนจดทะเบียนทุนที่ออกและชำระแล้วหุ้นสามัญ{{number}}หุ้นมูลค่าหุ้นละ{{number}}บาท,ทุนจดทะเบียนทุนที่ออกและชำระแล้วหุ้นสามัญ{{number}}หุ้นมูลค่าหุ้นละ{{number}}บาท,310120,"['1,991,763,130', '1,991,763,130']"
ส่วนเกินมูลค่าหุ้นสามัญ,ส่วนเกินมูลค่าหุ้นสามัญ,310420,"['982,166,480', '982,166,480']"
ส่วนเกินทุนจากการไม่ใช้สิทธิของใบสำคัญแสดงสิทธิ,ส่วนเกินทุนจากการไม่ใช้สิทธิของใบสำคัญแสดงสิทธิ,319919,"['101,922,580', '101,922,580']"
จัดสรรแล้ว-ทุนสำรองตามกฎหมาย,จัดสรรแล้ว-ทุนสำรองตามกฎหมาย,310611,"['199,176,313', '199,176,313']"
ยังไม่ได้จัดสรร,ยังไม่ได้จัดสรร,310620,"['3,972,458,978', '3,972,458,978']"
องค์ประกอบอื่นของส่วนของเจ้าของ,องค์ประกอบอื่นของส่วนของเจ้าของ,319950,"['(28,942,587)', '(28,942,587)']"
รวมส่วนของบริษัทใหญ่,รวมส่วนของบริษัทใหญ่,319999,"['7,218,544,894', '7,218,544,894']"
ส่วนได้เสียที่ไม่มีอำนาจควบคุม,ส่วนได้เสียที่ไม่มีอำนาจควบคุม,320130,"['4,433,240', '0.0']"
รวมส่วนของเจ้าของ,รวมส่วนของเจ้าของ,309998,"['7,222,978,134', '7,218,544,894']"
รวมหนี้สินและส่วนของเจ้าของ,รวมหนี้สินและส่วนของเจ้าของ,309999,"['17,377,702,672', '19,363,091,930']"
รายได้ค่านายหน้า,รายได้ค่านายหน้า,410115,"['204,460,854', '204,460,854']"
รายได้ค่าธรรมเนียมและบริการ,รายได้ค่าธรรมเนียมและบริการ,410113,"['350,824,721', '105,561,483']"
รายได้ดอกเบี้ย,รายได้ดอกเบี้ย,410108,"['91,142,539', '89,743,448']"
กำไรและผลตอบแทนจากเครื่องมือทางการเงิน,กำไรและผลตอบแทนจากเครื่องมือทางการเงิน,430190,"['330,325,327', '327,431,940']"
ส่วนแบ่งกำไรจากเงินลงทุนในบริษัทย่อย,ส่วนแบ่งกำไรจากเงินลงทุนในบริษัทย่อย,431100,"['0.0', '158,179,310']"
รายได้อื่น,รายได้อื่น,410200,"['1,363,943', '928,479']"
รวมรายได้,รวมรายได้,419999,"['978,117,384', '886,305,514']"
ค่าใช้จ่ายผลประโยชน์พนักงาน,ค่าใช้จ่ายผลประโยชน์พนักงาน,422400,"['308,108,139', '225,700,689']"
ค่าธรรมเนียมและบริการจ่าย,ค่าธรรมเนียมและบริการจ่าย,422200,"['211,998,365', '152,947,710']"
ค่าใช้จ่ายดอกเบี้ย,ค่าใช้จ่ายดอกเบี้ย,429900,"['34,097,380', '33,849,597']"
ผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น,(กลับรายการ) ผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น,430700,"['10,850,556', '10,850,556']"
ขาดทุนจากอัตราแลกเปลี่ยนจากเงินกู้ด้อยสิทธิที่ยังไม่เกิดขึ้น,ขาดทุนจากอัตราแลกเปลี่ยนจากเงินกู้ด้อยสิทธิที่ยังไม่เกิดขึ้น,429800,"['0.0', '92,707,162']"
ค่าใช้จ่ายอื่น,ค่าใช้จ่ายอื่น,429800,"['103,157,348', '77,306,023']"
รวมค่าใช้จ่าย,รวมค่าใช้จ่าย,429999,"['668,211,788', '593,361,737']"
กำไรก่อนภาษีเงินได้,กำไรก่อนภาษีเงินได้,409994,"['309,905,596', '292,943,777']"
ภาษีเงินได้,ภาษีเงินได้,439800,"['(43,067,306)', '(26,558,307)']"
กำไรสำหรับงวด,กำไรสำหรับงวด,409996,"['266,838,290', '266,385,470']"
ผลต่างอัตราแลกเปลี่ยนจากการแปลงค่างบการเงิน,ผลต่างอัตราแลกเปลี่ยนจากการแปลงค่างบการเงิน,440500,"['10,550,295', '10,550,295']"
กำไรเบ็ดเสร็จรวมสำหรับงวด,กำไรเบ็ดเสร็จรวมสำหรับงวด,409999,"['277,388,585', '276,935,765']"
ส่วนที่เป็นของบริษัทใหญ่,ส่วนที่เป็นของบริษัทใหญ่,460100,"['266,385,470', '266,385,470']"
ส่วนที่เป็นของส่วนได้เสียที่ไม่มีอำนาจควบคุม,ส่วนที่เป็นของส่วนได้เสียที่ไม่มีอำนาจควบคุม,460200,"['452,820', '']"
ส่วนที่เป็นของบริษัทใหญ่,ส่วนที่เป็นของบริษัทใหญ่,470100,"['276,935,765', '276,935,765']"
ส่วนที่เป็นของส่วนได้เสียที่ไม่มีอำนาจควบคุม,ส่วนที่เป็นของส่วนได้เสียที่ไม่มีอำนาจควบคุม,470200,"['452,820', '']"
กำไรต่อหุ้นขั้นพื้นฐาน(บาท),กำไรต่อหุ้นขั้นพื้นฐาน(บาท),480100,"['0.13', '0.13']"
รายได้ค่านายหน้า,รายได้ค่านายหน้า,410115,"['480,437,813', '480,437,813']"
รายได้ค่าธรรมเนียมและบริการ,รายได้ค่าธรรมเนียมและบริการ,410113,"['722,846,960', '236,838,782']"
รายได้ดอกเบี้ย,รายได้ดอกเบี้ย,410108,"['170,865,427', '168,687,851']"
กำไรและผลตอบแทนจากเครื่องมือทางการเงิน,กำไรและผลตอบแทนจากเครื่องมือทางการเงิน,430190,"['552,714,074', '544,365,338']"
