account_name,taxonomy_account_name,account_code,values
เงินสด,เงินสด,100100,"['27,148,517', '23,527,405']"
รายการระหว่างธนาคารและตลาดเงินสุทธิ,รายการระหว่างธนาคารและตลาดเงินสุทธิ,100200,"['441,595,407', '426,831,461']"
สินทรัพย์ทางการเงินที่วัดมูลค่าด้วยมูลค่ายุติธรรมผ่านกำไรหรือขาดทุน,สินทรัพย์ทางการเงินที่วัดมูลค่าด้วยมูลค่ายุติธรรมผ่านกำไรหรือขาดทุน,100690,"['2,287,361', '1,294,746']"
สินทรัพย์อนุพันธ์,สินทรัพย์อนุพันธ์,103000,"['40,887,761', '41,475,248']"
เงินลงทุนสุทธิ,เงินลงทุนสุทธิ,101600,"['141,778,662', '133,652,267']"
เงินลงทุนในบริษัทย่อยบริษัทร่วมและการร่วมค้าสุทธิ,เงินลงทุนในบริษัทย่อยบริษัทร่วมและการร่วมค้าสุทธิ,102600,"['17,204,928', '82,844,030']"
เงินให้สินเชื่อแก่ลูกหนี้และดอกเบี้ยค้างรับสุทธิ,เงินให้สินเชื่อแก่ลูกหนี้และดอกเบี้ยค้างรับสุทธิ,102000,"['1,936,312,334', '1,697,595,619']"
ทรัพย์สินรอการขายสุทธิ,ทรัพย์สินรอการขายสุทธิ,103500,"['5,830,969', '5,456,533']"
ที่ดินอาคารและอุปกรณ์สุทธิ,ที่ดินอาคารและอุปกรณ์สุทธิ,103800,"['31,348,721', '27,539,403']"
ค่าความนิยมและสินทรัพย์ไม่มีตัวตนอื่นสุทธิ,ค่าความนิยมและสินทรัพย์ไม่มีตัวตนอื่นสุทธิ,104000,"['25,153,255', '3,652,574']"
สินทรัพย์ภาษีเงินได้รอตัดบัญชี,สินทรัพย์ภาษีเงินได้รอตัดบัญชี,104400,"['5,522,873', '705,443']"
สินทรัพย์อื่นสุทธิ,สินทรัพย์อื่นสุทธิ,109900,"['23,146,039', '15,095,773']"
รวมสินทรัพย์,รวมสินทรัพย์,109999,"['2,698,216,827', '2,459,670,502']"
เงินรับฝาก,เงินรับฝาก,200100,"['1,797,834,822', '1,772,195,427']"
รายการระหว่างธนาคารและตลาดเงิน,รายการระหว่างธนาคารและตลาดเงิน,200200,"['318,298,163', '274,392,923']"
หนี้สินจ่ายคืนเมื่อทวงถาม,หนี้สินจ่ายคืนเมื่อทวงถาม,200300,"['5,247,366', '5,133,790']"
หนี้สินอนุพันธ์,หนี้สินอนุพันธ์,202100,"['32,389,391', '33,125,079']"
ตราสารหนี้ที่ออกและเงินกู้ยืม,ตราสารหนี้ที่ออกและเงินกู้ยืม,202090,"['105,426,572', '68,334,088']"
ประมาณการหนี้สิน,ประมาณการหนี้สิน,202800,"['11,493,777', '9,125,594']"
หนี้สินภาษีเงินได้รอตัดบัญชี,หนี้สินภาษีเงินได้รอตัดบัญชี,203200,"['772,429', '-']"
หนี้สินอื่น,หนี้สินอื่น,209900,"['68,736,497', '40,616,619']"
รวมหนี้สิน,รวมหนี้สิน,209999,"['2,340,199,017', '2,202,923,520']"
