account_name,taxonomy_account_name,account_code,parent_account_code,values
ด้วยมูลค่ายุติธรรมผ่านกำไรหรือขาดทุนและเงินลงทุน,ด้วยมูลค่ายุติธรรมผ่านกำไรหรือขาดทุนและเงินลงทุน,109900,109999,"['8,853,096,903', '8,853,096,903']"
สินทรัพย์อื่นสุทธิ,สินทรัพย์อื่นสุทธิ,109900,109999,"['1,690,442,481', '1,480,158,909']"
รวมสินทรัพย์,รวมสินทรัพย์,109999,,"['495,512,862,308', '491,146,513,753']"
เงินรับฝาก,เงินรับฝาก,200100,209999,"['235,209,621,470', '235,657,283,567']"
รายการระหว่างธนาคารและตลาดเงิน,รายการระหว่างธนาคารและตลาดเงิน,200200,209999,"['55,658,510,889', '55,658,510,889']"
หนี้สินจ่ายคืนเมื่อทวงถาม,หนี้สินจ่ายคืนเมื่อทวงถาม,200300,209999,"['441,864,132', '441,864,132']"
หนี้สินทางการเงินที่วัดมูลค่าด้วยมูลค่ายุติธรรมผ่านกำไรหรือขาดทุน,หนี้สินทางการเงินที่วัดมูลค่าด้วยมูลค่ายุติธรรมผ่านกำไรหรือขาดทุน,200490,200400,"['19,731,656,290', '19,731,656,290']"
หนี้สินตราสารอนุพันธ์ทางการเงิน,หนี้สินตราสารอนุพันธ์ทางการเงิน,202100,209999,"['82,230,673,199', '82,230,673,199']"
ตราสารหนี้ที่ออกและเงินกู้ยืม,ตราสารหนี้ที่ออกและเงินกู้ยืม,202090,202000,"['22,579,957,554', '22,579,957,554']"
หนี้สินตามสัญญาเช่า,หนี้สินตามสัญญาเช่า,202400,209999,"['173,103,292', '128,543,129']"
ประมาณการหนี้สิน,ประมาณการหนี้สิน,202800,209999,"['2,321,977,289', '2,196,460,552']"
เงินรับหลักประกันของตราสารอนุพันธ์,เงินรับหลักประกันของตราสารอนุพันธ์,209900,209999,"['20,198,797,747', '20,198,797,747']"
ด้วยมูลค่ายุติธรรมผ่านกำไรหรือขาดทุนและเงินลงทุน,ด้วยมูลค่ายุติธรรมผ่านกำไรหรือขาดทุนและเงินลงทุน,209900,209999,"['6,419,487,752', '6,419,487,752']"
หนี้สินอื่น,หนี้สินอื่น,209900,209999,"['3,550,814,469', '2,868,051,187']"
รวมหนี้สิน,รวมหนี้สิน,209999,309999,"['448,516,464,083', '448,111,285,998']"
หุ้นสามัญ{{number}}หุ้นมูลค่าที่ตราไว้หุ้นละ{{number}}บาท,หุ้นสามัญ{{number}}หุ้นมูลค่าที่ตราไว้หุ้นละ{{number}}บาท,310120,310100,"['17,411,130,874', '17,411,130,874']"
หุ้นสามัญ{{number}}หุ้นมูลค่าที่ตราไว้หุ้นละ{{number}}บาท,หุ้นสามัญ{{number}}หุ้นมูลค่าที่ตราไว้หุ้นละ{{number}}บาท,310220,310200,"['17,411,130,874', '17,411,130,874']"
ส่วนเกินมูลค่าหุ้นสามัญ,ส่วนเกินมูลค่าหุ้นสามัญ,310420,310400,"['10,145,965,854', '10,145,965,854']"
องค์ประกอบอื่นของส่วนของเจ้าของ,องค์ประกอบอื่นของส่วนของเจ้าของ,319990,319900,"['1,062,617,502', '1,079,215,613']"
ส่วนเกินจากการเปลี่ยนแปลงส่วนได้เสียของธนาคารในบริษัทย่อย,ส่วนเกินจากการเปลี่ยนแปลงส่วนได้เสียของธนาคารในบริษัทย่อย,319921,319910,"['(42,753,751)', '-']"
จัดสรรแล้ว-สำรองตามกฎหมาย,จัดสรรแล้ว-สำรองตามกฎหมาย,310611,310610,"['724,201,000', '724,201,000']"
ยังไม่ได้จัดสรร,ยังไม่ได้จัดสรร,310620,310600,"['17,695,236,746', '13,674,714,414']"
รวมส่วนของเจ้าของ,รวมส่วนของเจ้าของ,309998,309999,"['46,996,398,225', '43,035,227,755']"
รวมหนี้สินและส่วนของเจ้าของ,รวมหนี้สินและส่วนของเจ้าของ,309999,,"['495,512,862,308', '491,146,513,753']"
รายได้ดอกเบี้ย,รายได้ดอกเบี้ย,410108,400599,"['4,073,900,825', '3,465,492,096']"
ค่าใช้จ่ายดอกเบี้ย,ค่าใช้จ่ายดอกเบี้ย,429900,400599,"['(1,541,019,929)', '(1,540,807,733)']"
รายได้ดอกเบี้ยสุทธิ,รายได้ดอกเบี้ยสุทธิ,400599,409994,"['2,532,880,896', '1,924,684,363']"
รายได้ค่าธรรมเนียมและบริการ,รายได้ค่าธรรมเนียมและบริการ,410113,400699,"['494,340,922', '300,922,455']"
ค่าใช้จ่ายค่าธรรมเนียมและบริการ,ค่าใช้จ่ายค่าธรรมเนียมและบริการ,422200,400699,"['(154,604,388)', '(90,606,216)']"
กำไรสุทธิจากเครื่องมือทางการเงินที่วัดมูลค่าด้วยมูลค่ายุติธรรมผ่านกำไรหรือขาดทุน,กำไรสุทธิจากเครื่องมือทางการเงินที่วัดมูลค่าด้วยมูลค่ายุติธรรมผ่านกำไรหรือขาดทุน,431390,431300,"['71,591,579', '71,591,579']"
กำไร(ขาดทุน)สุทธิจากเงินลงทุน,กำไร (ขาดทุน) สุทธิจากเงินลงทุน,431400,409994,"['34,858,104', '34,858,104']"
กำไรสุทธิจากการขายสินเชื่อด้อยคุณภาพ,รายได้จากการดําเนินงานอื่น ๆ,410200,409994,"['60,644,550', '-']"
รายได้จากการดำเนินงานอื่นๆ,รายได้จากการดำเนินงานอื่นๆ,410200,409994,"['289,947,609', '228,671,753']"
ค่าใช้จ่ายเกี่ยวกับพนักงาน,ค่าใช้จ่ายเกี่ยวกับพนักงาน,422400,429800,"['1,063,458,258', '914,735,202']"
ค่าตอบแทนกรรมการ,ค่าตอบแทนกรรมการ,422600,429800,"['4,098,400', '4,098,400']"
ค่าใช้จ่ายเกี่ยวกับอาคารสถานที่และอุปกรณ์,ค่าใช้จ่ายเกี่ยวกับอาคารสถานที่และอุปกรณ์,429820,429800,"['226,816,580', '181,548,461']"
ค่าภาษีอากร,ค่าภาษีอากร,429830,429800,"['105,977,730', '105,432,997']"
อื่นๆ,อื่นๆ,429890,429800,"['692,129,338', '328,124,222']"
ผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น,ผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น,430700,409994,"['547,161,009', '106,177,539']"
กำไรก่อนภาษีเงินได้,กำไรก่อนภาษีเงินได้,409994,409995,"['690,017,957', '830,005,217']"
ภาษีเงินได้,ภาษีเงินได้,439800,409995,"['(151,268,969)', '(178,891,454)']"
กำไรสุทธิสำหรับงวด,กำไรสุทธิสำหรับงวด,409991,409999,"['538,748,988', '651,113,763']"
ด้วยมูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จอื่น,ด้วยมูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จอื่น,440100,409998,"['(281,704,321)', '(281,704,321)']"
สำหรับการป้องกันความเสี่ยงในกระแสเงินสด,สำหรับการป้องกันความเสี่ยงในกระแสเงินสด,440200,409998,"['177,685,217', '177,685,217']"
ขาดทุนจากการแปลงค่างบการเงินจากการดำเนินงานในต่างประเทศ,ขาดทุนจากการแปลงค่างบการเงินจากการดำเนินงานในต่างประเทศ,440500,409998,"['(409,222)', '(409,222)']"
จากการแปลงค่าการดำเนินงานที่ยกเลิกไปกำไรหรือขาดทุน,องค์ประกอบอื่นของกำไรขาดทุนเบ็ดเสร็จอื่นที่จะจัดประเภทรายการใหม่เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง,449800,409998,"['55,213,146', '55,213,146']"
ภาษีเงินได้ที่เกี่ยวกับรายการที่จะถูกจัดประเภทรายการใหม่เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง,ภาษีเงินได้ที่เกี่ยวกับรายการที่จะถูกจัดประเภทรายการใหม่เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง,449900,409998,"['21,007,414', '21,007,414']"
วัดมูลค่าด้วยมูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จอื่น,วัดมูลค่าด้วยมูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จอื่น,450200,409998,"['(6,676,348)', '(6,676,348)']"
ยุติธรรมผ่านกำไรหรือขาดทุนอันเนื่องมาจากความเสี่ยงด้านเครดิต,กำไร (ขาดทุน) จากหนี้สินทางการเงินที่กำหนดให้วัดมูลค่าด้วยมูลค่ายุติธรรมผ่านกำไรหรือขาดทุนอันเนื่องมาจากความเสี่ยงด้านเครดิต,450300,409998,"['69,280,485', '69,280,485']"
การวัดมูลค่าใหม่ของภาระผูกพันผลประโยชน์หลังออกจากงาน,กำไร (ขาดทุน) จากการประมาณการตามหลักคณิตศาสตร์ประกันภัยสำหรับโครงการผลประโยชน์พนักงาน,450600,409998,"['(414,005)', '(414,005)']"
ภาษีเงินได้ที่เกี่ยวกับรายการที่ไม่ถูกจัดประเภทรายการใหม่เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง,ภาษีเงินได้ที่เกี่ยวกับรายการที่ไม่ถูกจัดประเภทรายการใหม่เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง,459900,409998,"['(13,773,296)', '(13,773,296)']"
รวมขาดทุนเบ็ดเสร็จอื่น,รวมขาดทุนเบ็ดเสร็จอื่น,409998,409999,"['20,209,070', '20,209,070']"
กำไรเบ็ดเสร็จรวมสำหรับงวด,กำไรเบ็ดเสร็จรวมสำหรับงวด,409999,,"['558,958,058', '671,322,833']"
ส่วนที่เป็นของผู้ถือหุ้นของธนาคาร,ส่วนที่เป็นของผู้ถือหุ้นของธนาคาร,460100,,"['538,748,988', '651,113,763']"
ส่วนที่เป็นของผู้ถือหุ้นของธนาคาร,ส่วนที่เป็นของผู้ถือหุ้นของธนาคาร,470100,,"['558,958,058', '671,322,833']"
กำไรต่อหุ้นขั้นพื้นฐาน(บาทต่อหุ้น),กำไรต่อหุ้นขั้นพื้นฐาน(บาทต่อหุ้น),480100,,"['0.02', '0.02']"
รายได้ดอกเบี้ย,รายได้ดอกเบี้ย,410108,400599,"['7,839,490,588', '6,632,268,918']"
ค่าใช้จ่ายดอกเบี้ย,ค่าใช้จ่ายดอกเบี้ย,429900,400599,"['(2,960,394,567)', '(2,959,967,328)']"
รายได้ดอกเบี้ยสุทธิ,รายได้ดอกเบี้ยสุทธิ,400599,409994,"['4,879,096,021', '3,672,301,590']"
รายได้ค่าธรรมเนียมและบริการ,รายได้ค่าธรรมเนียมและบริการ,410113,400699,"['965,796,552', '626,736,832']"
ค่าใช้จ่ายค่าธรรมเนียมและบริการ,ค่าใช้จ่ายค่าธรรมเนียมและบริการ,422200,400699,"['(300,283,864)', '(172,171,199)']"
รายได้ค่าธรรมเนียมและบริการสุทธิ,รายได้ค่าธรรมเนียมและบริการสุทธิ,400699,409994,"['665,512,688', '454,565,633']"
กำไรสุทธิจากเครื่องมือทางการเงินที่วัดมูลค่าด้วยมูลค่ายุติธรรมผ่านกำไรหรือขาดทุน,กำไรสุทธิจากเครื่องมือทางการเงินที่วัดมูลค่าด้วยมูลค่ายุติธรรมผ่านกำไรหรือขาดทุน,431390,431300,"['409,366,674', '409,366,674']"
กำไร(ขาดทุน)สุทธิจากเงินลงทุน,กำไร(ขาดทุน)สุทธิจากเงินลงทุน,431400,409994,"['271,898,646', '271,898,646']"
กำไรสุทธิจากการขายสินเชื่อด้อยคุณภาพ,กำไรสุทธิจากการขายสินเชื่อด้อยคุณภาพ,410200,409994,"['332,771,017', '-']"
รายได้จากการดำเนินงานอื่นๆ,รายได้จากการดำเนินงานอื่นๆ,410200,409994,"['598,027,113', '463,454,533']"
ค่าใช้จ่ายเกี่ยวกับพนักงาน,ค่าใช้จ่ายเกี่ยวกับพนักงาน,422400,429800,"['2,122,170,443', '1,831,976,433']"
ค่าตอบแทนกรรมการ,ค่าตอบแทนกรรมการ,422600,429800,"['8,778,400', '8,778,400']"
ค่าใช้จ่ายเกี่ยวกับอาคารสถานที่และอุปกรณ์,ค่าใช้จ่ายเกี่ยวกับอาคารสถานที่และอุปกรณ์,429820,429800,"['463,567,597', '372,628,144']"
ค่าภาษีอากร,ค่าภาษีอากร,429830,429800,"['202,592,380', '200,247,216']"
อื่นๆ,อื่นๆ,429890,429800,"['1,253,961,177', '587,359,903']"
ผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น,ผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น,430700,409994,"['1,377,431,145', '569,006,985']"
กำไรก่อนภาษีเงินได้,กำไรก่อนภาษีเงินได้,409994,409995,"['1,728,171,017', '1,701,589,995']"
ภาษีเงินได้,ภาษีเงินได้,439800,409995,"['(359,289,862)', '(353,863,486)']"
กำไรสุทธิสำหรับงวด,กำไรสุทธิสำหรับงวด,409991,409999,"['1,368,881,155', '1,347,726,509']"
ด้วยมูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จอื่น,ด้วยมูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จอื่น,440100,409998,"['(166,187,869)', '(166,187,869)']"
สำหรับการป้องกันความเสี่ยงในกระแสเงินสด,สำหรับการป้องกันความเสี่ยงในกระแสเงินสด,440200,409998,"['140,632,059', '140,632,059']"
กำไร(ขาดทุน)จากการแปลงค่างบการเงินจากการดำเนินงานในต่างประเทศ,กำไร(ขาดทุน)จากการแปลงค่างบการเงินจากการดำเนินงานในต่างประเทศ,440500,409998,"['47,156', '47,156']"
จากการแปลงค่าการดำเนินงานที่ยกเลิกไปกำไรหรือขาดทุน,องค์ประกอบอื่นของกำไรขาดทุนเบ็ดเสร็จอื่นที่จะจัดประเภทรายการใหม่เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง,449800,409998,"['55,213,146', '55,213,146']"
ภาษีเงินได้ที่เกี่ยวกับรายการที่จะถูกจัดประเภทรายการใหม่เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง,ภาษีเงินได้ที่เกี่ยวกับรายการที่จะถูกจัดประเภทรายการใหม่เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง,449900,409998,"['5,249,085', '5,249,085']"
ขาดทุนจากเงินลงทุนในตราสารทุนที่กำหนดให้วัดมูลค่าด้วยมูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จอื่น,ขาดทุนจากเงินลงทุนในตราสารทุนที่กำหนดให้วัดมูลค่าด้วยมูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จอื่น,450200,409998,"['(4,546,189)', '(4,546,189)']"
ยุติธรรมผ่านกำไรหรือขาดทุนอันเนื่องมาจากความเสี่ยงด้านเครดิต,กำไร (ขาดทุน) จากหนี้สินทางการเงินที่กำหนดให้วัดมูลค่าด้วยมูลค่ายุติธรรมผ่านกำไรหรือขาดทุนอันเนื่องมาจากความเสี่ยงด้านเครดิต,450300,409998,"['24,981,249', '24,981,249']"
การวัดมูลค่าใหม่ของภาระผูกพันผลประโยชน์หลังออกจากงาน,การวัดมูลค่าใหม่ของภาระผูกพันผลประโยชน์หลังออกจากงาน,450600,409998,"['(414,005)', '(414,005)']"
ภาษีเงินได้ที่เกี่ยวกับรายการที่ไม่ถูกจัดประเภทรายการใหม่เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง,ภาษีเงินได้ที่เกี่ยวกับรายการที่ไม่ถูกจัดประเภทรายการใหม่เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง,459900,409998,"['123,078,554', '123,078,554']"
รวมกำไร(ขาดทุน)เบ็ดเสร็จอื่น,รวมกำไร(ขาดทุน)เบ็ดเสร็จอื่น,409998,409999,"['178,053,186', '178,053,186']"
กำไรเบ็ดเสร็จรวมสำหรับงวด,กำไรเบ็ดเสร็จรวมสำหรับงวด,409999,,"['1,546,934,341', '1,525,779,695']"
ส่วนที่เป็นของผู้ถือหุ้นของธนาคาร,ส่วนที่เป็นของผู้ถือหุ้นของธนาคาร,460100,,"['1,368,881,155', '1,347,726,509']"
ส่วนที่เป็นของผู้ถือหุ้นของธนาคาร,ส่วนที่เป็นของผู้ถือหุ้นของธนาคาร,470100,,"['1,546,934,341', '1,525,779,695']"
กำไรต่อหุ้นขั้นพื้นฐาน(บาทต่อหุ้น),กำไรต่อหุ้นขั้นพื้นฐาน(บาทต่อหุ้น),480100,,"['0.04', '0.04']"
กำไรก่อนภาษีเงินได้,กำไรก่อนภาษีเงินได้,510200,519997,"['1,728,171,017', '1,701,589,995']"
ค่าเสื่อมราคาและรายจ่ายตัดบัญชี,ค่าเสื่อมราคาและรายจ่ายตัดบัญชี,510300,519997,"['359,050,837', '320,502,451']"
ผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น,ผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น,510400,519997,"['1,377,431,145', '569,006,985']"
ผลประโยชน์ของพนักงานที่จ่ายโดยใช้หุ้นเป็นเกณฑ์,ผลประโยชน์ของพนักงานที่จ่ายโดยใช้หุ้นเป็นเกณฑ์,510700,519997,"['23,401,779', '23,401,779']"
สำรองจากการประมาณการหนี้สิน,สำรองจากการประมาณการหนี้สิน,514920,519997,"['101,067,676', '92,643,444']"
ขาดทุนจากการด้อยค่าทรัพย์สินรอการขายและสินทรัพย์อื่น,ขาดทุนจากการด้อยค่าทรัพย์สินรอการขายและสินทรัพย์อื่น,512000,519997,"['533,247,334', '2,999,626']"
ของตราสารหนี้ที่ออกและเงินกู้ยืมและตราสารอนุพันธ์,ของตราสารหนี้ที่ออกและเงินกู้ยืมและตราสารอนุพันธ์,511300,519997,"['3,524,579,543', '3,524,579,543']"
ที่วัดมูลค่าด้วยมูลค่ายุติธรรมผ่านกำไรหรือขาดทุน,ที่วัดมูลค่าด้วยมูลค่ายุติธรรมผ่านกำไรหรือขาดทุน,510800,519997,"['(723,258,823)', '(723,258,823)']"
(กำไร)ขาดทุนจากการขายเงินลงทุน,(กำไร)ขาดทุนจากการขายเงินลงทุน,511000,519997,"['(271,898,646)', '(271,898,646)']"
กำไรจากการจำหน่ายอาคารและอุปกรณ์,กำไรจากการจำหน่ายอาคารและอุปกรณ์,511510,511500,"['(2,004,332)', '(2,004,332)']"
ขาดทุนจากการตัดจำหน่ายอาคารอุปกรณ์และสินทรัพย์ไม่มีตัวตน,ขาดทุนจากการตัดจำหน่ายอาคารอุปกรณ์และสินทรัพย์ไม่มีตัวตน,511520,511500,"['3,019,345', '1,010,363']"
กำไรจากการเปลี่ยนแปลงเงื่อนไขและยกเลิกสัญญาเช่า,กำไรจากการเปลี่ยนแปลงเงื่อนไขและยกเลิกสัญญาเช่า,515000,519997,"['(235,950)', '(218,993)']"
กำไรจากหนี้สินทางการเงินที่กำหนดให้แสดงด้วยมูลค่ายุติธรรม,กำไรจากหนี้สินทางการเงินที่กำหนดให้แสดงด้วยมูลค่ายุติธรรม,515000,519997,"['(335,340,104)', '(335,340,104)']"
ดอกเบี้ยรับ,ดอกเบี้ยรับ,514720,514500,"['(7,839,490,588)', '(6,632,268,918)']"
เงินปันผลรับ,เงินปันผลรับ,514710,519997,"['(12,087,161)', '(12,087,161)']"
ค่าใช้จ่ายดอกเบี้ย,ค่าใช้จ่ายดอกเบี้ย,514800,514500,"['2,960,394,567', '2,959,967,328']"
สินทรัพย์และหนี้สินดำเนินงาน,สินทรัพย์และหนี้สินดำเนินงาน,519997,519998,"['1,426,047,639', '1,218,624,537']"
รายการระหว่างธนาคารและตลาดเงิน,รายการระหว่างธนาคารและตลาดเงิน,515200,519998,"['4,734,936,589', '4,765,503,832']"
สินทรัพย์ทางการเงินที่วัดมูลค่าด้วยมูลค่ายุติธรรมผ่านกำไรหรือขาดทุน,สินทรัพย์ทางการเงินที่วัดมูลค่าด้วยมูลค่ายุติธรรมผ่านกำไรหรือขาดทุน,515300,519998,"['(7,005,681,825)', '(7,005,681,825)']"
เงินให้สินเชื่อแก่ลูกหนี้,เงินให้สินเชื่อแก่ลูกหนี้,515800,519998,"['(10,425,207,140)', '(7,851,279,788)']"
ทรัพย์สินรอการขาย,ทรัพย์สินรอการขาย,516400,519998,"['1,271,090,567', '31,870,811']"
เงินวางหลักประกันของตราสารอนุพันธ์,เงินวางหลักประกันของตราสารอนุพันธ์,516600,519998,"['(5,210,573,303)', '(5,210,573,303)']"
สินทรัพย์อื่น,สินทรัพย์อื่น,516600,519998,"['(134,923,411)', '(68,628,947)']"
เงินรับฝาก,เงินรับฝาก,516800,519998,"['(1,484,110,936)', '(1,776,431,794)']"
รายการระหว่างธนาคารและตลาดเงิน,รายการระหว่างธนาคารและตลาดเงิน,516900,519998,"['8,751,468,412', '8,751,468,412']"
หนี้สินจ่ายคืนเมื่อทวงถาม,หนี้สินจ่ายคืนเมื่อทวงถาม,517000,519998,"['269,686,873', '269,686,873']"
ประมาณการหนี้สิน,ประมาณการหนี้สิน,518000,519998,"['(70,662,985)', '(56,402,688)']"
เงินรับหลักประกันของตราสารอนุพันธ์,เงินรับหลักประกันของตราสารอนุพันธ์,518300,519998,"['(9,509,220,282)', '(9,509,220,282)']"
หนี้สินอื่น,หนี้สินอื่น,518300,519998,"['(1,454,560,248)', '(1,506,974,047)']"
เงินสด(ใช้ไปใน)ได้มาจากกิจกรรมดำเนินงาน,เงินสด(ใช้ไปใน)ได้มาจากกิจกรรมดำเนินงาน,519998,519999,"['(18,841,710,050)', '(17,948,038,209)']"
ดอกเบี้ยรับ,ดอกเบี้ยรับ,519500,519999,"['6,706,819,060', '5,501,482,552']"
ดอกเบี้ยจ่าย,ดอกเบี้ยจ่าย,519600,519999,"['(2,548,552,954)', '(2,548,552,953)']"
ภาษีจ่าย,ภาษีจ่าย,519900,519999,"['(127,887,160)', '(48,082,836)']"
เงินสดสุทธิ(ใช้ไปใน)ได้มาจากกิจกรรมดำเนินงาน,เงินสดสุทธิ(ใช้ไปใน)ได้มาจากกิจกรรมดำเนินงาน,519999,509999,"['(14,811,331,104)', '(15,043,191,446)']"
ผ่านกำไรขาดทุนเบ็ดเสร็จอื่น,ผ่านกำไรขาดทุนเบ็ดเสร็จอื่น,520300,529999,"['(25,102,831,585)', '(25,102,831,585)']"
มูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จอื่น,มูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จอื่น,520200,529999,"['40,419,988,434', '40,419,988,434']"
เงินสดจ่ายในการซื้อเงินลงทุนในตราสารหนี้ที่วัดมูลค่าด้วยราคาทุนตัดจำหน่าย,เงินสดจ่ายในการซื้อเงินลงทุนในตราสารหนี้ที่วัดมูลค่าด้วยราคาทุนตัดจำหน่าย,520300,529999,"['(6,301,889,984)', '(6,102,509,785)']"
เงินสดรับจากการไถ่ถอนเงินลงทุนในตราสารหนี้ที่วัดมูลค่าด้วยราคาทุนตัดจำหน่าย,เงินสดรับจากการไถ่ถอนเงินลงทุนในตราสารหนี้ที่วัดมูลค่าด้วยราคาทุนตัดจำหน่าย,520200,529999,"['5,005,617,871', '5,005,617,871']"
วัดมูลค่าด้วยมูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จอื่น,เงินสดจ่ายซื้อเงินลงทุน,520300,529999,"['(43,222)', '(43,222)']"
เงินสดจ่ายจากการซื้ออาคารและอุปกรณ์,เงินสดจ่ายจากการซื้ออาคารและอุปกรณ์,521710,521700,"['(94,205,152)', '(81,253,184)']"
เงินสดรับจากการขายอาคารและอุปกรณ์,เงินสดรับจากการขายอาคารและอุปกรณ์,521610,521600,"['2,781,010', '2,029,412']"
เงินสดจ่ายซื้อสินทรัพย์ไม่มีตัวตน,เงินสดจ่ายซื้อสินทรัพย์ไม่มีตัวตน,521720,521700,"['(227,897,584)', '(221,829,785)']"
เงินปันผลรับ,เงินปันผลรับ,529700,529999,"['12,087,161', '12,087,161']"
ดอกเบี้ยรับ,ดอกเบี้ยรับ,529900,529999,"['907,414,337', '907,214,208']"
เงินสดสุทธิได้มาจาก(ใช้ไปใน)กิจกรรมลงทุน,เงินสดสุทธิได้มาจาก(ใช้ไปใน)กิจกรรมลงทุน,529999,509999,"['14,621,021,286', '14,838,469,525']"
ผ่านกำไรหรือขาดทุนและการกู้ยืมเงิน,ผ่านกำไรหรือขาดทุนและการกู้ยืมเงิน,530620,530600,"['21,034,716,077', '21,034,716,077']"
ผ่านกำไรหรือขาดทุนและการกู้ยืมเงิน,ผ่านกำไรหรือขาดทุนและการกู้ยืมเงิน,530610,530600,"['(20,490,142,110)', '(20,490,142,110)']"
เงินปันผลจ่าย,เงินปันผลจ่าย,539800,539999,"['(400,456,010)', '(400,456,010)']"
เงินสดจ่ายชำระหนี้สินตามสัญญาเช่า,เงินสดจ่ายชำระหนี้สินตามสัญญาเช่า,530500,539999,"['(52,174,529)', '(37,742,426)']"
ขาดทุน(กำไร)จากการแปลงค่างบการเงินจากการดำเนินงานในต่างประเทศ,ขาดทุน(กำไร)จากการแปลงค่างบการเงินจากการดำเนินงานในต่างประเทศ,540200,599999,"['55,260,302', '55,260,302']"
เงินสดและรายการเทียบเท่าเงินสดณวันต้นงวด,เงินสดและรายการเทียบเท่าเงินสดณวันต้นงวด,599998,599999,"['920,304,924', '919,879,924']"
เงินสดและรายการเทียบเท่าเงินสดณวันปลายงวด,เงินสดและรายการเทียบเท่าเงินสดณวันปลายงวด,599999,,"['877,198,836', '876,793,836']"
