account_name,taxonomy_account_name,account_code,parent_account_code,values
ค่าใช้จ่ายเกี่ยวกับทรัพย์สินรอการขาย,ค่าใช้จ่ายอื่น - อื่น ๆ,429890,429800,"['54,657']"
ค่าใช้จ่ายอื่น,ค่าใช้จ่ายอื่น,429890,429800,"['87,558']"
ผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น,ผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น,430700,409994,"['1,125,650']"
กำไรจากการดำเนินงานก่อนค่าใช้จ่ายภาษีเงินได้,กำไรจากการดำเนินงานก่อนค่าใช้จ่ายภาษีเงินได้,409994,409995,"['513,518']"
ค่าใช้จ่ายภาษีเงินได้,ภาษีเงินได้,439800,409995,"['(88,348)']"
กำไรสำหรับงวด,กำไร (ขาดทุน) สุทธิ สำหรับงวด / กำไร (ขาดทุน) จากการดำเนินงานต่อเนื่อง,409991,409999,"['425,170']"
กำไรจากการวัดมูลค่าเงินลงทุนในตราสารทุนที่กำหนดให้วัดมูลค่าด้วยมูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จอื่น,กำไรจากการวัดมูลค่าเงินลงทุนในตราสารทุนที่กำหนดให้วัดมูลค่าด้วยมูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จอื่น,450200,409998,"['3,352']"
ภาษีเงินได้ที่เกี่ยวข้อง,ภาษีเงินได้ที่เกี่ยวข้อง,459900,409998,['(671)']
กำไรขาดทุนเบ็ดเสร็จรวมสำหรับงวด,กำไรขาดทุนเบ็ดเสร็จรวมสำหรับงวด,409999,,"['427,851']"
กำไรต่อหุ้นขั้นพื้นฐาน(บาทต่อหุ้น),กำไรต่อหุ้นขั้นพื้นฐาน(บาทต่อหุ้น),480100,,['0.13']
รายได้ดอกเบี้ย,รายได้ดอกเบี้ย,410108,400599,"['4,384,439']"
ค่าใช้จ่ายดอกเบี้ย,ค่าใช้จ่ายดอกเบี้ย,429900,400599,"['1,415,507']"
รายได้ดอกเบี้ยสุทธิ,รายได้ดอกเบี้ยสุทธิ,400599,409994,"['2,968,932']"
กำไรจากการขายทรัพย์สินรอการขาย,กำไรจากการขายทรัพย์สินรอการขาย,419781,409994,"['1,064,729']"
กำไรจากการขายผ่อนชำระ,กำไรจากการขายผ่อนชำระ,410200,409994,"['309,767']"
รายได้จากการดำเนินงานอื่นๆ,รายได้จากการดำเนินงานอื่นๆ,410200,409994,"['31,968']"
ค่าใช้จ่ายเกี่ยวกับพนักงาน,ค่าใช้จ่ายเกี่ยวกับพนักงาน,422400,429800,"['782,383']"
ค่าตอบแทนกรรมการ,ค่าตอบแทนกรรมการ,422600,429800,"['4,511']"
ค่าใช้จ่ายเกี่ยวกับอาคารสถานที่และอุปกรณ์,ค่าใช้จ่ายเกี่ยวกับอาคารสถานที่และอุปกรณ์,429820,429800,"['91,768']"
ค่าภาษีอากร,ค่าภาษีอากร,429830,429800,"['304,919']"
ขาดทุนจากการด้อยค่าทรัพย์สินรอการขาย(โอนกลับ),ขาดทุนจากการด้อยค่าทรัพย์สินรอการขาย(โอนกลับ),422601,429800,"['(27,645)']"
ค่าใช้จ่ายเกี่ยวกับทรัพย์สินรอการขาย,ค่าใช้จ่ายเกี่ยวกับทรัพย์สินรอการขาย,429890,429800,"['94,806']"
ค่าใช้จ่ายอื่น,ค่าใช้จ่ายอื่น,429890,429800,"['175,407']"
ผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น,ผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น,430700,409994,"['2,112,447']"
กำไรจากการดำเนินงานก่อนภาษีเงินได้,กำไรจากการดำเนินงานก่อนภาษีเงินได้,409994,409995,"['836,800']"
ค่าใช้จ่ายภาษีเงินได้,ค่าใช้จ่ายภาษีเงินได้,439800,409995,"['(145,071)']"
กำไรสำหรับงวด,กำไรสำหรับงวด,409991,409999,"['691,729']"
ขาดทุนจากการวัดมูลค่าเงินลงทุนในตราสารทุนที่กำหนดให้วัดมูลค่าด้วยมูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จอื่น,ขาดทุนจากการวัดมูลค่าเงินลงทุนในตราสารทุนที่กำหนดให้วัดมูลค่าด้วยมูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จอื่น,450200,409998,"['(7,365)']"
กำไรจากการประมาณการตามหลักคณิตศาสตร์ประกันภัย,กำไรจากการประมาณการตามหลักคณิตศาสตร์ประกันภัย,450600,409998,"['221,692']"
ภาษีเงินได้ที่เกี่ยวข้อง,ภาษีเงินได้ที่เกี่ยวข้อง,459900,409998,"['(42,866)']"
กำไรขาดทุนเบ็ดเสร็จรวมสำหรับงวด,กำไรขาดทุนเบ็ดเสร็จรวมสำหรับงวด,470100,,"['863,190']"
กำไรต่อหุ้นขั้นพื้นฐาน(บาทต่อหุ้น),กำไรต่อหุ้นขั้นพื้นฐาน(บาทต่อหุ้น),480100,,['0.21']
กำไรจากการดำเนินงานก่อนภาษีเงินได้,กำไรจากการดำเนินงานก่อนภาษีเงินได้,510200,519997,"['836,800']"
ค่าเสื่อมราคาและค่าตัดจำหน่าย,ค่าเสื่อมราคาและค่าตัดจำหน่าย,510300,519997,"['68,052']"
ค่าใช้จ่ายจ่ายล่วงหน้าลดลง,ค่าใช้จ่ายจ่ายล่วงหน้าลดลง,516600,519998,"['53,947']"
รายได้ค้างรับ(เพิ่มขึ้น)ลดลง,รายได้ค้างรับ(เพิ่มขึ้น)ลดลง,516600,519998,"['1,125']"
รายได้รับล่วงหน้าลดลง,รายได้รับล่วงหน้าลดลง,518300,519998,['(399)']
ค่าใช้จ่ายค้างจ่ายลดลง,ค่าใช้จ่ายค้างจ่ายลดลง,518300,519998,"['(171,724)']"
ขาดทุนจากการตัดจำหน่ายสินทรัพย์ไม่มีตัวตน,ขาดทุนจากการตัดจำหน่ายสินทรัพย์ไม่มีตัวตน,511500,519997,['324']
โอนกลับค่าความเสียหายที่เกิดจากคดีฟ้องร้อง,โอนกลับค่าความเสียหายที่เกิดจากคดีฟ้องร้อง,518300,519998,"['(7,839)']"
สำรองผลประโยชน์ระยะยาวของพนักงาน,สำรองผลประโยชน์ระยะยาวของพนักงาน,514910,519997,"['32,798']"
กำไรจากการจำหน่ายสินทรัพย์ถาวร,(กำไร) ขาดทุนจากการขายสินทรัพย์ถาวร,511510,511500,['(172)']
ผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น,ผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น,510400,519997,"['2,112,447']"
ขาดทุนจากการด้อยค่าของทรัพย์สินรอการขาย(โอนกลับ),ขาดทุนจากการด้อยค่าของทรัพย์สินรอการขาย(โอนกลับ),511200,519997,"['(27,645)']"
รายได้ดอกเบี้ยสุทธิ,รายได้ดอกเบี้ยสุทธิ,514500,519997,"['(2,968,932)']"
รายได้เงินปันผลสุทธิ,รายได้เงินปันผลสุทธิ,514710,519997,"['(3,284)']"
เงินสดรับดอกเบี้ย,เงินสดรับดอกเบี้ย,519500,519999,"['2,099,248']"
เงินสดรับเงินปันผล,เงินสดรับเงินปันผล,519700,519999,"['98,776']"
เงินสดจ่ายดอกเบี้ย,เงินสดจ่ายดอกเบี้ย,519600,519999,"['(1,423,646)']"
เงินสดจ่ายภาษีเงินได้นิติบุคคล,เงินสดจ่ายภาษีเงินได้นิติบุคคล,519900,519999,"['(402,103)']"
เงินให้สินเชื่อจากการซื้อลูกหนี้,เงินให้สินเชื่อจากการซื้อลูกหนี้,515800,519998,"['(5,165,784)']"
ลูกหนี้ขายผ่อนชำระ,ลูกหนี้ขายผ่อนชำระ,515800,519998,"['141,279']"
ทรัพย์สินรอการขาย,ทรัพย์สินรอการขาย,516400,519998,"['1,509,866']"
เงินรอรับจากการขายทอดตลาด,เงินรอรับจากการขายทอดตลาด,516600,519998,"['(275,193)']"
เงินทดรองจ่ายค่าธรรมเนียมในการซื้อทรัพย์และอื่นๆ,เงินทดรองจ่ายค่าธรรมเนียมในการซื้อทรัพย์และอื่นๆ,516600,519998,"['(214,899)']"
สินทรัพย์อื่น,สินทรัพย์อื่น,516600,519998,"['(64,535)']"
หนี้สินอื่น,หนี้สินอื่น,518300,519998,"['(254,751)']"
เงินสดสุทธิได้มาจาก(ใช้ไปใน)กิจกรรมดำเนินงาน,เงินสดสุทธิได้มาจาก(ใช้ไปใน)กิจกรรมดำเนินงาน,519999,509999,"['(4,026,244)']"
เงินสดจ่ายซื้อที่ดินอาคารและอุปกรณ์,เงินสดจ่ายซื้อที่ดินอาคารและอุปกรณ์,521710,521700,"['(44,872)']"
เงินสดจ่ายซื้อสินทรัพย์ไม่มีตัวตน,เงินสดจ่ายซื้อสินทรัพย์ไม่มีตัวตน,521720,521700,"['(43,187)']"
เงินสดรับจากการขายที่ดินอาคารและอุปกรณ์,เงินสดรับจากการขายที่ดินอาคารและอุปกรณ์,521610,521600,['172']
เงินสดสุทธิใช้ไปในกิจกรรมลงทุน,เงินสดสุทธิใช้ไปในกิจกรรมลงทุน,529999,509999,"['(87,887)']"
เงินสดรับจากตราสารหนี้ที่ออกและเงินกู้ยืม,เงินสดรับจากตราสารหนี้ที่ออกและเงินกู้ยืม,530620,530600,"['10,850,000']"
เงินสดจ่ายชำระคืนตราสารหนี้ที่ออกและเงินกู้ยืม,เงินสดจ่ายชำระคืนตราสารหนี้ที่ออกและเงินกู้ยืม,530610,530600,"['(10,618,608)']"
เงินสดจ่ายเงินปันผลให้แก่ผู้ถือหุ้น,เงินสดจ่ายเงินปันผลให้แก่ผู้ถือหุ้น,539800,539999,"['(1,777,600)']"
เงินสดจ่ายหนี้สินตามสัญญาเช่า,เงินสดจ่ายหนี้สินตามสัญญาเช่า,539900,539999,['(406)']
เงินสดและรายการเทียบเท่าเงินสดลดลงสุทธิ,เงินสดและรายการเทียบเท่าเงินสดลดลงสุทธิ,509999,599999,"['(5,660,745)']"
ค่าเผื่อผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้นลดลง-เงินฝากสถาบันการเงิน,ค่าเผื่อผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้นลดลง-เงินฝากสถาบันการเงิน,540300,599999,"['1,231']"
เงินสดและรายการเทียบเท่าเงินสดณวันต้นงวด,เงินสดและรายการเทียบเท่าเงินสดณวันต้นงวด,599998,599999,"['6,729,411']"
เงินสดและรายการเทียบเท่าเงินสดณวันสิ้นงวด,เงินสดและรายการเทียบเท่าเงินสดณวันสิ้นงวด,599999,,"['1,069,897']"
