account_name,taxonomy_account_name,account_code,values
ที่วัดมูลค่าด้วยมูลค่ายุติธรรมผ่านกำไรหรือขาดทุน,ที่วัดมูลค่าด้วยมูลค่ายุติธรรมผ่านกำไรหรือขาดทุน,510800,"['2,802,644,299', '2,802,644,299']"
ขาดทุน(กำไร)จากการขายเงินลงทุน,ขาดทุน(กำไร)จากการขายเงินลงทุน,511000,"['873,142,216', '873,142,216']"
กำไรจากการจำหน่ายอาคารและอุปกรณ์,กำไรจากการจำหน่ายอาคารและอุปกรณ์,511510,"['(13,045,072)', '(13,045,072)']"
ขาดทุนจากการตัดจำหน่ายอาคารอุปกรณ์และสินทรัพย์ไม่มีตัวตน,ขาดทุนจากการตัดจำหน่ายอาคารอุปกรณ์และสินทรัพย์ไม่มีตัวตน,511520,"['851,611', '478,981']"
กำไรจากการเปลี่ยนแปลงเงื่อนไขและยกเลิกสัญญาเช่า,กำไรจากการเปลี่ยนแปลงเงื่อนไขและยกเลิกสัญญาเช่า,515000,"['(562,519)', '(572,663)']"
กำไรจากหนี้สินทางการเงินที่กำหนดให้แสดงด้วยมูลค่ายุติธรรม,กำไรจากหนี้สินทางการเงินที่กำหนดให้แสดงด้วยมูลค่ายุติธรรม,515000,"['(1,085,670,990)', '(1,085,670,990)']"
ดอกเบี้ยรับ,ดอกเบี้ยรับ,514720,"['(5,929,882,797)', '(4,499,546,087)']"
เงินปันผลรับ,เงินปันผลรับ,514710,"['(9,694,251)', '(9,694,251)']"
ค่าใช้จ่ายดอกเบี้ย,ค่าใช้จ่ายดอกเบี้ย,514800,"['1,265,210,357', '1,264,821,524']"
รายการระหว่างธนาคารและตลาดเงิน,รายการระหว่างธนาคารและตลาดเงิน,515200,"['(6,026,623,632)', '(6,029,248,803)']"
สินทรัพย์ทางการเงินที่วัดมูลค่าด้วยมูลค่ายุติธรรมผ่านกำไรหรือขาดทุน,สินทรัพย์ทางการเงินที่วัดมูลค่าด้วยมูลค่ายุติธรรมผ่านกำไรหรือขาดทุน,515300,"['4,967,427,101', '4,967,427,101']"
เงินให้สินเชื่อแก่ลูกหนี้,เงินให้สินเชื่อแก่ลูกหนี้,515800,"['(11,051,392,421)', '(9,097,486,669)']"
ทรัพย์สินรอการขาย,ทรัพย์สินรอการขาย,516400,"['1,092,260,878', '204,779,676']"
เงินวางหลักประกันของตราสารอนุพันธ์,เงินวางหลักประกันของตราสารอนุพันธ์,516600,"['(4,462,973,831)', '(4,462,973,831)']"
สินทรัพย์อื่น,สินทรัพย์อื่น,516600,"['(576,695,040)', '(416,229,107)']"
เงินรับฝาก,เงินรับฝาก,516800,"['29,978,961,447', '30,183,219,637']"
รายการระหว่างธนาคารและตลาดเงิน,รายการระหว่างธนาคารและตลาดเงิน,516900,"['(4,340,327,762)', '(4,340,327,762)']"
หนี้สินจ่ายคืนเมื่อทวงถาม,หนี้สินจ่ายคืนเมื่อทวงถาม,517000,"['48,437,510', '48,437,510']"
ประมาณการหนี้สิน,ประมาณการหนี้สิน,518000,"['(59,122,411)', '(55,560,781)']"
เงินรับหลักประกันของตราสารอนุพันธ์,เงินรับหลักประกันของตราสารอนุพันธ์,518300,"['17,934,410,210', '17,934,410,210']"
หนี้สินอื่น,หนี้สินอื่น,518300,"['(817,506,037)', '(782,773,864)']"
เงินสดได้มาจาก(ใช้ไปใน)กิจกรรมดำเนินงาน,เงินสดได้มาจาก(ใช้ไปใน)กิจกรรมดำเนินงาน,519998,"['24,443,088,759', '25,755,178,221']"
ดอกเบี้ยรับ,ดอกเบี้ยรับ,519500,"['5,277,679,852', '3,806,082,882']"
ดอกเบี้ยจ่าย,ดอกเบี้ยจ่าย,519600,"['(1,054,689,626)', '(1,054,675,063)']"
ภาษีจ่าย,ภาษีจ่าย,519900,"['(527,576,934)', '(410,986,058)']"
เงินสดสุทธิได้มาจากกิจกรรมดำเนินงาน,เงินสดสุทธิได้มาจากกิจกรรมดำเนินงาน,519999,"['28,138,502,051', '28,095,599,982']"
ผ่านกำไรขาดทุนเบ็ดเสร็จอื่น,ผ่านกำไรขาดทุนเบ็ดเสร็จอื่น,520300,"['(52,221,723,246)', '(52,221,723,246)']"
มูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จอื่น,มูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จอื่น,520200,"['27,950,474,946', '27,950,474,946']"
