account_name,taxonomy_account_name,account_code,parent_account_code,values
หุ้นกู้ระยะยาว,หุ้นกู้ระยะยาว,211830,211800,"['2,775,442', '2,775,442']"
หนี้สินอนุพันธ์,หนี้สินอนุพันธ์,212100,219999,"['928,775', '928,775']"
หนี้สินตามสัญญาเช่า,หนี้สินตามสัญญาเช่า,212400,219999,"['390,924', '328,797']"
ภาษีเงินได้ค้างจ่าย,ภาษีเงินได้ค้างจ่าย,213000,219999,"['213,815', '193,262']"
หนี้สินหมุนเวียนอื่น,หนี้สินหมุนเวียนอื่น,219900,219999,"['354,356', '376,608']"
รวมหนี้สินหมุนเวียน,รวมหนี้สินหมุนเวียน,219999,209999,"['21,779,727', '19,024,052']"
เงินกู้ยืมระยะยาว,เงินกู้ยืมระยะยาว,221890,221800,"['39,519,866', '37,296,555']"
เงินกู้ยืมระยะยาวภายใต้โครงการแปลงสินทรัพย์เป็นหลักทรัพย์,เงินกู้ยืมระยะยาวภายใต้โครงการแปลงสินทรัพย์เป็นหลักทรัพย์,221890,221800,"['0.0', '1,433,643']"
หุ้นกู้ระยะยาว,หุ้นกู้ระยะยาว,221830,221800,"['6,270,283', '4,797,201']"
หนี้สินอนุพันธ์,หนี้สินอนุพันธ์,222100,229999,"['479,142', '479,142']"
หนี้สินตามสัญญาเช่า,หนี้สินตามสัญญาเช่า,222400,229999,"['226,155', '176,740']"
เงินกู้ยืมประเภทด้อยสิทธิ,เงินกู้ยืมประเภทด้อยสิทธิ,221890,221800,"['84,074', '0.0']"
ประมาณการหนี้สินสำหรับผลประโยชน์พนักงาน,ประมาณการหนี้สินสำหรับผลประโยชน์พนักงาน,222700,229999,"['525,266', '474,938']"
หนี้สินไม่หมุนเวียนอื่น,หนี้สินไม่หมุนเวียนอื่น,229900,229999,"['87,491', '65,857']"
รวมหนี้สินไม่หมุนเวียน,รวมหนี้สินไม่หมุนเวียน,229999,209999,"['47,192,277', '44,724,076']"
รวมหนี้สิน,รวมหนี้สิน,209999,309999,"['68,972,004', '63,748,128']"
หุ้นสามัญ{{number}}หุ้นมูลค่าหุ้นละ{{number}}บาท,หุ้นสามัญ{{number}}หุ้นมูลค่าหุ้นละ{{number}}บาท,310120,310100,"['250,000', '250,000']"
หุ้นสามัญ{{number}}หุ้นมูลค่าหุ้นละ{{number}}บาทชำระครบแล้ว,หุ้นสามัญ{{number}}หุ้นมูลค่าหุ้นละ{{number}}บาทชำระครบแล้ว,310220,310200,"['250,000', '250,000']"
