account_name,taxonomy_account_name,account_code,values
เงินสดและรายการเทียบเท่าเงินสด,เงินสดและรายการเทียบเท่าเงินสด,100100,"['1,934,662,608', '1,934,662,608']"
ลูกหนี้สำนักหักบัญชีและบริษัทหลักทรัพย์,ลูกหนี้สำนักหักบัญชีและบริษัทหลักทรัพย์,100900,"['40,624,547', '40,624,547']"
ลูกหนี้ธุรกิจหลักทรัพย์และสัญญาซื้อขายล่วงหน้า,ลูกหนี้ธุรกิจหลักทรัพย์และสัญญาซื้อขายล่วงหน้า,101000,"['145,436,952', '145,436,952']"
เงินลงทุนที่ไม่ได้วางเป็นประกัน,เงินลงทุนที่ไม่ได้วางเป็นประกัน,101660,"['270,026,076', '270,026,076']"
เงินลงทุนที่วางเป็นประกันและไม่ได้ให้สิทธิผู้รับโอนขายหรือวางประกันอีกทอดหนึ่ง,เงินลงทุนที่วางเป็นประกันและไม่ได้ให้สิทธิผู้รับโอนขายหรือวางประกันอีกทอดหนึ่ง,101671,"['31,600,405', '31,600,405']"
เงินให้กู้ยืมแก่บริษัทร่วม,บุคคลหรือกิจการที่เกี่ยวข้องกัน,102520,"['3,000,000', '3,000,000']"
เงินลงทุนในบริษัทร่วม,เงินลงทุนในบริษัทร่วม,102720,"['387,876,951', '445,410,000']"
ส่วนปรับปรุงอาคารและอุปกรณ์,ส่วนปรับปรุงอาคารและอุปกรณ์,103800,"['11,463,956', '11,463,956']"
สินทรัพย์สิทธิการใช้,สินทรัพย์สิทธิการใช้,103900,"['12,761,470', '12,761,470']"
สินทรัพย์ไม่มีตัวตน,สินทรัพย์ไม่มีตัวตน,104100,"['5,259,984', '5,259,984']"
สินทรัพย์ภาษีเงินได้รอการตัดบัญชี,สินทรัพย์ภาษีเงินได้รอการตัดบัญชี,104400,"['39,759,932', '39,759,932']"
สินทรัพย์อื่น,สินทรัพย์อื่น,109900,"['81,388,442', '81,388,442']"
รวมสินทรัพย์,รวมสินทรัพย์,109999,"['2,963,861,323', '3,021,394,372']"
เจ้าหนี้สำนักหักบัญชีและบริษัทหลักทรัพย์,เจ้าหนี้สำนักหักบัญชีและบริษัทหลักทรัพย์,200800,"['21,542,648', '21,542,648']"
เจ้าหนี้ธุรกิจหลักทรัพย์และสัญญาซื้อขายล่วงหน้า,เจ้าหนี้ธุรกิจหลักทรัพย์และสัญญาซื้อขายล่วงหน้า,200900,"['44,988,161', '44,988,161']"
ประมาณการหนี้สิน,ประมาณการหนี้สิน,202800,"['74,902,724', '74,902,724']"
หนี้สินตามสัญญาเช่า,หนี้สินตามสัญญาเช่า,202400,"['11,085,506', '11,085,506']"
สำรองผลประโยชน์ระยะยาวของพนักงาน,สำรองผลประโยชน์ระยะยาวของพนักงาน,202700,"['3,873,905', '3,873,905']"
เงินรับล่วงหน้าค่าหุ้นสามัญ,เงินรับล่วงหน้าค่าหุ้นสามัญ,202320,"['158,301', '158,301']"
หนี้สินอื่น,หนี้สินอื่น,209900,"['23,774,247', '23,774,247']"
รวมหนี้สิน,รวมหนี้สิน,209999,"['180,325,492', '180,325,492']"
หุ้นสามัญ{{number}}หุ้นมูลค่าหุ้นละ{{number}}บาท({{date_twelve}}:หุ้นสามัญ{{number}}หุ้นมูลค่าหุ้นละ{{number}}บาท),หุ้นสามัญ{{number}}หุ้นมูลค่าหุ้นละ{{number}}บาท({{date_twelve}}:หุ้นสามัญ{{number}}หุ้นมูลค่าหุ้นละ{{number}}บาท),310120,"['18,196,712,220', '18,196,712,220']"
หุ้นสามัญ{{number}}หุ้นมูลค่าหุ้นละ{{number}}บาท({{date_twelve}}:หุ้นสามัญ{{number}}หุ้นมูลค่าหุ้นละ{{number}}บาท),หุ้นสามัญ{{number}}หุ้นมูลค่าหุ้นละ{{number}}บาท({{date_twelve}}:หุ้นสามัญ{{number}}หุ้นมูลค่าหุ้นละ{{number}}บาท),310220,"['14,396,712,220', '14,396,712,220']"
ส่วนต่ำกว่ามูลค่าหุ้น,ส่วนต่ำกว่ามูลค่าหุ้น,310420,"['(10,333,120,867)', '(10,333,120,867)']"
ยังไม่ได้จัดสรร,ยังไม่ได้จัดสรร,310620,"['(1,124,114,919)', '(1,066,581,870)']"
องค์ประกอบอื่นของส่วนของเจ้าของ,องค์ประกอบอื่นของส่วนของเจ้าของ,319990,"['(155,940,603)', '(155,940,603)']"
รวมส่วนของเจ้าของ,รวมส่วนของเจ้าของ,309998,"['2,783,535,831', '2,841,068,880']"
รวมหนี้สินและส่วนของเจ้าของ,รวมหนี้สินและส่วนของเจ้าของ,309999,"['2,963,861,323', '3,021,394,372']"
รายได้ค่านายหน้า,รายได้ค่านายหน้า,410115,"['13,310,122', '13,310,122']"
รายได้ค่าธรรมเนียมและบริการ,รายได้ค่าธรรมเนียมและบริการ,410113,"['4,414,160', '4,414,160']"
รายได้ดอกเบี้ย,รายได้ดอกเบี้ย,410108,"['4,063,115', '4,063,115']"
กำไร(ขาดทุน)และผลตอบแทนจากเครื่องมือทางการเงิน,กำไร(ขาดทุน)และผลตอบแทนจากเครื่องมือทางการเงิน,430190,"['(4,944,313)', '(4,944,313)']"
รายได้อื่น,รายได้อื่น,410200,"['2,026,617', '2,026,617']"
ค่าใช้จ่ายผลประโยชน์พนักงาน,ค่าใช้จ่ายผลประโยชน์พนักงาน,422400,"['18,919,350', '18,919,350']"
ค่าธรรมเนียมและบริการจ่าย,ค่าธรรมเนียมและบริการจ่าย,422200,"['9,741,079', '9,741,079']"
ค่าใช้จ่ายดอกเบี้ย,ค่าใช้จ่ายดอกเบี้ย,429900,"['558,410', '558,410']"
ผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น(กลับรายการ),ผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น(กลับรายการ),430700,"['(5,403,573)', '(5,403,573)']"
ค่าใช้จ่ายอื่น,ค่าใช้จ่ายอื่น,429800,"['25,867,880', '25,867,880']"
รวมค่าใช้จ่าย,,,"['49,683,146', '49,683,146']"
ผลประโยชน์ภาษีเงินได้,ภาษีเงินได้,439800,"['45,282', '45,282']"
ขาดทุนสำหรับงวด,ขาดทุนสำหรับงวด,409996,"['(48,796,168)', '(30,768,163)']"
มูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จอื่น-สุทธิจากภาษีเงินได้,กำไร (ขาดทุน) จากการวัดมูลค่าเงินลงทุนในตราสารทุนด้วยมูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จอื่น,450200,"['(5,841,739)', '(5,841,739)']"
