account_name,taxonomy_account_name,account_code,parent_account_code,values
รวมหนี้สินและส่วนของเจ้าของ,รวมหนี้สินและส่วนของเจ้าของ,309999,,"['126,265,092']"
รายได้ดอกเบี้ย,รายได้ดอกเบี้ย,410108,400599,"['2,641,964']"
ค่าใช้จ่ายดอกเบี้ย,ค่าใช้จ่ายดอกเบี้ย,429900,400599,"['651,489']"
รายได้ดอกเบี้ยสุทธิ,รายได้ดอกเบี้ยสุทธิ,400599,409994,"['1,990,475']"
กำไรจากการขายทรัพย์สินรอการขาย,กำไรจากการขายทรัพย์สินรอการขาย,419781,409994,"['652,200']"
กำไรจากการขายผ่อนชำระ,กำไรจากการขายผ่อนชำระ,410200,409994,"['67,286']"
รายได้จากการดำเนินงานอื่นๆ,รายได้จากการดำเนินงานอื่นๆ,410200,409994,"['19,535']"
ค่าใช้จ่ายเกี่ยวกับพนักงาน,ค่าใช้จ่ายเกี่ยวกับพนักงาน,422400,429800,"['393,609']"
ค่าตอบแทนกรรมการ,ค่าตอบแทนกรรมการ,422600,429800,"['1,926']"
ค่าใช้จ่ายเกี่ยวกับอาคารสถานที่และอุปกรณ์,ค่าใช้จ่ายเกี่ยวกับอาคารสถานที่และอุปกรณ์,429820,429800,"['47,015']"
ค่าภาษีอากร,ค่าภาษีอากร,429830,429800,"['124,780']"
ขาดทุนจากการด้อยค่าทรัพย์สินรอการขาย,ขาดทุนจากการด้อยค่าทรัพย์สินรอการขาย,429890,429800,"['6,849']"
ค่าใช้จ่ายเกี่ยวกับทรัพย์สินรอการขาย,ค่าใช้จ่ายเกี่ยวกับทรัพย์สินรอการขาย,429890,429800,"['112,561']"
ค่าใช้จ่ายอื่น,ค่าใช้จ่ายอื่น,429890,429800,"['49,866']"
ผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น,ผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น,430700,409994,"['1,083,779']"
กำไรจากการดำเนินงานก่อนค่าใช้จ่ายภาษีเงินได้,กำไรจากการดำเนินงานก่อนค่าใช้จ่ายภาษีเงินได้,409994,409995,"['909,111']"
ค่าใช้จ่ายภาษีเงินได้,ค่าใช้จ่ายภาษีเงินได้,439800,409995,"['(78,488)']"
กำไรสุทธิสำหรับงวด,กำไรสุทธิสำหรับงวด,460100,,"['830,623']"
กำไรจากการวัดมูลค่าเงินลงทุนในตราสารทุนที่กำหนดให้วัดมูลค่าด้วยมูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จอื่น,กำไรจากการวัดมูลค่าเงินลงทุนในตราสารทุนที่กำหนดให้วัดมูลค่าด้วยมูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จอื่น,450200,409998,"['1,546']"
ภาษีเงินได้ที่เกี่ยวข้อง,ภาษีเงินได้ที่เกี่ยวข้อง,459900,409998,['(310)']
กำไรขาดทุนเบ็ดเสร็จรวมสำหรับงวด,กำไรขาดทุนเบ็ดเสร็จรวมสำหรับงวด,409999,,"['831,859']"
กำไรต่อหุ้นขั้นพื้นฐาน(บาทต่อหุ้น),กำไรต่อหุ้นขั้นพื้นฐาน(บาทต่อหุ้น),480100,,['0.26']
รายได้ดอกเบี้ย,รายได้ดอกเบี้ย,410108,400599,"['4,792,505']"
ค่าใช้จ่ายดอกเบี้ย,ค่าใช้จ่ายดอกเบี้ย,429900,400599,"['1,271,221']"
รายได้ดอกเบี้ยสุทธิ,รายได้ดอกเบี้ยสุทธิ,400599,409994,"['3,521,284']"
กำไรจากการขายทรัพย์สินรอการขาย,กำไรจากการขายทรัพย์สินรอการขาย,419781,409994,"['1,063,646']"
กำไรจากการขายผ่อนชำระ,กำไรจากการขายผ่อนชำระ,410200,409994,"['145,407']"
รายได้จากการดำเนินงานอื่นๆ,รายได้จากการดำเนินงานอื่นๆ,410200,409994,"['26,948']"
ค่าใช้จ่ายเกี่ยวกับพนักงาน,ค่าใช้จ่ายเกี่ยวกับพนักงาน,422400,429800,"['721,664']"
ค่าตอบแทนกรรมการ,ค่าตอบแทนกรรมการ,422600,429800,"['4,164']"
ค่าใช้จ่ายเกี่ยวกับอาคารสถานที่และอุปกรณ์,ค่าใช้จ่ายเกี่ยวกับอาคารสถานที่และอุปกรณ์,429820,429800,"['88,536']"
ค่าภาษีอากร,ค่าภาษีอากร,429830,429800,"['245,370']"
ขาดทุนจากการด้อยค่าทรัพย์สินรอการขาย,ขาดทุนจากการด้อยค่าทรัพย์สินรอการขาย,422601,429800,"['17,682']"
ค่าใช้จ่ายเกี่ยวกับทรัพย์สินรอการขาย,ค่าใช้จ่ายเกี่ยวกับทรัพย์สินรอการขาย,429890,429800,"['165,993']"
ค่าใช้จ่ายอื่น,ค่าใช้จ่ายอื่น,429890,429800,"['90,965']"
ผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น,ผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น,430700,409994,"['2,141,587']"
กำไรจากการดำเนินงานก่อนภาษีเงินได้,กำไรจากการดำเนินงานก่อนภาษีเงินได้,409994,409995,"['1,281,324']"
ค่าใช้จ่ายภาษีเงินได้,ค่าใช้จ่ายภาษีเงินได้,439800,409995,"['(138,861)']"
กำไรสุทธิสำหรับงวด,กำไรสุทธิสำหรับงวด,460100,,"['1,142,463']"
วัดมูลค่าด้วยมูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จอื่น,วัดมูลค่าด้วยมูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จอื่น,450200,409998,"['(9,603)']"
ภาษีเงินได้ที่เกี่ยวข้อง,ภาษีเงินได้ที่เกี่ยวข้อง,459900,409998,"['1,920']"
กำไรขาดทุนเบ็ดเสร็จรวมสำหรับงวด,กำไรขาดทุนเบ็ดเสร็จรวมสำหรับงวด,470100,,"['1,134,780']"
กำไรต่อหุ้นขั้นพื้นฐาน(บาทต่อหุ้น),กำไรต่อหุ้นขั้นพื้นฐาน(บาทต่อหุ้น),480100,,['0.35']
กำไรจากการดำเนินงานก่อนภาษีเงินได้,กำไรจากการดำเนินงานก่อนภาษีเงินได้,510200,519997,"['1,281,324']"
ค่าเสื่อมราคาและค่าตัดจำหน่าย,ค่าเสื่อมราคาและค่าตัดจำหน่าย,510300,519997,"['65,528']"
ค่าใช้จ่ายจ่ายล่วงหน้าลดลง,ค่าใช้จ่ายจ่ายล่วงหน้าลดลง,516600,519998,"['64,463']"
รายได้ค้างรับ(เพิ่มขึ้น)ลดลง,รายได้ค้างรับ(เพิ่มขึ้น)ลดลง,516600,519998,['513']
รายได้รับล่วงหน้าลดลง,รายได้รับล่วงหน้าลดลง,518300,519998,"['(3,711)']"
ค่าใช้จ่ายค้างจ่ายลดลง,ค่าใช้จ่ายค้างจ่ายลดลง,518300,519998,"['(258,506)']"
ขาดทุนจากการตัดจำหน่ายสินทรัพย์ไม่มีตัวตน,(กำไร) ขาดทุนจากการขายและตัดจำหน่ายสินทรัพย์ถาวร,511500,519997,['108']
สำรองผลประโยชน์ระยะยาวของพนักงาน,สำรองผลประโยชน์ระยะยาวของพนักงาน,514910,519997,"['34,704']"
ผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น,ผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น,510400,519997,"['2,141,587']"
ขาดทุนจากการด้อยค่าของทรัพย์สินรอการขาย,ขาดทุนจากการด้อยค่าของทรัพย์สินรอการขาย,512000,519997,"['17,682']"
รายได้ดอกเบี้ยสุทธิ,รายได้ดอกเบี้ยสุทธิ,514500,519997,"['(3,521,284)']"
รายได้เงินปันผลสุทธิ,รายได้เงินปันผลสุทธิ,514710,519997,"['(2,350)']"
เงินสดรับดอกเบี้ย,เงินสดรับดอกเบี้ย,519500,519999,"['2,270,267']"
เงินสดรับเงินปันผล,เงินสดรับเงินปันผล,519700,519999,"['13,832']"
เงินสดจ่ายดอกเบี้ย,เงินสดจ่ายดอกเบี้ย,519600,519999,"['(1,234,384)']"
เงินสดจ่ายภาษีเงินได้นิติบุคคล,เงินสดจ่ายภาษีเงินได้นิติบุคคล,519900,519999,"['(412,597)']"
เงินให้สินเชื่อจากการซื้อลูกหนี้,เงินให้สินเชื่อจากการซื้อลูกหนี้,515800,519998,"['(6,936)']"
ลูกหนี้ขายผ่อนชำระ,ลูกหนี้ขายผ่อนชำระ,515800,519998,"['83,303']"
ทรัพย์สินรอการขาย,ทรัพย์สินรอการขาย,516400,519998,"['1,103,736']"
เงินรอรับจากการขายทอดตลาด,เงินรอรับจากการขายทอดตลาด,516600,519998,"['(497,965)']"
เงินทดรองจ่ายค่าธรรมเนียมในการซื้อทรัพย์และอื่นๆ,เงินทดรองจ่ายค่าธรรมเนียมในการซื้อทรัพย์และอื่นๆ,516600,519998,"['(87,396)']"
สินทรัพย์อื่น,สินทรัพย์อื่น,516600,519998,"['(67,892)']"
หนี้สินอื่น,หนี้สินอื่น,518300,519998,"['247,514']"
เงินสดจ่ายซื้อที่ดินอาคารและอุปกรณ์,เงินสดจ่ายซื้อที่ดินอาคารและอุปกรณ์,521710,521700,"['(6,868)']"
