account_name,taxonomy_account_name,account_code,parent_account_code,values
สินทรัพย์ไม่หมุนเวียนอื่น,สินทรัพย์ไม่หมุนเวียนอื่น,129990,129900,"['2,240', '80']"
รวมสินทรัพย์ไม่หมุนเวียน,รวมสินทรัพย์ไม่หมุนเวียน,129999,109999,"['2,854,962', '3,179,939']"
รวมสินทรัพย์,รวมสินทรัพย์,109999,,"['3,425,202', '3,514,347']"
ดอกเบี้ยค้างจ่าย,ดอกเบี้ยค้างจ่าย,212500,219999,"['880,697', '880,697']"
เจ้าหนี้อื่น,เจ้าหนี้อื่น,211160,211100,"['3,518', '2,877']"
เจ้าหนี้อื่นบริษัทที่เกี่ยวข้องกัน,เจ้าหนี้อื่นบริษัทที่เกี่ยวข้องกัน,211120,211100,"['-', '38']"
หนี้สินตามสัญญาเช่าที่ถึงกำหนดชำระภายในหนึ่งปี,หนี้สินตามสัญญาเช่าที่ถึงกำหนดชำระภายในหนึ่งปี,212400,219999,"['3,118', '3,118']"
หุ้นกู้ที่ถึงกำหนดชำระภายในหนึ่งปี,หุ้นกู้ที่ถึงกำหนดชำระภายในหนึ่งปี,211830,211800,"['2,476,590', '2,476,590']"
เงินกู้ยืมระยะสั้นจากบริษัทที่เกี่ยวข้องกัน,เงินกู้ยืมระยะสั้นจากบริษัทที่เกี่ยวข้องกัน,211720,211700,"['-', '66,299']"
เงินกู้ยืมระยะสั้นจากบริษัทอื่น,เงินกู้ยืมระยะสั้นจากบริษัทอื่น,211710,211700,"['250,000', '250,000']"
หนี้สินหมุนเวียนอื่น,หนี้สินหมุนเวียนอื่น,219900,219999,"['18,506', '18,483']"
รวมหนี้สินหมุนเวียน,รวมหนี้สินหมุนเวียน,219999,209999,"['3,632,429', '3,698,102']"
หนี้สินตามสัญญาเช่า-สุทธิ,หนี้สินตามสัญญาเช่า-สุทธิ,222400,229999,"['4,785', '4,785']"
ภาระผูกพันผลประโยชน์พนักงาน,ภาระผูกพันผลประโยชน์พนักงาน,222700,229999,"['4,910', '4,450']"
รวมหนี้สินไม่หมุนเวียน,รวมหนี้สินไม่หมุนเวียน,229999,209999,"['9,695', '9,235']"
รวมหนี้สิน,รวมหนี้สิน,209999,309999,"['3,642,124', '3,707,337']"
หุ้นสามัญ{{number}}หุ้นมูลค่าหุ้นละ{{number}}บาท,หุ้นสามัญ{{number}}หุ้นมูลค่าหุ้นละ{{number}}บาท,310120,310100,"['158,206', '158,206']"
หุ้นสามัญ{{number}}หุ้นมูลค่าหุ้นละ{{number}}บาท,หุ้นสามัญ{{number}}หุ้นมูลค่าหุ้นละ{{number}}บาท,310220,310200,"['158,206', '158,206']"
ส่วนเกินมูลค่าหุ้นสามัญ,ส่วนเกินมูลค่าหุ้นสามัญ,310420,310400,"['445,111', '445,111']"
สำรองตามกฎหมาย,สำรองตามกฎหมาย,310611,310610,"['19,534', '19,534']"
ยังไม่ได้จัดสรร,ยังไม่ได้จัดสรร,310620,310600,"['(831,372)', '(807,440)']"
องค์ประกอบอื่นของส่วนของผู้ถือหุ้น,องค์ประกอบอื่นของส่วนของผู้ถือหุ้น,319990,319900,"['(8,401)', '(8,401)']"
รวมส่วนของผู้ถือหุ้นของบริษัท,รวมส่วนของผู้ถือหุ้นของบริษัท,309998,309999,"['(216,922)', '(192,990)']"
รวมหนี้สินและส่วนของผู้ถือหุ้น,รวมหนี้สินและส่วนของผู้ถือหุ้น,309999,,"['3,425,202', '3,514,347']"
ค่าใช้จ่ายดอกเบี้ย,ค่าใช้จ่ายดอกเบี้ย,429900,409995,"['(103,509)', '(103,558)']"
รายได้เงินปันผล,รายได้เงินปันผล,410202,410100,"['1,155', '1,155']"
รายได้อื่น,รายได้อื่น,410200,419999,"['348', '35']"
ค่าใช้จ่ายในการบริหาร,ค่าใช้จ่ายในการบริหาร,422120,422100,"['(116,289)', '(107,584)']"
ขาดทุนจากการด้อยค่าจากเงินลงทุนในบริษัทย่อย,(กลับรายการ) ขาดทุนจากการด้อยค่า,430900,429999,"['-', '(1,341)']"
ต้นทุนทางการเงิน,ต้นทุนทางการเงิน,429900,409995,"['(259)', '(259)']"
รายได้(ค่าใช้จ่าย)ภาษีเงินได้,รายได้(ค่าใช้จ่าย)ภาษีเงินได้,439800,409995,"['85', '82']"
ขาดทุนสำหรับงวด,ขาดทุนสำหรับงวด,409991,409999,"['(218,469)', '(211,470)']"
ขาดทุนเบ็ดเสร็จรวมสำหรับงวด,การแบ่งปันกำไร (ขาดทุน) สุทธิ : ผู้ถือหุ้นบริษัทใหญ่,460100,,"['(218,469)', '(211,470)']"
ขาดทุนต่อหุ้นขั้นพื้นฐาน(หน่วย:บาท),กำไร (ขาดทุน) ต่อหุ้นขั้นพื้นฐาน (บาท/หุ้น),480100,,"['(0.690)', '(0.668)']"
ค่าใช้จ่ายดอกเบี้ย,ค่าใช้จ่ายดอกเบี้ย,429900,409995,"['(205,944)', '(206,042)']"
รายได้เงินปันผล,รายได้เงินปันผล,410202,410100,"['1,155', '1,155']"
รายได้อื่น,รายได้อื่น,410200,419999,"['7,413', '6,945']"
ค่าใช้จ่ายในการบริหาร,ค่าใช้จ่ายในการบริหาร,422120,422100,"['(134,366)', '(117,261)']"
ขาดทุนจากการด้อยค่าจากเงินลงทุนในบริษัทย่อย,ขาดทุนจากการด้อยค่าจากเงินลงทุนในบริษัทย่อย,430900,429999,"['-', '(2,518)']"
ต้นทุนทางการเงิน,ต้นทุนทางการเงิน,429900,409995,"['(537)', '(537)']"
กลับรายการผลขาดทุนด้านเครดิตของลูกหนี้,กลับรายการผลขาดทุนด้านเครดิตของลูกหนี้,430700,429999,"['1,195', '107']"
ค่าใช้จ่ายภาษีเงินได้,ค่าใช้จ่ายภาษีเงินได้,439800,409995,"['(92)', '(33)']"
ขาดทุนสำหรับงวด,ขาดทุนสำหรับงวด,409991,409999,"['(331,176)', '(318,184)']"
ขาดทุนเบ็ดเสร็จรวมสำหรับงวด,ขาดทุนเบ็ดเสร็จรวมสำหรับงวด,409999,,"['(331,176)', '(318,184)']"
ขาดทุนต่อหุ้นขั้นพื้นฐาน(หน่วย:บาท),ขาดทุนต่อหุ้นขั้นพื้นฐาน(หน่วย:บาท),480100,,"['(1.047)', '(1.006)']"
ขาดทุนสำหรับงวด,ขาดทุนสำหรับงวด,510100,519997,"['(331,176)', '(318,184)']"
ค่าเสื่อมราคาและค่าตัดจำหน่าย,ค่าเสื่อมราคาและค่าตัดจำหน่าย,510300,519997,"['10,805', '5,736']"
ดอกเบี้ยจ่าย,ดอกเบี้ยจ่าย,514800,519997,"['205,944', '205,944']"
ดอกเบี้ยจ่ายตามสัญญาเช่า,ดอกเบี้ยจ่ายตามสัญญาเช่า,514800,519997,"['537', '537']"
ผลขาดทุนด้านเครดิตของลูกหนี้บริษัทที่เกี่ยวข้องกัน,ผลขาดทุนด้านเครดิตของลูกหนี้บริษัทที่เกี่ยวข้องกัน,510400,519997,"['-', '772']"
กลับรายการผลขาดทุนด้านเครดิตของลูกหนี้จากการรับซื้อสิทธิเรียกร้องไม่หมุนเวียน,กลับรายการผลขาดทุนด้านเครดิตของลูกหนี้จากการรับซื้อสิทธิเรียกร้องไม่หมุนเวียน,510400,519997,"['(316)', '-']"
กลับรายการผลขาดทุนด้านเครดิตของเงินให้กู้ยืมแก่บริษัทอื่นที่ผิดนัดชำระหนี้ไม่หมุนเวียน,กลับรายการผลขาดทุนด้านเครดิตของเงินให้กู้ยืมแก่บริษัทอื่นที่ผิดนัดชำระหนี้ไม่หมุนเวียน,512000,519997,"['(879)', '(879)']"
รายได้เงินปันผลรับ,รายได้เงินปันผลรับ,514710,514700,"['(1,155)', '(1,155)']"
ขาดทุนจากการด้อยค่าเงินลงทุนในบริษัทย่อย,ขาดทุนจากการด้อยค่าเงินลงทุนในบริษัทย่อย,511800,519997,"['-', '2,518']"
ขาดทุนจากการตัดจำหน่ายอสังหาริมทรัพย์เพื่อการลงทุน,ขาดทุนจากการตัดจำหน่ายสินทรัพย์อื่น,511620,511600,"['96,313', '96,313']"
กำไรจากการจำหน่ายสินทรัพย์ทางการเงินหมุนเวียนอื่น,กำไรจากการจำหน่ายสินทรัพย์ทางการเงินหมุนเวียนอื่น,511000,519997,"['(23)', '(16)']"
กำไรที่ยังไม่เกิดขึ้นจากการเปลี่ยนแปลงมูลค่าสินทรัพย์ทางการเงินหมุนเวียนอื่น,กำไรที่ยังไม่เกิดขึ้นจากการเปลี่ยนแปลงมูลค่าสินทรัพย์ทางการเงินหมุนเวียนอื่น,511400,519997,"['(345)', '(33)']"
ค่าใช้จ่ายผลประโยชน์พนักงาน,ค่าใช้จ่ายผลประโยชน์พนักงาน,514910,519997,"['419', '406']"
ค่าใช้จ่ายภาษีเงินได้,ค่าใช้จ่ายภาษีเงินได้,514900,519997,"['92', '33']"
กำไรจากการรับโอนอสังหาริมทรัพย์เพื่อการลงทุนในการรับชำระหนี้,กำไรจากการรับโอนอสังหาริมทรัพย์เพื่อการลงทุนในการรับชำระหนี้,515000,519997,"['(5,931)', '(5,931)']"
ขาดทุนจากการดำเนินงานก่อนการเปลี่ยนแปลงในสินทรัพย์และหนี้สินดำเนินงาน,ขาดทุนจากการดำเนินงานก่อนการเปลี่ยนแปลงในสินทรัพย์และหนี้สินดำเนินงาน,519997,519998,"['(25,715)', '(13,939)']"
สินทรัพย์หมุนเวียนอื่น,สินทรัพย์หมุนเวียนอื่น,516600,519998,"['7,379', '49']"
เจ้าหนี้อื่น,เจ้าหนี้อื่น,517600,519998,"['2,032', '1,933']"
เจ้าหนี้อื่นบริษัทที่เกี่ยวข้องกัน,เจ้าหนี้อื่นบริษัทที่เกี่ยวข้องกัน,517600,519998,"['-', '(247)']"
หนี้สินหมุนเวียนอื่น,หนี้สินหมุนเวียนอื่น,518300,519998,"['(50)', '(67)']"
เงินสดจ่ายภาษีเงินได้,(จ่าย) คืนภาษีเงินได้,519900,519999,"['(1,891)', '-']"
เงินสดจ่ายซื้อสินทรัพย์ทางการเงินหมุนเวียนอื่น,เงินสดจ่ายซื้อสินทรัพย์ทางการเงินหมุนเวียนอื่น,520300,529999,"['(2,347)', '(2,230)']"
เงินสดรับจากการจำหน่ายสินทรัพย์ทางการเงินหมุนเวียนอื่น,เงินสดรับจากการจำหน่ายสินทรัพย์ทางการเงินหมุนเวียนอื่น,520210,520200,"['38,427', '32,159']"
เงินสดรับเงินปันผลรับ,รับเงินปันผล,529700,529999,"['1,155', '1,155']"
เงินสดจ่ายเงินให้กู้ยืมระยะยาวแก่บริษัทที่เกี่ยวข้องกัน,เงินสดจ่ายเงินให้กู้ยืมระยะยาวแก่บริษัทที่เกี่ยวข้องกัน,521421,521420,"['-', '(100)']"
เงินสดจ่ายเพื่อรับโอนอสังหาริมทรัพย์เพื่อการลงทุนในการรับชำระหนี้,เงินสดจ่ายเพื่อรับโอนอสังหาริมทรัพย์เพื่อการลงทุนในการรับชำระหนี้,521730,521700,"['(15,232)', '(15,232)']"
เงินสดจ่ายซื้อส่วนปรับปรุงอาคารเช่าและอุปกรณ์,เงินสดจ่ายซื้อส่วนปรับปรุงอาคารเช่าและอุปกรณ์,521710,521700,"['(16)', '-']"
เงินสดสุทธิได้มาจาก(ใช้ไปใน)กิจกรรมลงทุน,เงินสดสุทธิได้มาจาก(ใช้ไปใน)กิจกรรมลงทุน,529999,509999,"['21,987', '15,752']"
เงินสดจ่ายชำระหนี้สินตามสัญญาเช่า,เงินสดจ่ายชำระหนี้สินตามสัญญาเช่า,530500,539999,"['(2,019)', '(2,019)']"
เงินสดสุทธิใช้ไปในกิจกรรมจัดหาเงิน,เงินสดสุทธิใช้ไปในกิจกรรมจัดหาเงิน,539999,509999,"['(2,019)', '(2,019)']"
เงินสดและรายการเทียบเท่าเงินสดเพิ่มขึ้น(ลดลง)สุทธิ,เงินสดและรายการเทียบเท่าเงินสดเพิ่มขึ้น(ลดลง)สุทธิ,509999,599999,"['1,723', '1,462']"
เงินสดและรายการเทียบเท่าเงินสดต้นงวด,เงินสดและรายการเทียบเท่าเงินสดต้นงวด,599998,599999,"['288', '115']"
เงินสดและรายการเทียบเท่าเงินสดปลายงวด,เงินสดและรายการเทียบเท่าเงินสดปลายงวด,599999,,"['2,011', '1,577']"
