account_name,taxonomy_account_name,account_code,parent_account_code,values
รายได้ค่าเช่าและบริการ,รายได้ค่าเช่าและบริการ,410123,410120,"['86,283,813', '171,749,832']"
รายได้ดอกเบี้ย,รายได้ดอกเบี้ย,410108,410120,"['82,423', '160,669']"
รายได้อื่น,รายได้อื่น,410200,419999,"['569,557', '1,001,269']"
รวมรายได้,รวมรายได้,419999,409993,"['86,935,793', '172,911,770']"
ต้นทุนการให้เช่าและบริการ,ต้นทุนการให้เช่าและบริการ,420700,429999,"['8,717,007', '17,084,603']"
ค่าธรรมเนียมการจัดการ,ค่าธรรมเนียมการจัดการ,421300,429999,"['1,251,450', '2,482,151']"
ค่าธรรมเนียมผู้ดูแลผลประโยชน์,ค่าธรรมเนียมผู้ดูแลผลประโยชน์,421400,429999,"['312,862', '620,538']"
ค่าธรรมเนียมนายทะเบียน,ค่าธรรมเนียมนายทะเบียน,421600,429999,"['521,437', '1,034,230']"
ค่าธรรมเนียมบริหารอสังหาริมทรัพย์,ค่าธรรมเนียมบริหารอสังหาริมทรัพย์,421700,429999,"['8,758,763', '17,311,848']"
ค่าธรรมเนียมวิชาชีพ,ค่าธรรมเนียมวิชาชีพ,421520,421500,"['867,667', '1,210,643']"
ค่าใช้จ่ายในการดำเนินโครงการ,ค่าใช้จ่ายในการดำเนินโครงการ,422120,422100,"['2,173,671', '4,197,069']"
ผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น(กลับรายการ),ผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น(กลับรายการ),430700,429999,"['(192,422)', '(1,771,801)']"
ค่าใช้จ่ายในการประกันภัย,ค่าใช้จ่ายในการประกันภัย,420700,429999,"['1,022,548', '1,286,368']"
ค่าใช้จ่ายอื่น,ค่าใช้จ่ายอื่น,429800,429999,"['877,377', '1,744,585']"
ต้นทุนทางการเงิน,ต้นทุนทางการเงิน,429900,429999,"['1,065,189', '2,162,162']"
รวมค่าใช้จ่าย,รวมค่าใช้จ่าย,429999,409993,"['25,375,549', '47,362,396']"
กำไรจากการลงทุนสุทธิ,กำไรจากการลงทุนสุทธิ,409993,409996,"['61,560,244', '125,549,374']"
รายการกำไร(ขาดทุน)จากการเปลี่ยนเปลงในมูลค่ายุติธรรมของเงินลงทุน,รายการกำไร(ขาดทุน)จากการเปลี่ยนเปลงในมูลค่ายุติธรรมของเงินลงทุน,439702,439700,"['36,056,597', '23,908,992']"
การเพิ่มขึ้นในสินทรัพย์สุทธิจากการดำเนินงาน,การเพิ่มขึ้นในสินทรัพย์สุทธิจากการดำเนินงาน,409991,409999,"['97,616,841', '149,458,366']"
การเพิ่มขึ้นในสินทรัพย์สุทธิจากการดำเนินงานในระหว่างงวด,การเพิ่มขึ้นในสินทรัพย์สุทธิจากการดำเนินงานในระหว่างงวด,560090,569998,"['149,458,366']"
ขาดทุนจากการตัดจำหน่ายอสังหาริมทรัพย์เพื่อการลงทุน,รายการปรับปรุงอื่น ๆ,565000,569998,"['507,000']"
ในมูลค่ายุติธรรมของเงินลงทุน,(กำไร) ขาดทุนจากการเปลี่ยนแปลงมูลค่ายุติธรรมของเงินลงทุน,561400,569998,"['(23,908,992)']"
กลับรายการผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น,(โอนกลับ) ผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น,560400,569998,"['(1,771,801)']"
การซื้อเงินลงทุน,การซื้อเงินลงทุน,560440,569998,"['(1,424,606)']"
ลูกหนี้ค่าเช่า(เพิ่มขึ้น)ลดลง,ลูกหนี้ค่าเช่า(เพิ่มขึ้น)ลดลง,565800,569998,"['(11,326,630)']"
รายได้ค้างรับลดลง,รายได้ค้างรับลดลง,566600,569998,"['24,339,666']"
ลูกหนี้อื่นลดลง(เพิ่มขึ้น),ลูกหนี้อื่นลดลง(เพิ่มขึ้น),565800,569998,"['575,107']"
ค่าใช้จ่ายรอการตัดบัญชีลดลง,ค่าใช้จ่ายรอการตัดบัญชีลดลง,566600,569998,"['215,383']"
สินทรัพย์อื่น(เพิ่มขึ้น)ลดลง,สินทรัพย์อื่น(เพิ่มขึ้น)ลดลง,566600,569998,"['(12,595)']"
เจ้าหนี้อื่นลดลง,เจ้าหนี้อื่นลดลง,567600,569998,"['(1,783,142)']"
เงินมัดจำรับจากลูกค้าเพิ่มขึ้น(ลดลง),เงินมัดจำรับจากลูกค้าเพิ่มขึ้น(ลดลง),568902,569998,"['196,610']"
ภาษีเงินได้หักณที่จ่ายค้างจ่าย(ลดลง)เพิ่มขึ้น,เจ้าหนี้ที่เกิดจากภาษีอื่นหรือรายการอื่นภายใต้กฎหมาย เพิ่มขึ้น (ลดลง),568800,569998,"['(1,782,965)']"
หนี้สินอื่นลดลง,หนี้สินอื่นลดลง,568300,569998,"['(363,581)']"
ต้นทุนทางการเงิน,ต้นทุนทางการเงิน,564800,569998,"['2,162,162']"
ดอกเบี้ยรับ,จ่ายดอกเบี้ย,569600,569999,"['(160,669)']"
ดอกเบี้ยจ่าย,ดอกเบี้ยจ่าย,569600,569999,"['(2,162,162)']"
รายได้ดอกเบี้ย,รับดอกเบี้ย,569500,569999,"['160,990']"
เงินสดสุทธิได้มาจากกิจกรรมดำเนินงาน,เงินสดสุทธิได้มาจากกิจกรรมดำเนินงาน,569999,509999,"['132,918,141']"
เงินสดจ่ายชำระหนี้สินตามสัญญาเช่า,เงินสดจ่ายชำระหนี้สินตามสัญญาเช่า,530500,539999,"['(3,152,518)']"
จ่ายเงินปันผล,จ่ายเงินปันผล,539800,539999,"['(118,800,000)']"
เงินสดสุทธิใช้ไปในกิจกรรมจัดหาเงิน,เงินสดสุทธิใช้ไปในกิจกรรมจัดหาเงิน,539999,509999,"['(121,952,518)']"
เงินสดและรายการเทียบเท่าเงินสดเพิ่มขึ้นสุทธิ,เงินสดและรายการเทียบเท่าเงินสดเพิ่มขึ้นสุทธิ,509999,599999,"['10,965,623']"
เงินสดและรายการเทียบเท่าเงินสดต้นงวด,เงินสดและรายการเทียบเท่าเงินสดต้นงวด,599998,599999,"['317,773,297']"
เงินสดและรายการเทียบเท่าเงินสดสิ้นงวด,เงินสดและรายการเทียบเท่าเงินสดสิ้นงวด,599999,,"['328,738,920']"
