account_name,taxonomy_account_name,account_code,parent_account_code,values
หุ้นสามัญจำนวน{{number}}หุ้นมูลค่าที่ได้รับชำระแล้วหุ้นละ{{number}}บาท(พ.ศ.{{number}}:จำนวน{{number}}หุ้น),หุ้นสามัญจำนวน{{number}}หุ้นมูลค่าที่ได้รับชำระแล้วหุ้นละ{{number}}บาท(พ.ศ.{{number}}:จำนวน{{number}}หุ้น),310220,310200,"['1,373,152', '1,373,152']"
ส่วนเกินมูลค่าหุ้นสามัญ,ส่วนเกินมูลค่าหุ้นสามัญ,310420,310400,"['6,207,179', '6,207,179']"
ส่วนเกินมูลค่าหุ้นจากการจ่ายโดยใช้หุ้นเป็นเกณฑ์,ส่วนเกินมูลค่าหุ้นจากการจ่ายโดยใช้หุ้นเป็นเกณฑ์,319920,319900,"['36,190', '36,190']"
จัดสรรแล้ว-สำรองตามกฎหมาย,จัดสรรแล้ว-สำรองตามกฎหมาย,310611,310610,"['142,900', '142,900']"
ยังไม่ได้จัดสรร,ยังไม่ได้จัดสรร,310620,310600,"['16,878,526', '3,974,626']"
ส่วนต่ำกว่าทุนจากการเปลี่ยนแปลงสัดส่วนการถือหุ้นในบริษัทย่อย,ส่วนต่ำกว่าทุนจากการเปลี่ยนแปลงสัดส่วนการถือหุ้นในบริษัทย่อย,319921,319910,"['(460,210)', '-']"
องค์ประกอบอื่นของส่วนของเจ้าของ,องค์ประกอบอื่นของส่วนของเจ้าของ,319990,319900,"['(2,573)', '(575)']"
รวมส่วนของผู้เป็นเจ้าของของบริษัทใหญ่,รวมส่วนของผู้เป็นเจ้าของของบริษัทใหญ่,319999,309998,"['24,175,164', '11,733,472']"
ส่วนได้เสียที่ไม่มีอำนาจควบคุม,ส่วนได้เสียที่ไม่มีอำนาจควบคุม,320130,309998,"['2,199,992', '-']"
รวมส่วนของเจ้าของ,รวมส่วนของเจ้าของ,309998,309999,"['26,375,156', '11,733,472']"
รวมหนี้สินและส่วนของเจ้าของ,รวมหนี้สินและส่วนของเจ้าของ,309999,,"['57,195,890', '35,729,907']"
รายได้ดอกเบี้ย,รายได้ดอกเบี้ย,410108,410100,"['1,917,441', '188,499']"
เงินปันผลรับ,เงินปันผลรับ,410202,410100,"['16', '369,038']"
รายได้อื่น,รายได้อื่น,410200,419999,"['829,490', '1,468']"
รวมรายได้,รวมรายได้,419999,409992,"['2,746,947', '559,005']"
ค่าใช้จ่ายในการบริการ,ค่าใช้จ่ายในการบริการ,422200,429999,"['100,262', '21']"
ค่าใช้จ่ายในการบริหาร,ค่าใช้จ่ายในการบริหาร,422120,422100,"['1,017,332', '54,367']"
ผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น(โอนกลับ),ผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น(โอนกลับ),430700,429999,"['30,913', '-']"
รวมค่าใช้จ่าย,รวมค่าใช้จ่าย,429999,409992,"['1,148,507', '54,388']"
ต้นทุนทางการเงิน,ต้นทุนทางการเงิน,429900,409995,"['(183,345)', '(152,834)']"
ส่วนแบ่งกำไรจากเงินลงทุนในบริษัทร่วมตามวิธีส่วนได้เสีย,ส่วนแบ่งกำไรจากเงินลงทุนในบริษัทร่วมตามวิธีส่วนได้เสีย,431100,409992,"['14,551', '-']"
(ค่าใช้จ่าย)รายได้ภาษีเงินได้,ภาษีเงินได้,439800,409995,"['(291,255)', '3,451']"
กำไรสำหรับงวด,กำไรสำหรับงวด,409996,,"['1,138,391', '355,234']"
การป้องกันความเสี่ยงกระแสเงินสด,การป้องกันความเสี่ยงกระแสเงินสด,440200,409998,"['1,225', '1,225']"
ผลต่างของอัตราแลกเปลี่ยนจากการแปลงค่างบการเงิน,ผลต่างของอัตราแลกเปลี่ยนจากการแปลงค่างบการเงิน,440500,409998,"['1,381', '-']"
ภาษีเงินได้ที่เกี่ยวกับรายการที่จะจัดประเภทรายการใหม่เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง,ภาษีเงินได้ที่เกี่ยวกับรายการที่จะจัดประเภทรายการใหม่เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง,449900,409998,"['(245)', '(245)']"
กำไรเบ็ดเสร็จรวมสำหรับงวด,กำไรเบ็ดเสร็จรวมสำหรับงวด,409999,,"['1,140,752', '356,214']"
ส่วนของผู้เป็นเจ้าของของบริษัท,การแบ่งปันกำไร (ขาดทุน) สุทธิ : ผู้ถือหุ้นบริษัทใหญ่,460100,,"['1,041,616', '355,234']"
